"","count","basis","prediction","word","rowCount","freq","cumFreq"
"more+regulation",1,"more","regulation","more+regulation",365,0.000884173297966401,0.396109637488949
"regulation+which",1,"regulation","which","regulation+which",366,0.000884173297966401,0.396993810786915
"which+would",1,"which","would","which+would",367,0.000884173297966401,0.397877984084882
"would+be",1,"would","be","would+be",368,0.000884173297966401,0.398762157382848
"a+disaster",1,"a","disaster","a+disaster",369,0.000884173297966401,0.399646330680815
"disaster+or",1,"disaster","or","disaster+or",370,0.000884173297966401,0.400530503978781
"or+it",1,"or","it","or+it",371,0.000884173297966401,0.401414677276748
"be+an",1,"be","an","be+an",372,0.000884173297966401,0.402298850574714
"impetus+to",1,"impetus","to","impetus+to",373,0.000884173297966401,0.40318302387268
"to+get",1,"to","get","to+get",374,0.000884173297966401,0.404067197170647
"get+rid",1,"get","rid","get+rid",375,0.000884173297966401,0.404951370468613
"rid+of",1,"rid","of","rid+of",376,0.000884173297966401,0.40583554376658
"the+regulation",1,"the","regulation","the+regulation",377,0.000884173297966401,0.406719717064546
"regulation+that",1,"regulation","that","regulation+that",378,0.000884173297966401,0.407603890362512
"that+was",1,"that","was","that+was",379,0.000884173297966401,0.408488063660479
"was+causing",1,"was","causing","was+causing",380,0.000884173297966401,0.409372236958445
"causing+the",1,"causing","the","causing+the",381,0.000884173297966401,0.410256410256412
"the+problem",1,"the","problem","the+problem",382,0.000884173297966401,0.411140583554378
"problem+but",1,"problem","but","problem+but",383,0.000884173297966401,0.412024756852345
"but+whether",1,"but","whether","but+whether",384,0.000884173297966401,0.412908930150311
"whether+we",1,"whether","we","whether+we",385,0.000884173297966401,0.413793103448277
"do+the",1,"do","the","do+the",386,0.000884173297966401,0.414677276746244
"the+right",1,"the","right","the+right",387,0.000884173297966401,0.41556145004421
"right+or",1,"right","or","right+or",388,0.000884173297966401,0.416445623342177
"or+the",1,"or","the","or+the",389,0.000884173297966401,0.417329796640143
"the+wrong",1,"the","wrong","the+wrong",390,0.000884173297966401,0.418213969938109
"wrong+thing",1,"wrong","thing","wrong+thing",391,0.000884173297966401,0.419098143236076
"thing+here",1,"thing","here","thing+here",392,0.000884173297966401,0.419982316534042
"here+in",1,"here","in","here+in",393,0.000884173297966401,0.420866489832009
"in+america",1,"in","america","in+america",394,0.000884173297966401,0.421750663129975
"america+there",1,"america","there","america+there",395,0.000884173297966401,0.422634836427942
"there+will",1,"there","will","there+will",396,0.000884173297966401,0.423519009725908
"will+be",1,"will","be","will+be",397,0.000884173297966401,0.424403183023874
"of+pain",1,"of","pain","of+pain",398,0.000884173297966401,0.425287356321841
"pain+first",1,"pain","first","pain+first",399,0.000884173297966401,0.426171529619807
"first+we",1,"first","we","first+we",400,0.000884173297966401,0.427055702917774
"we+got",1,"we","got","we+got",401,0.000884173297966401,0.42793987621574
"got+some",1,"got","some","got+some",402,0.000884173297966401,0.428824049513706
"some+serious",1,"some","serious","some+serious",403,0.000884173297966401,0.429708222811673
"serious+problems",1,"serious","problems","serious+problems",404,0.000884173297966401,0.430592396109639
"we+have",1,"we","have","we+have",405,0.000884173297966401,0.431476569407606
"have+to",1,"have","to","have+to",406,0.000884173297966401,0.432360742705572
"to+deal",1,"to","deal","to+deal",407,0.000884173297966401,0.433244916003539
"deal+with",1,"deal","with","deal+with",408,0.000884173297966401,0.434129089301505
"with+but",1,"with","but","with+but",409,0.000884173297966401,0.435013262599471
"but+we",1,"but","we","but+we",410,0.000884173297966401,0.435897435897438
"we+are",1,"we","are","we+are",411,0.000884173297966401,0.436781609195404
"are+not",1,"are","not","are+not",412,0.000884173297966401,0.437665782493371
"not+dealing",1,"not","dealing","not+dealing",413,0.000884173297966401,0.438549955791337
"dealing+with",1,"dealing","with","dealing+with",414,0.000884173297966401,0.439434129089303
"we+only",1,"we","only","we+only",415,0.000884173297966401,0.44031830238727
"only+make",1,"only","make","only+make",416,0.000884173297966401,0.441202475685236
"make+the",1,"make","the","make+the",417,0.000884173297966401,0.442086648983203
"problems+worse",1,"problems","worse","problems+worse",418,0.000884173297966401,0.442970822281169
"the+time",1,"the","time","the+time",419,0.000884173297966401,0.443854995579136
"time+when",1,"time","when","time+when",420,0.000884173297966401,0.444739168877102
"when+all",1,"when","all","when+all",421,0.000884173297966401,0.445623342175068
"all+sleeps",1,"all","sleeps","all+sleeps",422,0.000884173297966401,0.446507515473035
"sleeps+on",1,"sleeps","on","sleeps+on",423,0.000884173297966401,0.447391688771001
"on+some",1,"on","some","on+some",424,0.000884173297966401,0.448275862068968
"some+level",1,"some","level","some+level",425,0.000884173297966401,0.449160035366934
"level+it",1,"level","it","level+it",426,0.000884173297966401,0.4500442086649
"is+a",1,"is","a","is+a",427,0.000884173297966401,0.450928381962867
"time+of",1,"time","of","time+of",428,0.000884173297966401,0.451812555260833
"of+turning",1,"of","turning","of+turning",429,0.000884173297966401,0.4526967285588
"turning+within",1,"turning","within","turning+within",430,0.000884173297966401,0.453580901856766
"within+to",1,"within","to","within+to",431,0.000884173297966401,0.454465075154733
"make+contact",1,"make","contact","make+contact",432,0.000884173297966401,0.455349248452699
"contact+with",1,"contact","with","contact+with",433,0.000884173297966401,0.456233421750665
"with+your",1,"with","your","with+your",434,0.000884173297966401,0.457117595048632
"own+innermost",1,"own","innermost","own+innermost",435,0.000884173297966401,0.458001768346598
"innermost+being",1,"innermost","being","innermost+being",436,0.000884173297966401,0.458885941644565
"being+winter",1,"being","winter","being+winter",437,0.000884173297966401,0.459770114942531
"the+best",1,"the","best","the+best",438,0.000884173297966401,0.460654288240497
"best+time",1,"best","time","best+time",439,0.000884173297966401,0.461538461538464
"time+to",1,"time","to","time+to",440,0.000884173297966401,0.46242263483643
"a+result",1,"a","result","a+result",441,0.000884173297966401,0.463306808134397
"result+get",1,"result","get","result+get",442,0.000884173297966401,0.464190981432363
"get+answers",1,"get","answers","get+answers",443,0.000884173297966401,0.46507515473033
"answers+for",1,"answers","for","answers+for",444,0.000884173297966401,0.465959328028296
"for+yourself",1,"for","yourself","for+yourself",445,0.000884173297966401,0.466843501326262
"yourself+about",1,"yourself","about","yourself+about",446,0.000884173297966401,0.467727674624229
"about+whatever",1,"about","whatever","about+whatever",447,0.000884173297966401,0.468611847922195
"whatever+concerns",1,"whatever","concerns","whatever+concerns",448,0.000884173297966401,0.469496021220162
"concerns+you",1,"concerns","you","concerns+you",449,0.000884173297966401,0.470380194518128
"you+it",1,"you","it","you+it",450,0.000884173297966401,0.471264367816094
"is+also",1,"is","also","is+also",451,0.000884173297966401,0.472148541114061
"also+a",1,"also","a","also+a",452,0.000884173297966401,0.473032714412027
"a+tremendously",1,"a","tremendously","a+tremendously",453,0.000884173297966401,0.473916887709994
"tremendously+creative",1,"tremendously","creative","tremendously+creative",454,0.000884173297966401,0.47480106100796
"creative+time",1,"creative","time","creative+time",455,0.000884173297966401,0.475685234305927
"time+a",1,"time","a","time+a",456,0.000884173297966401,0.476569407603893
"time+for",1,"time","for","time+for",457,0.000884173297966401,0.477453580901859
"for+artists",1,"for","artists","for+artists",458,0.000884173297966401,0.478337754199826
"artists+of",1,"artists","of","artists+of",459,0.000884173297966401,0.479221927497792
"all+kinds",1,"all","kinds","all+kinds",460,0.000884173297966401,0.480106100795759
"kinds+to",1,"kinds","to","kinds+to",461,0.000884173297966401,0.480990274093725
"to+turn",1,"to","turn","to+turn",462,0.000884173297966401,0.481874447391691
"turn+within",1,"turn","within","turn+within",463,0.000884173297966401,0.482758620689658
"within+and",1,"within","and","within+and",464,0.000884173297966401,0.483642793987624
"and+to",1,"and","to","and+to",465,0.000884173297966401,0.484526967285591
"to+seek",1,"to","seek","to+seek",466,0.000884173297966401,0.485411140583557
"seek+images",1,"seek","images","seek+images",467,0.000884173297966401,0.486295313881524
"images+of",1,"images","of","images+of",468,0.000884173297966401,0.48717948717949
"of+forms",1,"of","forms","of+forms",469,0.000884173297966401,0.488063660477456
"forms+he",1,"forms","he","forms+he",470,0.000884173297966401,0.488947833775423
"he+or",1,"he","or","he+or",471,0.000884173297966401,0.489832007073389
"or+she",1,"or","she","or+she",472,0.000884173297966401,0.490716180371356
"she+wishes",1,"she","wishes","she+wishes",473,0.000884173297966401,0.491600353669322
"wishes+to",1,"wishes","to","wishes+to",474,0.000884173297966401,0.492484526967289
"to+produce",1,"to","produce","to+produce",475,0.000884173297966401,0.493368700265255
"produce+in",1,"produce","in","produce+in",476,0.000884173297966401,0.494252873563221
"in+whatever",1,"in","whatever","in+whatever",477,0.000884173297966401,0.495137046861188
"whatever+medium",1,"whatever","medium","whatever+medium",478,0.000884173297966401,0.496021220159154
"medium+chosen",1,"medium","chosen","medium+chosen",479,0.000884173297966401,0.496905393457121
"chosen+so",1,"chosen","so","chosen+so",480,0.000884173297966401,0.497789566755087
"so+that",1,"so","that","so+that",481,0.000884173297966401,0.498673740053053
"that+an",1,"that","an","that+an",482,0.000884173297966401,0.49955791335102
"in+the1",10,"in","the","in+the",1,0.00952380952380952,0.00952380952380952
"of+the1",7,"of","the","of+the",2,0.00666666666666667,0.0161904761904762
"to+the",5,"to","the","to+the",3,0.00476190476190476,0.020952380952381
"there+are",4,"there","are","there+are",4,0.00380952380952381,0.0247619047619048
"by+the",3,"by","the","by+the",5,0.00285714285714286,0.0276190476190476
"is+not",3,"is","not","is+not",6,0.00285714285714286,0.0304761904761905
"it+is1",3,"it","is","it+is",7,0.00285714285714286,0.0333333333333333
"the+two",2,"the","two","the+two",8,0.0019047619047619,0.0352380952380952
"partners+for",2,"partners","for","partners+for",9,0.0019047619047619,0.0371428571428571
"for+progress",2,"for","progress","for+progress",10,0.0019047619047619,0.039047619047619
"to+his",2,"to","his","to+his",11,0.0019047619047619,0.0409523809523809
"is+it",2,"is","it","is+it",12,0.0019047619047619,0.0428571428571428
"the+situation",2,"the","situation","the+situation",13,0.0019047619047619,0.0447619047619047
"from+the",2,"from","the","from+the",14,0.0019047619047619,0.0466666666666666
"the+first",2,"the","first","the+first",15,0.0019047619047619,0.0485714285714286
"to+a",2,"to","a","to+a",16,0.0019047619047619,0.0504761904761905
"hit+the",2,"hit","the","hit+the",17,0.0019047619047619,0.0523809523809524
"to+improve",2,"to","improve","to+improve",18,0.0019047619047619,0.0542857142857143
"employees+from",2,"employees","from","employees+from",19,0.0019047619047619,0.0561904761904762
"trying+to",2,"trying","to","trying+to",20,0.0019047619047619,0.0580952380952381
"to+make1",2,"to","make","to+make",21,0.0019047619047619,0.06
"on+a1",2,"on","a","on+a",22,0.0019047619047619,0.0619047619047619
"said+the",2,"said","the","said+the",23,0.0019047619047619,0.0638095238095238
"he+said",2,"he","said","he+said",24,0.0019047619047619,0.0657142857142857
"said+he",2,"said","he","said+he",25,0.0019047619047619,0.0676190476190476
"and+then",2,"and","then","and+then",26,0.0019047619047619,0.0695238095238095
"is+the1",2,"is","the","is+the",27,0.0019047619047619,0.0714285714285714
"the+love",2,"the","love","the+love",28,0.0019047619047619,0.0733333333333333
"love+of",2,"love","of","love+of",29,0.0019047619047619,0.0752380952380952
"the+second",2,"the","second","the+second",30,0.0019047619047619,0.0771428571428571
"that+if",2,"that","if","that+if",31,0.0019047619047619,0.079047619047619
"would+have",2,"would","have","would+have",32,0.0019047619047619,0.080952380952381
"the+other",2,"the","other","the+other",33,0.0019047619047619,0.0828571428571429
"to+check",2,"to","check","to+check",34,0.0019047619047619,0.0847619047619048
"make+it",2,"make","it","make+it",35,0.0019047619047619,0.0866666666666667
"not+just",2,"not","just","not+just",36,0.0019047619047619,0.0885714285714286
"on+your",2,"on","your","on+your",37,0.0019047619047619,0.0904761904761905
"maryland+is",2,"maryland","is","maryland+is",38,0.0019047619047619,0.0923809523809524
"disparities+in",2,"disparities","in","disparities+in",39,0.0019047619047619,0.0942857142857143
"system+disparities",2,"system","disparities","system+disparities",40,0.0019047619047619,0.0961904761904762
"mind+walking",2,"mind","walking","mind+walking",41,0.0019047619047619,0.0980952380952381
"stoudemire+will",2,"stoudemire","will","stoudemire+will",42,0.0019047619047619,0.1
"he+wasn't",1,"he","wasn't","he+wasn't",43,0.000952380952380952,0.100952380952381
"wasn't+home",1,"wasn't","home","wasn't+home",44,0.000952380952380952,0.101904761904762
"home+alone",1,"home","alone","home+alone",45,0.000952380952380952,0.102857142857143
"alone+apparently",1,"alone","apparently","alone+apparently",46,0.000952380952380952,0.103809523809524
"the+alaimo",1,"the","alaimo","the+alaimo",47,0.000952380952380952,0.104761904761905
"alaimo+group",1,"alaimo","group","alaimo+group",48,0.000952380952380952,0.105714285714286
"group+of",1,"group","of","group+of",49,0.000952380952380952,0.106666666666667
"of+mount",1,"of","mount","of+mount",50,0.000952380952380952,0.107619047619048
"mount+holly",1,"mount","holly","mount+holly",51,0.000952380952380952,0.108571428571429
"holly+was",1,"holly","was","holly+was",52,0.000952380952380952,0.10952380952381
"was+up",1,"was","up","was+up",53,0.000952380952380952,0.110476190476191
"up+for",1,"up","for","up+for",54,0.000952380952380952,0.111428571428572
"for+a",1,"for","a","for+a",55,0.000952380952380952,0.112380952380952
"a+contract",1,"a","contract","a+contract",56,0.000952380952380952,0.113333333333333
"contract+last",1,"contract","last","contract+last",57,0.000952380952380952,0.114285714285714
"last+fall",1,"last","fall","last+fall",58,0.000952380952380952,0.115238095238095
"fall+to",1,"fall","to","fall+to",59,0.000952380952380952,0.116190476190476
"to+evaluate",1,"to","evaluate","to+evaluate",60,0.000952380952380952,0.117142857142857
"evaluate+and",1,"evaluate","and","evaluate+and",61,0.000952380952380952,0.118095238095238
"and+suggest",1,"and","suggest","and+suggest",62,0.000952380952380952,0.119047619047619
"suggest+improvements",1,"suggest","improvements","suggest+improvements",63,0.000952380952380952,0.12
"improvements+to",1,"improvements","to","improvements+to",64,0.000952380952380952,0.120952380952381
"to+trenton",1,"to","trenton","to+trenton",65,0.000952380952380952,0.121904761904762
"trenton+water",1,"trenton","water","trenton+water",66,0.000952380952380952,0.122857142857143
"water+works",1,"water","works","water+works",67,0.000952380952380952,0.123809523809524
"works+but",1,"works","but","works+but",68,0.000952380952380952,0.124761904761905
"but+campaign",1,"but","campaign","but+campaign",69,0.000952380952380952,0.125714285714286
"campaign+finance",1,"campaign","finance","campaign+finance",70,0.000952380952380952,0.126666666666667
"finance+records",1,"finance","records","finance+records",71,0.000952380952380952,0.127619047619048
"records+released",1,"records","released","records+released",72,0.000952380952380952,0.128571428571429
"released+this",1,"released","this","released+this",73,0.000952380952380952,0.12952380952381
"this+week",1,"this","week","this+week",74,0.000952380952380952,0.130476190476191
"week+show",1,"week","show","week+show",75,0.000952380952380952,0.131428571428572
"show+the",1,"show","the","show+the",76,0.000952380952380952,0.132380952380952
"two+employees",1,"two","employees","two+employees",77,0.000952380952380952,0.133333333333333
"employees+donated",1,"employees","donated","employees+donated",78,0.000952380952380952,0.134285714285714
"donated+a",1,"donated","a","donated+a",79,0.000952380952380952,0.135238095238095
"a+total",1,"a","total","a+total",80,0.000952380952380952,0.136190476190476
"total+of",1,"total","of","total+of",81,0.000952380952380952,0.137142857142857
"the+political",1,"the","political","the+political",82,0.000952380952380952,0.138095238095238
"political+action",1,"political","action","political+action",83,0.000952380952380952,0.139047619047619
"action+committee",1,"action","committee","action+committee",84,0.000952380952380952,0.14
"committee+pac",1,"committee","pac","committee+pac",85,0.000952380952380952,0.140952380952381
"pac+partners",1,"pac","partners","pac+partners",86,0.000952380952380952,0.141904761904762
"progress+in",1,"progress","in","progress+in",87,0.000952380952380952,0.142857142857143
"in+early",1,"in","early","in+early",88,0.000952380952380952,0.143809523809524
"early+june",1,"early","june","early+june",89,0.000952380952380952,0.144761904761905
"june+partners",1,"june","partners","june+partners",90,0.000952380952380952,0.145714285714286
"progress+reported",1,"progress","reported","progress+reported",91,0.000952380952380952,0.146666666666667
"reported+it",1,"reported","it","reported+it",92,0.000952380952380952,0.147619047619048
"it+gave",1,"it","gave","it+gave",93,0.000952380952380952,0.148571428571429
"gave+more",1,"gave","more","gave+more",94,0.000952380952380952,0.14952380952381
"more+than1",1,"more","than","more+than",95,0.000952380952380952,0.150476190476191
"in+both",1,"in","both","in+both",96,0.000952380952380952,0.151428571428572
"both+direct",1,"both","direct","both+direct",97,0.000952380952380952,0.152380952380953
"direct+and",1,"direct","and","direct+and",98,0.000952380952380952,0.153333333333333
"and+inkind",1,"and","inkind","and+inkind",99,0.000952380952380952,0.154285714285714
"inkind+contributions",1,"inkind","contributions","inkind+contributions",100,0.000952380952380952,0.155238095238095
"contributions+to",1,"contributions","to","contributions+to",101,0.000952380952380952,0.156190476190476
"to+mayor",1,"to","mayor","to+mayor",102,0.000952380952380952,0.157142857142857
"mayor+tony",1,"mayor","tony","mayor+tony",103,0.000952380952380952,0.158095238095238
"tony+mack",1,"tony","mack","tony+mack",104,0.000952380952380952,0.159047619047619
"mack+in",1,"mack","in","mack+in",105,0.000952380952380952,0.16
"two+weeks",1,"two","weeks","two+weeks",106,0.000952380952380952,0.160952380952381
"weeks+leading",1,"weeks","leading","weeks+leading",107,0.000952380952380952,0.161904761904762
"leading+up",1,"leading","up","leading+up",108,0.000952380952380952,0.162857142857143
"up+to",1,"up","to","up+to",109,0.000952380952380952,0.163809523809524
"his+victory",1,"his","victory","his+victory",110,0.000952380952380952,0.164761904761905
"victory+in",1,"victory","in","victory+in",111,0.000952380952380952,0.165714285714286
"the+mayoral",1,"the","mayoral","the+mayoral",112,0.000952380952380952,0.166666666666667
"mayoral+runoff",1,"mayoral","runoff","mayoral+runoff",113,0.000952380952380952,0.167619047619048
"runoff+election",1,"runoff","election","runoff+election",114,0.000952380952380952,0.168571428571429
"election+june",1,"election","june","election+june",115,0.000952380952380952,0.16952380952381
"and+when",1,"and","when","and+when",116,0.000952380952380952,0.170476190476191
"when+it's",1,"when","it's","when+it's",117,0.000952380952380952,0.171428571428572
"it's+often",1,"it's","often","it's+often",118,0.000952380952380952,0.172380952380953
"often+difficult",1,"often","difficult","often+difficult",119,0.000952380952380952,0.173333333333334
"difficult+to",1,"difficult","to","difficult+to",120,0.000952380952380952,0.174285714285714
"to+predict",1,"to","predict","to+predict",121,0.000952380952380952,0.175238095238095
"predict+a",1,"predict","a","predict+a",122,0.000952380952380952,0.176190476190476
"a+law's",1,"a","law's","a+law's",123,0.000952380952380952,0.177142857142857
"law's+impact",1,"law's","impact","law's+impact",124,0.000952380952380952,0.178095238095238
"impact+legislators",1,"impact","legislators","impact+legislators",125,0.000952380952380952,0.179047619047619
"legislators+should",1,"legislators","should","legislators+should",126,0.000952380952380952,0.18
"should+think",1,"should","think","should+think",127,0.000952380952380952,0.180952380952381
"think+twice",1,"think","twice","think+twice",128,0.000952380952380952,0.181904761904762
"twice+before",1,"twice","before","twice+before",129,0.000952380952380952,0.182857142857143
"before+carrying",1,"before","carrying","before+carrying",130,0.000952380952380952,0.183809523809524
"carrying+any",1,"carrying","any","carrying+any",131,0.000952380952380952,0.184761904761905
"any+bill",1,"any","bill","any+bill",132,0.000952380952380952,0.185714285714286
"bill+is",1,"bill","is","bill+is",133,0.000952380952380952,0.186666666666667
"it+absolutely",1,"it","absolutely","it+absolutely",134,0.000952380952380952,0.187619047619048
"absolutely+necessary",1,"absolutely","necessary","absolutely+necessary",135,0.000952380952380952,0.188571428571429
"necessary+is",1,"necessary","is","necessary+is",136,0.000952380952380952,0.18952380952381
"it+an",1,"it","an","it+an",137,0.000952380952380952,0.190476190476191
"an+issue",1,"an","issue","an+issue",138,0.000952380952380952,0.191428571428572
"issue+serious",1,"issue","serious","issue+serious",139,0.000952380952380952,0.192380952380953
"serious+enough",1,"serious","enough","serious+enough",140,0.000952380952380952,0.193333333333334
"enough+to",1,"enough","to","enough+to",141,0.000952380952380952,0.194285714285715
"to+merit",1,"to","merit","to+merit",142,0.000952380952380952,0.195238095238095
"merit+their",1,"merit","their","merit+their",143,0.000952380952380952,0.196190476190476
"their+attention",1,"their","attention","their+attention",144,0.000952380952380952,0.197142857142857
"attention+will",1,"attention","will","attention+will",145,0.000952380952380952,0.198095238095238
"will+it",1,"will","it","will+it",146,0.000952380952380952,0.199047619047619
"it+definitely",1,"it","definitely","it+definitely",147,0.000952380952380952,0.2
"definitely+not",1,"definitely","not","definitely+not",148,0.000952380952380952,0.200952380952381
"not+make",1,"not","make","not+make",149,0.000952380952380952,0.201904761904762
"make+the1",1,"make","the","make+the",150,0.000952380952380952,0.202857142857143
"situation+worse",1,"situation","worse","situation+worse",151,0.000952380952380952,0.203809523809524
"there+was",1,"there","was","there+was",152,0.000952380952380952,0.204761904761905
"was+a",1,"was","a","was+a",153,0.000952380952380952,0.205714285714286
"a+certain",1,"a","certain","a+certain",154,0.000952380952380952,0.206666666666667
"certain+amount",1,"certain","amount","certain+amount",155,0.000952380952380952,0.207619047619048
"amount+of",1,"amount","of","amount+of",156,0.000952380952380952,0.208571428571429
"of+scoffing",1,"of","scoffing","of+scoffing",157,0.000952380952380952,0.20952380952381
"scoffing+going",1,"scoffing","going","scoffing+going",158,0.000952380952380952,0.210476190476191
"going+around",1,"going","around","going+around",159,0.000952380952380952,0.211428571428572
"around+a",1,"around","a","around+a",160,0.000952380952380952,0.212380952380953
"a+few",1,"a","few","a+few",161,0.000952380952380952,0.213333333333334
"few+years",1,"few","years","few+years",162,0.000952380952380952,0.214285714285715
"years+ago",1,"years","ago","years+ago",163,0.000952380952380952,0.215238095238096
"ago+when",1,"ago","when","ago+when",164,0.000952380952380952,0.216190476190476
"when+the",1,"when","the","when+the",165,0.000952380952380952,0.217142857142857
"the+nfl",1,"the","nfl","the+nfl",166,0.000952380952380952,0.218095238095238
"nfl+decided",1,"nfl","decided","nfl+decided",167,0.000952380952380952,0.219047619047619
"decided+to",1,"decided","to","decided+to",168,0.000952380952380952,0.22
"to+move",1,"to","move","to+move",169,0.000952380952380952,0.220952380952381
"move+the",1,"move","the","move+the",170,0.000952380952380952,0.221904761904762
"the+draft",1,"the","draft","the+draft",171,0.000952380952380952,0.222857142857143
"draft+from",1,"draft","from","draft+from",172,0.000952380952380952,0.223809523809524
"the+weekend",1,"the","weekend","the+weekend",173,0.000952380952380952,0.224761904761905
"weekend+to",1,"weekend","to","weekend+to",174,0.000952380952380952,0.225714285714286
"to+prime",1,"to","prime","to+prime",175,0.000952380952380952,0.226666666666667
"prime+time",1,"prime","time","prime+time",176,0.000952380952380952,0.227619047619048
"eventually+splitting",1,"eventually","splitting","eventually+splitting",177,0.000952380952380952,0.228571428571429
"splitting+off",1,"splitting","off","splitting+off",178,0.000952380952380952,0.22952380952381
"off+the",1,"off","the","off+the",179,0.000952380952380952,0.230476190476191
"first+round",1,"first","round","first+round",180,0.000952380952380952,0.231428571428572
"round+to",1,"round","to","round+to",181,0.000952380952380952,0.232380952380953
"a+separate",1,"a","separate","a+separate",182,0.000952380952380952,0.233333333333334
"separate+day",1,"separate","day","separate+day",183,0.000952380952380952,0.234285714285715
"charlevoix+detroit",1,"charlevoix","detroit","charlevoix+detroit",184,0.000952380952380952,0.235238095238096
"its+just",1,"its","just","its+just",185,0.000952380952380952,0.236190476190477
"just+another",1,"just","another","just+another",186,0.000952380952380952,0.237142857142857
"another+in",1,"another","in","another+in",187,0.000952380952380952,0.238095238095238
"in+a",1,"in","a","in+a",188,0.000952380952380952,0.239047619047619
"a+long",1,"a","long","a+long",189,0.000952380952380952,0.24
"long+line",1,"long","line","long+line",190,0.000952380952380952,0.240952380952381
"line+of",1,"line","of","line+of",191,0.000952380952380952,0.241904761904762
"of+failed",1,"of","failed","of+failed",192,0.000952380952380952,0.242857142857143
"failed+attempts",1,"failed","attempts","failed+attempts",193,0.000952380952380952,0.243809523809524
"attempts+to",1,"attempts","to","attempts+to",194,0.000952380952380952,0.244761904761905
"to+subsidize",1,"to","subsidize","to+subsidize",195,0.000952380952380952,0.245714285714286
"subsidize+atlantic",1,"subsidize","atlantic","subsidize+atlantic",196,0.000952380952380952,0.246666666666667
"atlantic+city",1,"atlantic","city","atlantic+city",197,0.000952380952380952,0.247619047619048
"city+said",1,"city","said","city+said",198,0.000952380952380952,0.248571428571429
"said+americans",1,"said","americans","said+americans",199,0.000952380952380952,0.24952380952381
"americans+for",1,"americans","for","americans+for",200,0.000952380952380952,0.250476190476191
"for+prosperity",1,"for","prosperity","for+prosperity",201,0.000952380952380952,0.251428571428572
"prosperity+new",1,"prosperity","new","prosperity+new",202,0.000952380952380952,0.252380952380953
"new+jersey",1,"new","jersey","new+jersey",203,0.000952380952380952,0.253333333333334
"jersey+director",1,"jersey","director","jersey+director",204,0.000952380952380952,0.254285714285715
"director+steve",1,"director","steve","director+steve",205,0.000952380952380952,0.255238095238095
"steve+lonegan",1,"steve","lonegan","steve+lonegan",206,0.000952380952380952,0.256190476190476
"lonegan+a",1,"lonegan","a","lonegan+a",207,0.000952380952380952,0.257142857142857
"a+conservative",1,"a","conservative","a+conservative",208,0.000952380952380952,0.258095238095238
"conservative+who",1,"conservative","who","conservative+who",209,0.000952380952380952,0.259047619047619
"who+lost",1,"who","lost","who+lost",210,0.000952380952380952,0.26
"lost+to",1,"lost","to","lost+to",211,0.000952380952380952,0.260952380952381
"to+christie",1,"to","christie","to+christie",212,0.000952380952380952,0.261904761904762
"christie+in",1,"christie","in","christie+in",213,0.000952380952380952,0.262857142857143
"gop+primary",1,"gop","primary","gop+primary",214,0.000952380952380952,0.263809523809524
"primary+the",1,"primary","the","primary+the",215,0.000952380952380952,0.264761904761905
"the+revel",1,"the","revel","the+revel",216,0.000952380952380952,0.265714285714286
"revel+casino",1,"revel","casino","revel+casino",217,0.000952380952380952,0.266666666666667
"casino+hit",1,"casino","hit","casino+hit",218,0.000952380952380952,0.267619047619048
"the+jackpot",1,"the","jackpot","the+jackpot",219,0.000952380952380952,0.268571428571428
"jackpot+here",1,"jackpot","here","jackpot+here",220,0.000952380952380952,0.269523809523809
"here+at",1,"here","at","here+at",221,0.000952380952380952,0.27047619047619
"at+government",1,"at","government","at+government",222,0.000952380952380952,0.271428571428571
"government+expense",1,"government","expense","government+expense",223,0.000952380952380952,0.272380952380952
"but+time",1,"but","time","but+time",224,0.000952380952380952,0.273333333333333
"time+and",1,"time","and","time+and",225,0.000952380952380952,0.274285714285714
"and+again",1,"and","again","and+again",226,0.000952380952380952,0.275238095238095
"again+in",1,"again","in","again+in",227,0.000952380952380952,0.276190476190476
"the+report",1,"the","report","the+report",228,0.000952380952380952,0.277142857142857
"report+sullivan",1,"report","sullivan","report+sullivan",229,0.000952380952380952,0.278095238095238
"sullivan+called",1,"sullivan","called","sullivan+called",230,0.000952380952380952,0.279047619047619
"called+on",1,"called","on","called+on",231,0.000952380952380952,0.28
"on+cps",1,"on","cps","on+cps",232,0.000952380952380952,0.280952380952381
"cps+to",1,"cps","to","cps+to",233,0.000952380952380952,0.281904761904761
"to+correct",1,"to","correct","to+correct",234,0.000952380952380952,0.282857142857142
"correct+problems",1,"correct","problems","correct+problems",235,0.000952380952380952,0.283809523809523
"problems+to",1,"problems","to","problems+to",236,0.000952380952380952,0.284761904761904
"improve+employee",1,"improve","employee","improve+employee",237,0.000952380952380952,0.285714285714285
"employee+accountability",1,"employee","accountability","employee+accountability",238,0.000952380952380952,0.286666666666666
"accountability+saying",1,"accountability","saying","accountability+saying",239,0.000952380952380952,0.287619047619047
"saying+for",1,"saying","for","saying+for",240,0.000952380952380952,0.288571428571428
"for+example",1,"for","example","for+example",241,0.000952380952380952,0.289523809523809
"example+that",1,"example","that","example+that",242,0.000952380952380952,0.29047619047619
"that+measures",1,"that","measures","that+measures",243,0.000952380952380952,0.291428571428571
"measures+to",1,"measures","to","measures+to",244,0.000952380952380952,0.292380952380952
"to+keep",1,"to","keep","to+keep",245,0.000952380952380952,0.293333333333333
"keep+employees",1,"keep","employees","keep+employees",246,0.000952380952380952,0.294285714285713
