"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"207","‘Oh, I don’t mind,’ she said. ‘I’m in no hurry. I’m on my way to a hospice.’",NA,"oh","i","dont","mind","c(55231, 55218, 55227)","c(1, 1, 1)","c(36606, 36606, 36606)","c(9306, 2449, 8428)","c(53913, 53900, 53909)","c(3564, 4432, 5306)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.38988722270413, 0.425744619324931, 0.461849878134355)",1.14000000000001,FALSE
"208","long, marvelous eyelash.",NA,NA,NA,"long","marvelous","c(19206, 19205, 19213)","c(1, 1, 1)","c(5003, 5003, 5003)","c(3421, 833, 6092)","c(17661, 17660, 17668)","c(6950, 8684, 9621)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.529764117817071, 0.601396290329132, 0.640104102119098)",0.0600000000000023,FALSE
"209","As I walk with you I'm learning",NA,"as","i","walk","with","c(81842, 81845, 81846)","c(1, 1, 1)","c(43293, 43293, 43293)","c(4831, 8466, 8865)","c(78355, 78358, 78359)","c(5969, 13212, 13583)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.489238649977202, 0.788449622009993, 0.803775767339852)",1.60999999999999,FALSE
"210","Cass County, Michigan (population 52,293): Cass County commissioners Thursday night accepted Administrator Charles H. Cleaver’s resignation “with regret,” according to the Niles Daily Star. Cleaver, who started in March 2011 as the county’s third administrator, on Valentine’s Day sent his resignation to Chair Minnie Warren.","administrator","charles","h","cleavers","resignation","13389","1","3764","8383","12450","11138","4.13103647705209e-05","0.702771925475959",0.140000000000015,FALSE
"211","Writers worry a lot about theft and plagiarism. They really don't need to; theft of unpublished work is so rare as to be functionally nonexistent. It's not till your work is published--i.e., exposed to a wide audience--that the issue of plagiarism comes into play.",NA,"writers","worry","a","lot","c(294, 120, 342)","c(1, 1, 1)","c(18, 18, 18)","c(3530, 1470, 3868)","c(254, 104, 293)","c(2303, 2320, 2396)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.337794852728519, 0.338497128929618, 0.341636716652176)",0.549999999999983,FALSE
"212","Consider One-Way Tickets",NA,NA,NA,"consider","oneway","7739","1","1819","3043","7137","4645","5.44751321021953e-05","0.433240725608818",0.0800000000000125,FALSE
"213","And this is what I did yesterday afternoon. I got a TV app for the laptop so I can watch football (soccer) outside now!","what","i","did","yesterday","afternoon","c(38676, 38685, 38677)","c(1, 1, 1)","c(9555, 9555, 9555)","c(808, 9576, 1996)","c(35532, 35541, 35533)","c(3719, 7855, 8196)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.396290329243559, 0.567149997934381, 0.581236832321124)",1.28,FALSE
"214","I got a bit carried away and assumed that a couple of good performances in the Carling Cup augured a fine career. I mean, if that was how well they could play on their debuts then they could only improve from there, right?","carling","cup","augured","a","fine","c(294, 120, 342)","c(1, 1, 1)","c(18, 18, 18)","c(3530, 1470, 3868)","c(254, 104, 293)","c(2303, 2320, 2396)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.337794852728519, 0.338497128929618, 0.341636716652176)",0.530000000000001,FALSE
"215","With a career total of more than 100 films, Bette changed the way Hollywood looked at actresses. In 1977, she was the first woman to be honored with the American Film Institute's Lifetime Achievement Award. She was also the first woman to be president of the Motion Picture Academy of Arts and Sciences. At the age of 75, Bette had a mastectomy due to breast cancer. Nine days later, she suffered a stroke. Despite her failing health, she continued to act until her death. Bette passed away October 6, 1989 in Neuilly-sur-Seine, France.","motion","picture","academy","of","arts","c(22544, 22661, 22497)","c(1, 1, 1)","c(5823, 5823, 5823)","c(4968, 6646, 4361)","c(20771, 20873, 20731)","c(2282, 2441, 2474)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.336927335068338, 0.343495683066849, 0.344858925104276)",0.599999999999994,FALSE
"216","Im lame but I dont read often!! hah if I could chose one book it would be twilight, the last book, because it is really the only book I can remember reading in the past few years.","is","really","the","only","book","c(69187, 69153, 69160)","c(1, 1, 1)","c(39975, 39975, 39975)","c(9403, 3689, 5018)","c(66687, 66656, 66662)","c(2309, 2413, 2518)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.338042714917142, 0.342338992853275, 0.346676581154178)",1.67000000000002,FALSE
"217","Let's go where they keep on wearin'","go","where","they","keep","on","c(17997, 17983, 17979)","c(1, 1, 1)","c(4620, 4620, 4620)","c(9721, 5617, 4019)","c(16534, 16524, 16521)","c(3937, 4348, 7309)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.40529598876353, 0.422274548684208, 0.544594538769683)",0.680000000000007,FALSE
"218","I heard SH coming down the stairs. ""Hey!"" he said. ""You didn't do the dishes!""",NA,"i","heard","sh","coming","c(59912, 59907, 59901)","c(1, 1, 1)","c(37984, 37984, 37984)","c(8438, 4382, 511)","c(58269, 58264, 58258)","c(7349, 9576, 15697)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.546246953360504, 0.638245135704425, 0.891105878464706)",0.359999999999957,FALSE
"219","Start Proclaiming Life and Power!",NA,NA,NA,"start","proclaiming","c(29335, 29327, 29333)","c(1, 1, 1)","c(8080, 8080, 8080)","c(7377, 2515, 5919)","c(27186, 27178, 27184)","c(3902, 5461, 6995)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.403850125996562, 0.468252984673784, 0.531623084231744)",0.0400000000000205,FALSE
"220","Nmachi’s, which means “beauty of God” in Nigerian, joins sisters Chisom, four, and Dunebi, two.","which","means","beauty","of","god","c(68266, 68383, 68219)","c(1, 1, 1)","c(39913, 39913, 39913)","c(4794, 6404, 4213)","c(65868, 65970, 65828)","c(2282, 2441, 2474)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.336927335068338, 0.343495683066849, 0.344858925104276)",0.949999999999989,FALSE
"221","Ever wonder about what went on or even goes on today behind those mysterious walls at the Brooklyn Navy Yard? You can take a bus tour of the Navy Yard at 1:30 p.m. on June 21 with hop off stops along the way that provide an overview of the fascinating stories of the Navy Yard’s past, present, and future.","yard","you","can","take","a","c(120278, 120275, 120285)","c(1, 1, 1)","c(85374, 85374, 85374)","c(4373, 2072, 5800)","c(117419, 117416, 117425)","c(4158, 7316, 7423)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.414425579377812, 0.544883711323077, 0.549303920353521)",3.61000000000001,FALSE
"222","MEA CULPA follows one angels quest to save his best friend.","quest","to","save","his","best","c(14734, 14692, 14640)","c(1, 1, 1)","c(3995, 3995, 3995)","c(6415, 3643, 926)","c(13686, 13646, 13597)","c(2237, 2246, 2249)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.335068368653666, 0.3354401619366, 0.335564093030912)",0.96999999999997,FALSE
"223","So I've made the move across the country - I actually made the move in June, but I wouldn't say that I've really settled in until now. I've got a job, I just moved into a new apartment in Portland, and I really feel like I'm beginning my life out here.","i've","made","the","move","across","c(66587, 66578, 66582)","c(1, 1, 1)","c(39607, 39607, 39607)","c(5744, 336, 3435)","c(64306, 64297, 64301)","c(2563, 5913, 8500)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.348535547568851, 0.486925269550054, 0.593795183211358)",1.73000000000002,FALSE
"224","And finally... There's this brand new thing around! You most probably have never heard of this since it's only 2 days old and was completely unheard of before since it didn't exist until 2 days ago... It's called the ""Instagram""... Yep! Just came out a few days ago and it's pretty cool! And well if you're down with brand new tech-shit that didn't exist before 2 days ago and have A) an awesome deal on your phone data plan, B) a battery that lasts forever and C) nothing better to do... Go check it out it's pretty cool and I'm on it... Until I get sick of it in the not so distant future!!","pretty","cool","and","well","if","c(82667, 82674, 82673)","c(1, 1, 1)","c(43404, 43404, 43404)","c(4083, 5744, 5705)","c(79084, 79091, 79090)","c(3194, 3405, 4286)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.374602387739042, 0.383318874705619, 0.419713306068437)",1.13999999999999,FALSE
"225","Families often ask me how i can get their child to do something they can't.. well i have limited emotional investment ( not MY child) and i listen and observe the behavior so i understand the communication. If you react rather than respond you are liable to misunderstand and the behavior continues. We need to be the problem solvers we want our children to grow up to be. They need to test the rules, we need to set them. It is our job as parents to be completely present all the time, ( which is not always doable). It is necessary to be all Parent and only some person when the children are under 5. I tell parents that there is a big P and a little t in parent... we must embrace that big P in order for the adult child to walk away from us at 18 or 20 and be independent and ultimately successful.",NA,NA,NA,"families","often","c(10863, 10861, 10862)","c(1, 1, 1)","c(3063, 3063, 3063)","c(9203, 4533, 5007)","c(10102, 10100, 10101)","c(14493, 2084, 2088)","c(4.13103647705209e-05, 5.44751321021953e-05, 5.44751321021953e-05)","c(0.841368199281014, 0.293729912295042, 0.293947812823451)",0.0500000000000114,FALSE
"226","And if you missed LM's previous planning posts on CB, you can catch up right here:","planning","posts","on","cb","you","c(23075, 23109, 23110)","c(1, 1, 1)","c(5866, 5866, 5866)","c(1319, 3481, 3496)","c(21247, 21280, 21281)","c(2479, 2481, 2543)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.345065476928129, 0.34514809765767, 0.347709340273441)",0.25,FALSE
"227","However, they have a new EP coming out in a month and a bit with a song on it called The Wrong Car. I think they may have finally made a song I'm going to love more than Cold Days From The Birdhouse. I've had it on repeat since I first heard it last week - it's that good.","the","birdhouse","i've","had","it","c(13416, 13415, 13420)","c(1, 1, 1)","c(3773, 3773, 3773)","c(2868, 2700, 3594)","c(12474, 12473, 12478)","c(2268, 3021, 3350)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.336348989961551, 0.367455694633744, 0.381046804643241)",0.28000000000003,FALSE
"228","The year before last, for example, I took advantage of the economy direct flights to Pisa and took an apartment in the centre of Lucca, a short train ride away. Last year, I flew to Rome, and after spending a couple of days there, took the train up to the Tuscany/Umbria border, where I collected a car to drive the short distance to my rented apartment in a village near Lake Trasimeno.","a","couple","of","days","there","c(8555, 8549, 8537)","c(1, 1, 1)","c(2150, 2150, 2150)","c(9576, 6014, 346)","c(7921, 7916, 7905)","c(6480, 7317, 8438)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.510348246374932, 0.544925021687847, 0.591233940595587)",1.88999999999999,FALSE
"229","I'll tell you about this in a later blog, it gets worse. For now all I'll say is be prepared to rough it as a runner.","is","be","prepared","to","rough","c(80251, 79821, 79808)","c(1, 1, 1)","c(42766, 42766, 42766)","c(7952, 2147, 1894)","c(76885, 76528, 76515)","c(2400, 2512, 2522)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.341801958111258, 0.346428718965555, 0.34684182261326)",2.94,FALSE
"230","Hyun Suk confronts M2 with the video. They all wonder how it got there and Hyun Suk asks if they’re the ones in the video. Jae Ha is about to stand but Seung Yeon stops him. Team Leader Han takes them to task and Hyun Sung speaks up-it was them. Chang Min tells him to be specific-as in who was and who wasn’t there. Hyun Suk is shrewd and asks Chang Min what he wants to say but Jae Ha speaks up, wanting to take responsibility. Chang Min scoffs at him and Hyun Suk sees it. The team sits outside later-minus Jae Ha wondering who took the video and Tae Gun rightly points out-anyone could’ve taken the movie but not everyone could have delivered it to Hyun Suk with a look at Chang Min. Chang Min owns up to it. They wonder how he could betray the team and if he had that little confidence in himself. Chang Min scoffs, at least he’s not lying like someone else, with a look at Seung Yeon! In Hyun Suk’s office, Hyun Suk asks to hear the reason Jae Ha went on stage without the company’s permission. Did he go to earn money or he wanted to show the world his talent? Jae Ha tells them he needed the money so he took the gig and everyone just helped him. Hyun Suk asks, is it for the same reason you go out with your guitar every night? Team Leader Han is stunned. Jae Ha has a part time gig and Hyun Suk knew it? At Jae Ha’s response, Hyun Suk smiles and tells him it’s good he’s honest and confident. Meanwhile, Woo Hyun is on his way back to the company from the airport. Everyone’s still pissed at Jae Ha who comes back and tells them it’ll be fine, he’ll take the blame. Seung Yeon tells Chang Min he shouldn’t have betrayed the team like this and he rounds back at her, however anyone else says things, she has no right to condemn him. He asks her if she thinks she has the right to be on the team and turns to Ji Woo too who tries to defend Seung Yeon. Before a fight breaks out, Team Leader Han walks in.","with","your","guitar","every","night","c(10483, 10474, 10477)","c(1, 1, 1)","c(2917, 2917, 2917)","c(2584, 961, 1464)","c(9741, 9733, 9736)","c(2995, 5378, 5502)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.366381625149711, 0.464824224397832, 0.469946709629375)",0.240000000000009,FALSE
"231","16And said to the mountains and rocks, Fall on us, and hide us from the face of him that sitteth on the throne, and from the wrath of the Lamb:","and","said","to","the","mountains","c(77766, 78476, 77664)","c(1, 1, 1)","c(42636, 42636, 42636)","c(5729, 9358, 5349)","c(74721, 75338, 74642)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",3.25999999999999,FALSE
"232","Most Likely to Make a Grown Man Cry: Where She Went by Gayle Forman","cry","where","she","went","by","c(36986, 36979, 36983)","c(1, 1, 1)","c(9321, 9321, 9321)","c(5861, 677, 3399)","c(34026, 34019, 34023)","c(2561, 4357, 5409)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.34845292683931, 0.422646341967143, 0.466104845705718)",1.11000000000001,FALSE
"233","Reasonable goals. Reasonable goals.",NA,NA,NA,"reasonable","goals","NA","NA","NA","NA","NA","NA","NA",NA,0.0199999999999818,FALSE
"234","You think you've seen all the yanks have to offer the world? Gangsta rap, almost naked skanks with lack luster singing voices, chemical soup that is passes of as food? How about unsustainable debt or ""corruption free"" finance built on mortgage backed derivatives backed by liar loans? Endless war in the name of democracy and in the cause of Islamic Jihad?","of","as","food","how","about","c(15063, 15074, 15096)","c(1, 1, 1)","c(4086, 4086, 4086)","c(1227, 3911, 7417)","c(13998, 14007, 14022)","c(4176, 8201, 8581)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.415169165943681, 0.581443384144977, 0.59714132275777)",0.329999999999984,FALSE
"235","Such is the confidence of Dojo Cuts with this material that they cover the recently departed Etta James’ 1968 soul anthem ‘I’d Rather Go Blind’ – and carry it off perfectly, with Ray delivering all the soul-preaching and testifying it needs. No mean feat.","the","soulpreaching","and","testifying","it","c(2755, 2533, 3001)","c(1, 1, 1)","c(348, 348, 348)","c(6465, 4089, 9203)","c(2484, 2296, 2709)","c(2208, 2218, 2244)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333870368075321, 0.334283471723026, 0.335357541207059)",0.180000000000007,FALSE
"236","I used Papertrey ink cardstock (stamper's select white, classic kraft), stamps (Framed Out #3) and dies (Framed Out #3, alphabet block.) I also used SU! cardstock (island indigo) & My Mind's Eye patterned paper and decorative brads.","kraft","stamps","framed","out","","c(23939, 23985, 23983)","c(1, 1, 1)","c(5971, 5971, 5971)","c(18, 5803, 5575)","c(22040, 22077, 22075)","c(3087, 3384, 3950)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.370182178708598, 0.382451357045438, 0.405833023505546)",0.210000000000036,FALSE
"237","Hey guys...",NA,NA,NA,"hey","guys","c(14490, 14487, 14485)","c(1, 1, 1)","c(3950, 3950, 3950)","c(8850, 4163, 3641)","c(13453, 13450, 13448)","c(4315, 1009, 1053)","c(5.44751321021953e-05, 0.000148170099273967, 0.000148170099273967)","c(0.415263932015086, 0.289672544080606, 0.296192028448661)",0.0799999999999841,FALSE
"238","Today in German-speaking Europe many families set up an Advent wreath, or Adventskranz on the first Advent Sunday (the fourth before Christmas) to start off the Advent season. The picture on the left shows a typical evergreen Advent wreath with its four candles, one for each week of Advent. Traditional families gather around the wreath on each Advent Sunday to light the next candle and sing Christmas carols. This was even more important in the past, when the Christmas tree was usually reserved for a special unveiling only on Christmas Eve. Until then, the Advent wreath provided the evergreen look and aroma in the house.","an","advent","wreath","or","adventskranz","c(23544, 23672, 23580)","c(1, 1, 1)","c(5919, 5919, 5919)","c(459, 9721, 4366)","c(21662, 21780, 21697)","c(2446, 3235, 3483)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.343702234890702, 0.376296112694633, 0.386541083157719)",0.199999999999989,FALSE
"239","I then sat down with the uber-bloggers and the beauty reps. commenced telling us about their products, encouraging me to massage them into my face. I have to confess I can’t remember what the products were or what they did because I was too busy sneaking side-ways glances at ‘the Mrs Woog’.","i","then","sat","down","with","c(9564, 9557, 9543)","c(1, 1, 1)","c(2533, 2533, 2533)","c(5984, 4313, 18)","c(8865, 8859, 8849)","c(3137, 4661, 5098)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.372247696947123, 0.435204692857377, 0.45325732226209)",0.329999999999984,FALSE
"240","There was no time to dwell on the goal conceded so we quickly took the keys of the game and hoped into the “driver’s seat”.","the","game","and","hoped","into","c(60664, 48477, 48255)","c(1, 1, 1)","c(38135, 34438, 34438)","c(3290, 6226, 3950)","c(58978, 47581, 47393)","c(17923, 2208, 2218)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.983062750443857, 0.333870368075321, 0.334283471723026)",2.09000000000003,FALSE
"241","But I had no interest in reading myself for several years.","no","interest","in","reading","myself","c(71798, 71800, 71797)","c(1, 1, 1)","c(40945, 40945, 40945)","c(983, 3873, 336)","c(69182, 69184, 69181)","c(2821, 4467, 4482)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.359193621679642, 0.427190482091899, 0.427810137563456)",1.42000000000002,FALSE
"242","pecks my cheek",NA,NA,NA,"pecks","my","NA","NA","NA","NA","NA","NA","NA",NA,0.0199999999999818,FALSE
"243","Butter- 100 gms",NA,NA,"butter","","gms","6101:6102","c(1, 1)","c(1205, 1205)","c(276, 5374)","5567:5568","c(6636, 12785)","c(5.44751321021953e-05, 5.44751321021953e-05)","c(0.54170071362433, 0.876668300920859)",0.0600000000000023,FALSE
"244","We crossed the Stari Most to Coppersmiths’ Street (Kujundziluk). Lined with vendors selling souvenirs made by local artists and coppersmiths, many items portrayed the Old Bridge. We visited several of the little shops. One of the coppersmiths we spoke with asked where we were from and then proudly told us he had a daughter who lives in the United States.We bought a few souvenirs for ourselves and family (later, we would see all the same kinds of souvenirs in Istanbul (read about the trip here).","shops","one","of","the","coppersmiths","c(122211, 122921, 122109)","c(1, 1, 1)","c(85522, 85522, 85522)","c(5548, 9067, 5179)","c(119109, 119726, 119030)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",4.48000000000002,FALSE
"245","After having a rough arrival to Melbourne, with housing drama, I was very excited to take a few days from the apartment search and relax in true Aussie fashion on the beach. I made my trek to the university a whopping 9 kilometer walk to campus (just another incentive to find a new place to live). I made some fast friends waiting for the trip leaders to organize the buses and we set off for an adventure on the Great Ocean Road.","to","live","i","made","some","c(65244, 65260, 65239)","c(1, 1, 1)","c(39171, 39171, 39171)","c(3927, 7686, 1191)","c(63045, 63058, 63041)","c(2264, 2846, 2914)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.336183748502469, 0.360226380798905, 0.3630354856033)",1.28999999999996,FALSE
"246","That is the crown of it that means those who are thinking that maybe one day I will grow less, they are wasting their time.","that","is","the","crown","of","c(122211, 122921, 122109)","c(1, 1, 1)","c(85522, 85522, 85522)","c(5548, 9067, 5179)","c(119109, 119726, 119030)","c(2205, 2231, 2253)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333746436981009, 0.334820506465043, 0.335729334489994)",1.25,FALSE
"247","Of course, these were two separate photos--from two different homes. I didn't think I'd ever find a blacktop driveway that led to a brick house--a house with dormers and lots of trees.",NA,"of","course","these","were","c(33119, 33104, 33076)","c(1, 1, 1)","c(8569, 8569, 8569)","c(9052, 4762, 39)","c(30568, 30553, 30529)","c(2428, 5091, 5544)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.342958648324833, 0.452968149708696, 0.471681744949736)",1.09000000000003,FALSE
"248","Recent FOIA releases of Barack Obama Sr.’s immigration records disclose that he was not co-habituating with Stanley Ann Dunham after the marriage and birth of Obama. In fact, the U.S. Immigration Department had been investigating if the Obama-Dunham marriage was “bona fide.”[30]","after","the","marriage","and","birth","c(2755, 2533, 3001)","c(1, 1, 1)","c(348, 348, 348)","c(6465, 4089, 9203)","c(2484, 2296, 2709)","c(2208, 2218, 2244)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.333870368075321, 0.334283471723026, 0.335357541207059)",2.21999999999997,FALSE
"249","A3) Ricky Tuffy - Nuclear War","ricky","tuffy","","nuclear","war","c(22156, 22157, 22155)","c(1, 1, 1)","c(5772, 5772, 5772)","c(6725, 7136, 2854)","c(20411, 20412, 20410)","c(4728, 4742, 12154)","c(5.44751321021953e-05, 5.44751321021953e-05, 5.44751321021953e-05)","c(0.437762161573302, 0.438524813422733, 0.84229449256436)",0.170000000000016,FALSE
"250","Lewis Schaffer – Different Shit, Same Suit Mike Belgrave","different","shit","same","suit","mike","c(29815, 27235, 27228)","c(1, 1, 1)","c(8262, 7331, 7331)","c(7358, 5679, 2986)","c(27650, 25204, 25197)","c(10344, 2393, 4914)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.669971495848176, 0.341512785557865, 0.445656215144316)",0.310000000000002,FALSE
"251","I’d be surprised if nobody’s thought of this before.",NA,NA,NA,"id","be","c(15653, 15655, 15652)","c(1, 1, 1)","c(4158, 4158, 4158)","c(5296, 6686, 5007)","c(14472, 14474, 14471)","c(4013, 13657, 18081)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.408435576486088, 0.806832734332869, 0.989589788077598)",0.0999999999999659,FALSE
"252","Recommended for fans of mismatched romantic leads and shows that bridge the gap between The X-files and Moonlighting.",NA,NA,"recommended","for","fans","c(11786, 11693, 11824)","c(1, 1, 1)","c(3319, 3319, 3319)","c(5760, 3450, 6964)","c(10967, 10891, 11000)","c(2775, 2799, 2820)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.357293344900199, 0.358284793654691, 0.359152311314872)",0.140000000000043,FALSE
"253","But any book or series that gets them to read is top notch on my eyes so when we heard there was a movie coming out I pledged to take them on opening night.","but","any","book","or","series","c(23544, 23672, 23580)","c(1, 1, 1)","c(5919, 5919, 5919)","c(459, 9721, 4366)","c(21662, 21780, 21697)","c(2446, 3235, 3483)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.343702234890702, 0.376296112694633, 0.386541083157719)",0.669999999999959,FALSE
"254","Sudanese President Omar al-Bashir on Monday celebrated the ” liberation” of Heglig with thousands of Sudanese fighters who fought for 10 days to restore the strategic area with Sudan’s biggest oil fields.","who","fought","for","","days","c(57508, 57415, 57546)","c(1, 1, 1)","c(37409, 37409, 37409)","c(5552, 3339, 6717)","c(56064, 55988, 56097)","c(2775, 2799, 2820)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.357293344900199, 0.358284793654691, 0.359152311314872)",0.360000000000014,FALSE
"255","~The first day of summer break for the kids is a learning curve for all of us. Why? They have to re-learn how to be around each other all day long and I have to re-learn how to go about my daily routine while ignoring the petty disagreements and little tantrums coming from the family room.","petty","disagreements","and","little","tantrums","c(19081, 19064, 19084)","c(1, 1, 1)","c(4957, 4957, 4957)","c(8511, 3840, 8851)","c(17543, 17526, 17546)","c(3572, 5125, 5254)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.390217705622294, 0.454372702110893, 0.459701739166289)",0.360000000000014,FALSE
"256","Pecans (or almonds, walnuts, etc)",NA,NA,NA,"pecans","or","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"257","We used to say that we would struggle, fight, and wage Jihad, until we regain our rights, because what was taken by force will only be restored by force, and what was taken by the sword will not be restored by the pen or the word. Unfortunately, however, we have abandoned this, and we have taken the path of the so-called “peaceful solution.” We have made one concession after another.","regain","our","rights","because","what","c(4792, 4812, 4810)","c(1, 1, 1)","c(803, 803, 803)","c(5239, 9516, 9481)","c(4342, 4359, 4357)","c(3720, 5155, 5944)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.396331639608329, 0.455612013054009, 0.488205890857939)",0.279999999999973,FALSE
"258","On the way home from our favourite farm on Tuesday we stopped off for a wander around a small town. In a shop window were a row of Queenie's, all slowly waving with glazed expressions. Being suckers for plastic stuff that does nothing more than make us laugh meant we needed one so we rushed in to bag our own Queenie. Now she sits on our windowsill watching and waving while we do kitchen stuff. Our favourite plastic friend was a chubby grinning chinese boy who sat astride a pink dolphin and spun from the ceiling playing plinky music. He fell to pieces a long while back now and I still miss him.","own","queenie","now","she","sits","c(73757, 73753, 73762)","c(1, 1, 1)","c(41685, 41685, 41685)","c(4953, 4512, 5935)","c(71050, 71046, 71055)","c(2293, 4864, 5407)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.337381749080814, 0.443590696905791, 0.466022224976177)",0.830000000000041,FALSE
"259","If something like this has happened to you, please don't try to bury it as long as I did. I spent so much time and energy keeping my secret that it blew up in my face and it almost killed me.",NA,"if","something","like","this","c(64635, 64656, 64666)","c(1, 1, 1)","c(39009, 39009, 39009)","c(7446, 8743, 9394)","c(62494, 62507, 62515)","c(2285, 2431, 2614)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.33705126616265, 0.343082579419144, 0.350642376172147)",1.47999999999996,FALSE
"260","So onto our Spotlight this week, we loved visiting your blogs to see your weather themed creations. This week the spotlight has fallen on.....Lisa C with this beautiful creation!","the","spotlight","has","fallen","onlisa","c(10851, 13741, 13659)","c(1, 1, 1)","c(3057, 3851, 3851)","c(3399, 9512, 1471)","c(10090, 12776, 12701)","c(18044, 2301, 3017)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.988061304581089, 0.337712231998978, 0.367290453174662)",0.28000000000003,FALSE
"261","Of course, if they were forced to read ""Guns, Germs, and Steel,"" there would be a hell of a lot more suicide bombers than there are now. Jeez, that book did go on. I thought a better name for it would have been ""Location, Location, Location: and what they ate while they were there,"" but I guess that title is not as catchy. There were not enough guns or germs, and steel barely got a mention. What did get mentioned, repeatedly, was the phrase ""food production,"" approximately 1,296,379 times. McDonald's does not talk about food production that much, for Christ's sake. Then again, McDonald's doesn't serve food, so maybe that's why.","better","name","for","it","would","c(62972, 62977, 63076)","c(1, 1, 1)","c(38542, 38542, 38542)","c(3821, 4023, 7970)","c(60975, 60979, 61050)","c(2254, 2405, 2790)","c(4.13103647705209e-05, 4.13103647705209e-05, 4.13103647705209e-05)","c(0.335770644854764, 0.342008509935111, 0.357913000371757)",1.27999999999997,FALSE
