"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"258","The less you can explain the questions of your purpose and existence the more you come up with a ridiculous analysis for life and your left with no reason for existing or for life at all. The cycle continues. The more hateful against anything good and morally right you get. The more you hate those stupid Christians that claim God exists and that say there is a reason and purpose for your life .","or","for","life","at","all","c(7425, 7502, 7521)","c(1, 1, 1)","c(846, 846, 846)","c(682, 6992, 7930)","c(6543, 6612, 6627)","c(4683, 5289, 5547)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.391772206058576, 0.404736436761986, 0.410255861714923)",3.1099999999999,FALSE
"259","During most races we see the mechanics make adjustments to the car during pitstops. During each stint radio communications between the driver and his race engineer will discuss the cars balance. Whether the car tends to oversteer or understeer. Since the ban on active technologies there’s little the teams can do to alter the car during the race. Currently only front wing adjustment, rear wing gurney removal and tyre pressures are easily changed during the hectic 3-4s pitstops.","pitstops","during","each","stint","radio","c(18663, 18650, 18672)","c(1, 1, 1)","c(4133, 4133, 4133)","c(11807, 8689, 13653)","c(17037, 17026, 17046)","c(6792, 9324, 9345)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.43689029608084, 0.491057675851523, 0.491506931370948)",0.579999999999927,FALSE
"260","What I wanted at TBEX was a session that presented the reality of writing as a profession, not as a quixotic pursuit or a weekend hobby or gap year boondoggle. Admittedly, I wanted this for myself as much as anything. Because I struggle with what I do (what is that, anyways?) all the time. I wanted to hear people who I think of as grown up, professional travel writers speak honestly about how they juggle all this stuff, how they manage to make it work. I’m always grateful for time with writers who will share, honestly, how they get by — a recent conversation revealed a writer’s need to sell multiple stories about one destination with every trip in order to make the travel pay off. “I can’t go just because I want to. I need to sell that story five times over to have it be worth my while.”","make","it","work","im","always","c(29781, 29808, 29800)","c(1, 1, 1)","c(6562, 6562, 6562)","c(1720, 13480, 11560)","c(27137, 27159, 27152)","c(4629, 5192, 5538)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390616977580055, 0.402661304124642, 0.41006332363517)",4.75999999999999,FALSE
"261","Both babies measured great - he's 1lb, 2oz and she's 15.9oz, which puts them right about at the 50th percentile. They had good fluid levels, solid heartbeats, and my bleed has officially absorbed!! YAHOOOO!!! I go back in 4 weeks and we'll tour the maternity ward and NICU then. I was so overwhelmed with joy that they looked so awesome! My mom came with me to the u/s and she loved every minute of it - it truly is so special to see them.","absorbed","yahoooo","i","go","back","c(114791, 114725, 114757)","c(1, 1, 1)","c(68568, 68568, 68568)","c(14187, 379, 6245)","c(110895, 110840, 110868)","c(4563, 5654, 6794)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389205031661862, 0.412544925551994, 0.436933082320785)",2.65000000000009,FALSE
"262","I know from my own experience that my horse (who currently schools Fourth Level and some of the Prix St. George) cannot school in the arena more than three days per week. (And he’ll tell you if you ask!) So to keep him fresh, interested, and fit, we spend the three days hacking out, doing trot and canter sets in the lanes, or long-lining, another three days doing a more traditional schooling routine, and then he gets one day off per week. And I generally find that I get my best, show-quality work from him on the day after he’s either rested or hacked – particularly if we struggled with a problem or issue in our last training session prior to the rest day. It’s like the time away has shown him what he needs to do to get it right (and me too!), so with a little bit of cogitation and fresh muscles, it’s all right there.","he","needs","to","do","to","c(107946, 108011, 107936)","c(1, 1, 1)","c(66826, 66826, 66826)","c(6491, 14284, 5446)","c(104584, 104631, 104577)","c(5010, 6381, 6912)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.398767756289624, 0.428097723772091, 0.439457470477555)",3.55999999999995,FALSE
"263","He did have a little bump and a good little cut - right at the back and top part of his head.","right","at","the","back","and","c(186885, 186909, 186856)","c(1, 1, 1)","c(147980, 147980, 147980)","c(8736, 13957, 2916)","c(183867, 183886, 183847)","c(6182, 6380, 6654)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.423840492897539, 0.428076330652119, 0.433938045524618)",11.8300000000002,FALSE
"264","to the groaning figure who was always","the","groaning","figure","who","was","c(70401, 70462, 70501)","c(1, 1, 1)","c(14578, 14578, 14578)","c(2650, 7433, 11577)","c(63751, 63803, 63838)","c(6147, 7466, 8078)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.423091733698497, 0.451309258942388, 0.464401848365634)",0.649999999999864,FALSE
"265","D Irene is going full blast right now and we have been without power since sometime during the night. Luckily I am accustomed to blogging on my cellphone. The wind is really howling.","to","blogging","on","my","cellphone","c(130144, 129910, 129841)","c(1, 1, 1)","c(71691, 71691, 71691)","c(12541, 4507, 1579)","c(124675, 124472, 124409)","c(4631, 4816, 4842)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39065976382, 0.394617491014935, 0.395173712134224)",2.6400000000001,FALSE
"266","End of November. End of Solo Tabletop Gaming Appreciation Month.","of","november","end","of","solo","c(132668, 132586, 132836)","c(1, 1, 1)","c(72110, 72110, 72110)","c(7496, 6562, 9279)","c(126981, 126909, 127125)","c(4539, 4573, 4602)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388691596782519, 0.389418962861588, 0.390039363340794)",2.09999999999991,FALSE
"267","That is such a sweet project from Kathrin, I do love to see things other than a card, you have all the supplies so why not try something different for a change.","try","something","different","for","a","c(22417, 22278, 22484)","c(1, 1, 1)","c(5157, 5157, 5157)","c(8977, 5305, 10850)","c(20542, 20427, 20602)","c(4812, 4831, 4848)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.394531918535045, 0.394938387814525, 0.395302070854059)",1.90000000000009,FALSE
"268","We are taking it one day at a time.","it","one","day","at","a","c(97703, 97780, 97799)","c(1, 1, 1)","c(63799, 63799, 63799)","c(654, 6776, 7677)","c(94984, 95053, 95068)","c(4683, 5289, 5547)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.391772206058576, 0.404736436761986, 0.410255861714923)",8.88999999999987,FALSE
"269","Straight away, one has to think about Mycoplasma pneumonia. People at highest risk for mycoplasma pneumonia include those living or working in crowded areas such as schools, Army barracks and homeless shelters. The incubation time for Mycoplasma pneumonia is one to 4 weeks. This means that it takes one to 4 weeks after catching the bug to become ill. A bit like with chickenpox, which has an incubation time of one to 3 weeks.","has","an","incubation","time","of","c(63750, 63838, 63817)","c(1, 1, 1)","c(13500, 13500, 13500)","c(2262, 14267, 13257)","c(57949, 58023, 58007)","c(5044, 5179, 5248)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.399495122368694, 0.402383193564998, 0.403859318843109)",0.910000000000082,FALSE
"270","I've made this recipe a few times, adding chunked up Heath candy bars to my traditional chocolate chip cookie recipe - my favored Toll House recipe.","chunked","up","heath","candy","bars","c(12360, 12359, 12361)","c(1, 1, 1)","c(1965, 1965, 1965)","c(3100, 524, 14982)","c(11081, 11080, 11082)","c(23171, 25397, 27315)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.787288208112442, 0.834909293171502, 0.875941297278994)",0.779999999999973,FALSE
"271","For there are many insubordinate, both idle talkers and deceivers, especially those of the circumcision",NA,"for","there","are","many","c(96750, 96933, 96689)","c(1, 1, 1)","c(63648, 63648, 63648)","c(4831, 12364, 1261)","c(94154, 94305, 94099)","c(4993, 5024, 6006)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39840407325009, 0.399067259969241, 0.420075303782358)",4.04999999999995,FALSE
"272","Lancôme had offered the lower court an expert report of a physical-chemical analysis of the two perfumes. The report concluded that, given the fact that there are hundreds of different components that could have been used, it is highly unlikely that it is a coincidence that Kecofa used 24 of the exact components out of the 26 in total used by Lancôme. The 25th ingredient was a cheaper substitute of the remaining Trésor component. Since the expertise of the report was not denied by Kecofa, nor the accusation of copying, the Court concluded that Kecofa must have copied Lancôme’s product and therefore violated Lancôme’s copyrights.","of","different","components","that","could","c(58037, 58373, 58428)","c(1, 1, 1)","c(13317, 13317, 13317)","c(5503, 13540, 14717)","c(53129, 53400, 53443)","c(4504, 4518, 4647)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387942837583477, 0.388242341263094, 0.391002053739562)",0.440000000000055,FALSE
"273","Personally, today has been quite a milestone. After thirteen years working in the same job, I move to another department today. Most importantly I have a first sale from one of my photo – such a great surprise to go home to. Hope your day has been good.","move","to","another","department","today","c(16811, 16813, 5916)","c(1, 1, 1)","c(3535, 3535, 571)","c(5973, 9244, 9426)","c(15343, 15345, 5200)","c(13480, 23006, 4747)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.579967482457746, 0.783758343316959, 0.393141365736824)",1.31999999999994,FALSE
"274","My cough has become a part of who I am. My roommates know when I get home because they hear me coughing when I walk through the door. It tells them.... ""HONEY I'M HOME!"" My friends hear me coming wherever I go (though its tough to sneak up on them in that respect). To me, some days, my cough isn't something gross and disgusting, its just something I do every day. It's as natural as breathing.","me","coming","wherever","i","go","c(29506, 29374, 29306)","c(1, 1, 1)","c(6498, 6498, 6498)","c(14925, 11251, 8856)","c(26903, 26808, 26750)","c(4485, 4636, 5411)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387536368303997, 0.390766729419863, 0.407346397398646)",0.6400000000001,FALSE
"275","Caracole is a new company, but like so many in Belgium, the residents inhabit an ancient brewery. Located in Wallonia, near the French border in Falmignoul, Brasserie Moussoux was founded ten years before America was born. In the year the Japanese bombed Pearl Harbor, the name was changed to Brasserie Lamotte before eventually becoming Caracole in the year Clinton was first elected. The brewery is proud of its artisinal heritage, and still brews the old-fashioned way, over a wood fire.","the","oldfashioned","way","over","a","c(135528, 135509, 135533)","c(1, 1, 1)","c(72363, 72363, 72363)","c(13237, 8844, 14010)","c(129532, 129519, 129536)","c(5712, 5903, 6294)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.413785726510406, 0.417871812425177, 0.426236522334473)",2.29999999999995,FALSE
"276","Now paper-pierce the holes for stitching, trying to keep the holes evenly spaced but not really worrying about it being too precise. Do be careful, however, to not have any holes pierced too closely together or too close to the edge of the paper (it can cause tearing).","spaced","but","not","really","worrying","c(139571, 139602, 139576)","c(1, 1, 1)","c(73711, 73711, 73711)","c(7327, 12707, 8050)","c(133368, 133395, 133373)","c(5419, 5504, 5552)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.407517542358427, 0.4093359575561, 0.410362827314786)",3.8599999999999,FALSE
"277","Obadiah sat silently for a while, having forgotten his omelette and his coffee. He kept trying to remember more about his arrival in town but his mind did not budge.","he","kept","trying","to","remember","c(242986, 242902, 243376)","c(1, 1, 1)","c(160506, 160506, 160506)","c(2805, 1850, 7197)","c(235028, 234960, 235334)","c(4613, 4634, 4641)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390274687660493, 0.390723943179918, 0.390873695019726)",6.47000000000003,FALSE
"278","There have been three bands, or rather, two basic bands and another band that evolved from one of the basic bands, that I haven't been able to stop listening to for the past week or so.","i","haven't","been","able","to","c(9209, 9312, 9359)","c(1, 1, 1)","c(1217, 1217, 1217)","c(995, 11677, 14933)","c(8160, 8256, 8293)","c(4480, 4513, 4829)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387429402704134, 0.38813537566323, 0.39489560157458)",3.30000000000018,FALSE
"279","It ended up that he was the new tenant in the third floor apartment of Mike’s building and had just moved from out of state. Offering a helping hand and a welcome, Mike invited him to meet us for a drink when he finished. The new neighbor thanked Mike and said that he would meet up with him later.","new","tenant","in","the","third","c(152064, 150736, 152058)","c(1, 1, 1)","c(76276, 76276, 76276)","c(14587, 8969, 14560)","c(144672, 143583, 144667)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",4.56999999999994,FALSE
"280","Whereas the angels depicted by Giotto and earlier painters had their wings fixed in place because paint can’t move, Guy made the conscious choice (albeit, the easier one) to keep that immobility while allowing the angels themselves to fidget and wander. The presence of this classical form in a (for the time) hyper-realistic setting makes everything look fake... or, unearthly.","depicted","by","giotto","and","earlier","c(5160, 4745, 5467)","c(1, 1, 1)","c(518, 518, 518)","c(10077, 6357, 13054)","c(4539, 4189, 4815)","c(4472, 4482, 4618)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387258257744353, 0.387472188944079, 0.390381653260356)",1.28999999999996,FALSE
"281","Thrall is what he is. And that is Thrall, not Go’el.",NA,"thrall","is","what","he","c(160201, 160140, 160136)","c(1, 1, 1)","c(77492, 77492, 77492)","c(14502, 7531, 7150)","c(151778, 151731, 151729)","c(5006, 6643, 6903)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.398682183809734, 0.433702721204919, 0.439264932397801)",2.8900000000001,FALSE
"282","De Molen Cease and Desist – Belgium – 10.5% ABV","desist","","belgium","","","9622","1","1253","1637","8524","6410","7.4019245003701e-05","0.661658031088189",0.309999999999945,FALSE
"283","Big surprise! Since it hit the internet, however, it has had over 500,000 hits. Keep it going. All that is necessary for evil to succeed is that good men do nothing. It’s happening right now.","hits","keep","it","going","all","c(24637, 24634, 24630)","c(1, 1, 1)","c(5636, 5636, 5636)","c(10053, 9461, 9279)","c(22565, 22563, 22561)","c(9141, 11142, 14882)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.487142734896533, 0.529950367961752, 0.609960636659365)",1.36999999999989,FALSE
"284","just doesn't feel creative at all ~",NA,NA,"just","doesn't","feel","c(108087, 108083, 108102)","c(1, 1, 1)","c(66846, 66846, 66846)","c(6364, 4469, 13129)","c(104694, 104691, 104707)","c(6905, 7189, 10450)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.439307718637746, 0.445383364709971, 0.515146328940697)",1.13000000000011,FALSE
"285","(A side note: the three children in my novel were named after the kids me and my girlfriend talked about having. Two years after I wrote this novel, we had my first born, Benjamin–whom this book is dedicated to.)","kids","me","and","my","girlfriend","c(218644, 218410, 218341)","c(1, 1, 1)","c(155708, 155708, 155708)","c(12144, 4376, 1526)","c(212941, 212738, 212675)","c(4631, 4816, 4842)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.39065976382, 0.394617491014935, 0.395173712134224)",9.64999999999986,FALSE
"286","Jacqueline Crompton Ottaway / Roman Numerals / 80-81","ottaway","","roman","numerals","","c(50733, 50732)","c(1, 4)","c(11296, 11296)","c(4262, 2119)","c(46292, 46291)","c(21455, 1115)","c(2.13931199726168e-05, 8.55724798904672e-05)","c(0.75057761423942, 0.225077015231904)",0.350000000000136,FALSE
"287","I'll admit it... when I see things like 12 queries sent, it makes me a little frustrated because I'm not one of them. But also, I take hope from the 195.","i","see","things","like","","c(125814, 125803, 125738)","c(1, 1, 1)","c(70659, 70659, 70659)","c(11662, 9186, 4265)","c(120697, 120686, 120631)","c(4542, 5326, 5910)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388755776142437, 0.405527982200973, 0.418021564264986)",2.98000000000002,FALSE
"288","Happy New Year everyone. Such a cliche yet.... 2012 sounds good to me. Ever the cockeyed optimist, I've scanned the headlines this morning, the world is in a mess, killing over religion, tribal warfare continues unabated, and yet I still have a deep seated notion that this year may bring some respite from the economic trials of the last several years.","to","me","ever","the","cockeyed","c(61786, 60458, 61780)","c(1, 1, 1)","c(13323, 13323, 13323)","c(15053, 9275, 15024)","c(56231, 55142, 56226)","c(4467, 4470, 4494)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.38715129214449, 0.387215471504408, 0.387728906383751)",2.97000000000003,FALSE
"289","“I don’t mean the penny. Don’t you feel as if someone’s looking after us?”","the","penny","dont","you","feel","c(72990, 72973, 72838)","c(1, 1, 1)","c(14894, 14894, 14894)","c(8757, 8040, 3726)","c(66000, 65985, 65892)","c(4477, 5469, 5830)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387365223344216, 0.408587198357059, 0.416310114667176)",1.93999999999983,FALSE
"290","It all begins by loving God. It starts with loving God. If we love God, and if we are born of God we will love God, then we cannot help but love those who are also born of him. It is simply incompatible with our heritage and parentage to not love those who belong to the family of God. There should be no civil war in the family of God. But sometimes it seems that the family of God is so fractured that it is perpetually defeated. It makes one wonder how often the enemy capitalizes on this? It makes one wonder what those literally not born of God think about those who claim to be born of God. What sort of family do they believe us to be? What sort of fractured family are we?","and","parentage","to","not","love","c(131487, 131517, 131605)","c(1, 1, 1)","c(71982, 71982, 71982)","c(3304, 4903, 9357)","c(125921, 125947, 126019)","c(4607, 4860, 5332)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390146328940657, 0.395558788293731, 0.405656340920809)",3.16000000000008,FALSE
"291","Friday, April 27, 2012",NA,NA,"friday","april","","c(6343, 6339, 6341)","c(1, 1, 1)","c(680, 680, 680)","c(14609, 5557, 13462)","c(5604, 5601, 5603)","c(4810, 4851, 16587)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.3944891322951, 0.395366250213977, 0.646435906212688)",0.319999999999936,FALSE
"292","Being a quilter, I can't resist the allure of vintage wooden bobbins and spools, and one dealer had a terrific assortment of vintage beehive bobbins—just 50 cents a piece! The larger bobbin pictured was only a $1. I have seen these go for as much as $10 a piece but I suspect their actual value is somewhere in between.","quilter","i","can't","resist","the","c(50135, 12157, 12161)","c(1, 1, 1)","c(11070, 1947, 1947)","c(12404, 6613, 11845)","c(45730, 10909, 10913)","c(21802, 13559, 16920)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.75800102686992, 0.581657538935584, 0.653559815163572)",1.27999999999997,FALSE
"293","This might be a more exciting ""faux-liday"" for me than Cinco de Mayo. While I do like tequila (in fact, it's one of the few hard liquors I truly enjoy drinking), I love, love, love my Belgian beers. What a better reason the celebrate them!","better","reason","the","celebrate","them","c(12782, 61786, 60458)","c(1, 1, 1)","c(2113, 13323, 13323)","c(4462, 15053, 9275)","c(11489, 56231, 55142)","c(19637, 4467, 4470)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.71168492212919, 0.38715129214449, 0.387215471504408)",1.47000000000003,FALSE
"294","Why don't you have your review blog part of your new website?","review","blog","part","of","your","c(132668, 132586, 132836)","c(1, 1, 1)","c(72110, 72110, 72110)","c(7496, 6562, 9279)","c(126981, 126909, 127125)","c(4539, 4573, 4602)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.388691596782519, 0.389418962861588, 0.390039363340794)",2.29999999999995,FALSE
"295","I just need to get Kaitlin's information to send her the Cricut Cartridge seen in my blog candy picture- Congratulations! I hope she enjoys it.",NA,NA,"i","just","need","c(123819, 123939, 123978)","c(1, 1, 1)","c(70169, 70169, 70169)","c(1197, 11573, 13677)","c(118859, 118958, 118991)","c(4757, 5473, 6518)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.393355296936551, 0.408672770836949, 0.431028581208341)",1.81000000000017,FALSE
"296","Even though I have a new computer (which is why I've been playing so much Starcraft II and Football Manager 2011 instead of working on my own game), I still use my old laptop when I'm working on Sore Losers: Riot Grrrl (the game I'm developing). I do this because I use MS Paint to create the graphics for this game and the new MS Paint has an annoying habit of changing the colour depth of PNGs when you save them, which causes many a problem if you're using RPGMaker 2003.","my","own","game","i","still","c(29506, 29374, 29306)","c(1, 1, 1)","c(6498, 6498, 6498)","c(14925, 11251, 8856)","c(26903, 26808, 26750)","c(4485, 4636, 5411)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387536368303997, 0.390766729419863, 0.407346397398646)",1.38999999999987,FALSE
"297","3) An employee was hosing off the drive thru area and apparently the older man ahead of me didn't want to be in his way. He stopped his car at least 6 feet from the speaker and was at an awkward angle where I doubt his car could be seen on the monitor inside.","an","awkward","angle","where","i","c(70092, 70073, 70093)","c(1, 1, 1)","c(14554, 14554, 14554)","c(6595, 708, 7033)","c(63473, 63459, 63474)","c(10919, 15443, 15642)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.525179702207857, 0.621962176964006, 0.626219407838559)",0.580000000000155,FALSE
"298","Seaweed: It wasn't until recently that I discovered how much Heidi and Piper like seaweed. I've tried it and find it tastes too much like sushi without being sushi for me to fully enjoy it. But for them, a whole package is just not enough. They literally stuff these sheets into their mouths while simultaneously asking for more. They're worth a try, if you can find them, and they are also one of the more healthier snack options out there.","enough","they","literally","stuff","these","c(56221, 56215, 56222)","c(1, 1, 1)","c(12796, 12796, 12796)","c(7052, 1025, 7800)","c(51443, 51438, 51444)","c(4567, 4632, 5433)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389290604141752, 0.390681156939973, 0.407817046038044)",0.699999999999818,FALSE
"299","Our health care system is in ruins, and only those who have their heads in the sand can't see that. On several levels: loss of work force, cost of medical treatment, cost of insurance, an aging populous, this current ""system"" stands to wreck our country faster than Social Security, taxes, terrorists, or any competing cause. If we don't address it, it's going to be horribly ironic that the America we think we know will be destroyed by a social issue that right-wingers refused to acknowledge. Get off your high horse and bring solutions to the table. (And by the way, the most plausible solution here is to make health care insurance the responsibility of individuals, not employers. But like so many things, we all know that's not going to happen, either.)","plausible","solution","here","is","to","c(122070, 121945, 122286)","c(1, 1, 1)","c(69901, 69901, 69901)","c(6772, 3555, 12724)","c(117364, 117260, 117536)","c(4744, 4795, 4883)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.393077186376907, 0.39416823549551, 0.396050830053101)",2.51999999999998,FALSE
"300","Here's a clip of the opening credits. It's just...so odd. I can't look away.","the","opening","credits","it's","justso","c(32229, 32246, 32310)","c(1, 1, 1)","c(6970, 6970, 6970)","c(397, 3405, 12465)","c(29277, 29291, 29344)","c(5902, 8706, 12048)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.417850419305205, 0.477836727708441, 0.549332534656949)",0.6400000000001,FALSE
"301","i'd just seen some cute drinking glasses and jars with mini chalkboards for labeling at world market, and thought that i could perhaps cover up the red floral vines with some chalkboard paint and use the jars in my ""new"" kitchen (i really changed a lot of stuff up!).","thought","that","i","could","perhaps","c(193965, 193985, 194038)","c(1, 1, 1)","c(149970, 149970, 149970)","c(408, 4198, 12764)","c(190497, 190515, 190561)","c(4568, 5779, 6694)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.389311997261725, 0.415219065548572, 0.434793770323523)",9.74000000000001,FALSE
"302","- Cross-curricular strategies",NA,NA,NA,"","crosscurricular","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"303","and clip their wings.",NA,"and","clip","their","wings","c(61954, 61969, 61989)","c(1, 1, 1)","c(13331, 13331, 13331)","c(10261, 11819, 13723)","c(56386, 56401, 56420)","c(5979, 6121, 6244)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.419497689543097, 0.422535512579209, 0.425166866335842)",1.30999999999995,FALSE
"304","Najib will also need a strong showing in Sarawak and Sabah, where the likes of PBS and Upko insist an RCI into the influx of illegal immigrants is crucial.","likes","of","pbs","and","upko","c(5160, 4745, 5467)","c(1, 1, 1)","c(518, 518, 518)","c(10077, 6357, 13054)","c(4539, 4189, 4815)","c(4472, 4482, 4618)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387258257744353, 0.387472188944079, 0.390381653260356)",2.15000000000009,FALSE
"305","Seth wanted very badly to say yes. He hated Bill Masterson more than anyone else, and listening to him yell was worse than his mother ever was. The man losing his job would make Seth genuinely happy for once. Instead he shook his head. ""No,"" he whispered.","badly","to","say","yes","he","c(251367, 251369, 251368)","c(1, 1, 1)","c(161844, 161844, 161844)","c(1751, 14289, 1764)","c(242386, 242388, 242387)","c(8435, 9241, 9734)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.47203919219586, 0.489282046893795, 0.499828855040298)",9.96000000000004,FALSE
"306","Reading in dim light is supposed to be bad for you, which is somewhat evidenced by a surviving bedside lamp and book light industry. If not, you've certainly been told to turn on a light when reading in the near-dark. While reading without sufficient lighting can cause eye","surviving","bedside","lamp","and","book","c(5160, 4745, 5467)","c(1, 1, 1)","c(518, 518, 518)","c(10077, 6357, 13054)","c(4539, 4189, 4815)","c(4472, 4482, 4618)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.387258257744353, 0.387472188944079, 0.390381653260356)",0.449999999999818,FALSE
"307","“Child, worry not about the languages of men.","child","worry","not","about","the","c(92180, 92076, 92100)","c(1, 1, 1)","c(63025, 63025, 63025)","c(13292, 1222, 6112)","c(90029, 89944, 89964)","c(4888, 6224, 7005)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.396157795652964, 0.424739003936389, 0.441447030635009)",2.83000000000015,FALSE
"308","Besides, it was time to leave Socorro. Just before he skipped town, some copper swore he saw little green men over a hill on top of a mesa. G-men, the Air-Force and every hack reporter from La La Land to the Big Apple swarmed into the small town.","airforce","and","every","hack","reporter","c(110278, 110276, 110305)","c(1, 1, 1)","c(67527, 67527, 67527)","c(2111, 979, 11450)","c(106742, 106740, 106765)","c(7547, 9087, 10030)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.453042101660171, 0.485987506418011, 0.506161218552195)",1.04999999999995,FALSE
"309","What struck me about the two trips being so close together is the clear level of white, entitled anger that permeated fading-Midwestern-resort. The vacationing people on the island were a) clearly quite well off financially and b) supposed to be enjoying a leisurely holiday. Nonetheless, it seemed like every time I turned around all I heard was people obsessing about how they thought Obama had done them wrong and how this country was “on the road to socialism.” They were also numerous, numerous anti-immigrant statements. This occurred despite the fact that the very resort that was catering to them at that very moment clearly depended on immigrant labor. It was astounding to me that an entire island’s worth of people who are so fortunate (especially in a region with the highest unemployment) could continue to demand more and more of the pie. They have everything that they could possibly want and yet it simply wasn’t enough. Much to my horror, they also managed to say that every African-American waiter who served them “looked like Obama.” I find it unlikely that I will ever return to fading-Midwestern-resort.","what","struck","me","about","the","c(1902, 1798, 1822)","c(1, 1, 1)","c(72, 72, 72)","c(13708, 1269, 6313)","c(1588, 1503, 1523)","c(4888, 6224, 7005)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.396157795652964, 0.424739003936389, 0.441447030635009)",1.81999999999994,FALSE
"310","This is just a glimpse of my crazy brain. Needless to say I was in an unhealthy state regarding my relationship with food, one that had been taking place for several years prior to coming to Portland.","prior","to","coming","to","portland","c(154486, 154402, 154876)","c(1, 1, 1)","c(76489, 76489, 76489)","c(2895, 1908, 7431)","c(146762, 146694, 147068)","c(4613, 4634, 4641)","c(2.13931199726168e-05, 2.13931199726168e-05, 2.13931199726168e-05)","c(0.390274687660493, 0.390723943179918, 0.390873695019726)",2.86000000000013,FALSE
"311","Natrol Product $2/1 - expires 2/28/2011",NA,NA,NA,"natrol","product","NA","NA","NA","NA","NA","NA","NA",NA,0.0199999999999818,FALSE
