"","count","basis","prediction","word","rowCount","freq","cumFreq"
"more+scared+of",1,"more+scared","of","more+scared+of",906,0.000371057513914657,0.341743970315399
"scared+of+it",1,"scared+of","it","scared+of+it",907,0.000371057513914657,0.342115027829313
"of+it+than",1,"of+it","than","of+it+than",908,0.000371057513914657,0.342486085343228
"it+than+anything",1,"it+than","anything","it+than+anything",909,0.000371057513914657,0.342857142857143
"than+anything+but",1,"than+anything","but","than+anything+but",910,0.000371057513914657,0.343228200371057
"anything+but+after",1,"anything+but","after","anything+but+after",911,0.000371057513914657,0.343599257884972
"but+after+staring",1,"but+after","staring","but+after+staring",912,0.000371057513914657,0.343970315398887
"after+staring+at",1,"after+staring","at","after+staring+at",913,0.000371057513914657,0.344341372912801
"staring+at+it",1,"staring+at","it","staring+at+it",914,0.000371057513914657,0.344712430426716
"at+it+for",1,"at+it","for","at+it+for",915,0.000371057513914657,0.34508348794063
"it+for+a",1,"it+for","a","it+for+a",916,0.000371057513914657,0.345454545454545
"for+a+while",1,"for+a","while","for+a+while",917,0.000371057513914657,0.34582560296846
"a+while+and",1,"a+while","and","a+while+and",918,0.000371057513914657,0.346196660482374
"while+and+all",1,"while+and","all","while+and+all",919,0.000371057513914657,0.346567717996289
"and+all+of",1,"and+all","of","and+all+of",920,0.000371057513914657,0.346938775510204
"all+of+us",1,"all+of","us","all+of+us",921,0.000371057513914657,0.347309833024118
"of+us+cheering",1,"of+us","cheering","of+us+cheering",922,0.000371057513914657,0.347680890538033
"us+cheering+he",1,"us+cheering","he","us+cheering+he",923,0.000371057513914657,0.348051948051948
"cheering+he+started",1,"cheering+he","started","cheering+he+started",924,0.000371057513914657,0.348423005565862
"he+started+to",1,"he+started","to","he+started+to",925,0.000371057513914657,0.348794063079777
"started+to+dig",1,"started+to","dig","started+to+dig",926,0.000371057513914657,0.349165120593691
"to+dig+in",1,"to+dig","in","to+dig+in",927,0.000371057513914657,0.349536178107606
"for+i+did",1,"for+i","did","for+i+did",928,0.000371057513914657,0.349907235621521
"i+did+not",1,"i+did","not","i+did+not",929,0.000371057513914657,0.350278293135435
"did+not+come",1,"did+not","come","did+not+come",930,0.000371057513914657,0.35064935064935
"not+come+to",1,"not+come","to","not+come+to",931,0.000371057513914657,0.351020408163265
"come+to+condemn",1,"come+to","condemn","come+to+condemn",932,0.000371057513914657,0.351391465677179
"to+condemn+the",1,"to+condemn","the","to+condemn+the",933,0.000371057513914657,0.351762523191094
"condemn+the+world",1,"condemn+the","world","condemn+the+world",934,0.000371057513914657,0.352133580705009
"the+world+but",1,"the+world","but","the+world+but",935,0.000371057513914657,0.352504638218923
"world+but+to",1,"world+but","to","world+but+to",936,0.000371057513914657,0.352875695732838
"but+to+save",1,"but+to","save","but+to+save",937,0.000371057513914657,0.353246753246753
"to+save+the",1,"to+save","the","to+save+the",938,0.000371057513914657,0.353617810760667
"save+the+world",1,"save+the","world","save+the+world",939,0.000371057513914657,0.353988868274582
"when+i+was",1,"when+i","was","when+i+was",940,0.000371057513914657,0.354359925788496
"i+was+four",1,"i+was","four","i+was+four",941,0.000371057513914657,0.354730983302411
"was+four+years",1,"was+four","years","was+four+years",942,0.000371057513914657,0.355102040816326
"four+years+of",1,"four+years","of","four+years+of",943,0.000371057513914657,0.35547309833024
"years+of+age",1,"years+of","age","years+of+age",944,0.000371057513914657,0.355844155844155
"of+age+i",1,"of+age","i","of+age+i",945,0.000371057513914657,0.35621521335807
"age+i+remember",1,"age+i","remember","age+i+remember",946,0.000371057513914657,0.356586270871984
"i+remember+being",1,"i+remember","being","i+remember+being",947,0.000371057513914657,0.356957328385899
"remember+being+at",1,"remember+being","at","remember+being+at",948,0.000371057513914657,0.357328385899814
"being+at+home",1,"being+at","home","being+at+home",949,0.000371057513914657,0.357699443413728
"at+home+with",1,"at+home","with","at+home+with",950,0.000371057513914657,0.358070500927643
"home+with+my",1,"home+with","my","home+with+my",951,0.000371057513914657,0.358441558441558
"with+my+mom",1,"with+my","mom","with+my+mom",952,0.000371057513914657,0.358812615955472
"my+mom+one",1,"my+mom","one","my+mom+one",953,0.000371057513914657,0.359183673469387
"mom+one+day",1,"mom+one","day","mom+one+day",954,0.000371057513914657,0.359554730983301
"one+day+when",1,"one+day","when","one+day+when",955,0.000371057513914657,0.359925788497216
"day+when+a",1,"day+when","a","day+when+a",956,0.000371057513914657,0.360296846011131
"when+a+salesman",1,"when+a","salesman","when+a+salesman",957,0.000371057513914657,0.360667903525045
"a+salesman+tried",1,"a+salesman","tried","a+salesman+tried",958,0.000371057513914657,0.36103896103896
"salesman+tried+breaking",1,"salesman+tried","breaking","salesman+tried+breaking",959,0.000371057513914657,0.361410018552875
"tried+breaking+into",1,"tried+breaking","into","tried+breaking+into",960,0.000371057513914657,0.361781076066789
"breaking+into+our",1,"breaking+into","our","breaking+into+our",961,0.000371057513914657,0.362152133580704
"into+our+home",1,"into+our","home","into+our+home",962,0.000371057513914657,0.362523191094619
"our+home+my",1,"our+home","my","our+home+my",963,0.000371057513914657,0.362894248608533
"home+my+mom",1,"home+my","mom","home+my+mom",964,0.000371057513914657,0.363265306122448
"my+mom+was",1,"my+mom","was","my+mom+was",965,0.000371057513914657,0.363636363636362
"mom+was+on",1,"mom+was","on","mom+was+on",966,0.000371057513914657,0.364007421150277
"was+on+the",1,"was+on","the","was+on+the",967,0.000371057513914657,0.364378478664192
"on+the+phone",1,"on+the","phone","on+the+phone",968,0.000371057513914657,0.364749536178106
"the+phone+to",1,"the+phone","to","the+phone+to",969,0.000371057513914657,0.365120593692021
"phone+to+her",1,"phone+to","her","phone+to+her",970,0.000371057513914657,0.365491651205936
"to+her+sister",1,"to+her","sister","to+her+sister",971,0.000371057513914657,0.36586270871985
"her+sister+when",1,"her+sister","when","her+sister+when",972,0.000371057513914657,0.366233766233765
"sister+when+the",1,"sister+when","the","sister+when+the",973,0.000371057513914657,0.36660482374768
"when+the+guy",1,"when+the","guy","when+the+guy",974,0.000371057513914657,0.366975881261594
"the+guy+tried",1,"the+guy","tried","the+guy+tried",975,0.000371057513914657,0.367346938775509
"guy+tried+every",1,"guy+tried","every","guy+tried+every",976,0.000371057513914657,0.367717996289424
"tried+every+door",1,"tried+every","door","tried+every+door",977,0.000371057513914657,0.368089053803338
"every+door+in",1,"every+door","in","every+door+in",978,0.000371057513914657,0.368460111317253
"door+in+the",1,"door+in","the","door+in+the",979,0.000371057513914657,0.368831168831167
"in+the+house",1,"in+the","house","in+the+house",980,0.000371057513914657,0.369202226345082
"the+house+her",1,"the+house","her","the+house+her",981,0.000371057513914657,0.369573283858997
"house+her+and",1,"house+her","and","house+her+and",982,0.000371057513914657,0.369944341372911
"her+and+i",1,"her+and","i","her+and+i",983,0.000371057513914657,0.370315398886826
"and+i+was",1,"and+i","was","and+i+was",984,0.000371057513914657,0.370686456400741
"i+was+curled",1,"i+was","curled","i+was+curled",985,0.000371057513914657,0.371057513914655
"was+curled+up",1,"was+curled","up","was+curled+up",986,0.000371057513914657,0.37142857142857
"curled+up+in",1,"curled+up","in","curled+up+in",987,0.000371057513914657,0.371799628942485
"up+in+a",1,"up+in","a","up+in+a",988,0.000371057513914657,0.372170686456399
"in+a+corner",1,"in+a","corner","in+a+corner",989,0.000371057513914657,0.372541743970314
"a+corner+of",1,"a+corner","of","a+corner+of",990,0.000371057513914657,0.372912801484229
"corner+of+the",1,"corner+of","the","corner+of+the",991,0.000371057513914657,0.373283858998143
"of+the+kitchen",1,"of+the","kitchen","of+the+kitchen",992,0.000371057513914657,0.373654916512058
"the+kitchen+hiding",1,"the+kitchen","hiding","the+kitchen+hiding",993,0.000371057513914657,0.374025974025972
"kitchen+hiding+with",1,"kitchen+hiding","with","kitchen+hiding+with",994,0.000371057513914657,0.374397031539887
"hiding+with+the",1,"hiding+with","the","hiding+with+the",995,0.000371057513914657,0.374768089053802
"with+the+phone",1,"with+the","phone","with+the+phone",996,0.000371057513914657,0.375139146567716
"the+phone+hoping",1,"the+phone","hoping","the+phone+hoping",997,0.000371057513914657,0.375510204081631
"phone+hoping+the",1,"phone+hoping","the","phone+hoping+the",998,0.000371057513914657,0.375881261595546
"hoping+the+guy",1,"hoping+the","guy","hoping+the+guy",999,0.000371057513914657,0.37625231910946
"the+guy+would",1,"the+guy","would","the+guy+would",1000,0.000371057513914657,0.376623376623375
"guy+would+leave",1,"guy+would","leave","guy+would+leave",1001,0.000371057513914657,0.37699443413729
"would+leave+it",1,"would+leave","it","would+leave+it",1002,0.000371057513914657,0.377365491651204
"leave+it+scarred",1,"leave+it","scarred","leave+it+scarred",1003,0.000371057513914657,0.377736549165119
"it+scarred+me",1,"it+scarred","me","it+scarred+me",1004,0.000371057513914657,0.378107606679033
"scarred+me+i",1,"scarred+me","i","scarred+me+i",1005,0.000371057513914657,0.378478664192948
"me+i+have",1,"me+i","have","me+i+have",1006,0.000371057513914657,0.378849721706863
"i+have+never",1,"i+have","never","i+have+never",1007,0.000371057513914657,0.379220779220777
"have+never+been",1,"have+never","been","have+never+been",1008,0.000371057513914657,0.379591836734692
"never+been+trusting",1,"never+been","trusting","never+been+trusting",1009,0.000371057513914657,0.379962894248607
"been+trusting+of",1,"been+trusting","of","been+trusting+of",1010,0.000371057513914657,0.380333951762521
"trusting+of+them",1,"trusting+of","them","trusting+of+them",1011,0.000371057513914657,0.380705009276436
"of+them+since",1,"of+them","since","of+them+since",1012,0.000371057513914657,0.381076066790351
"them+since+this",1,"them+since","this","them+since+this",1013,0.000371057513914657,0.381447124304265
"since+this+and",1,"since+this","and","since+this+and",1014,0.000371057513914657,0.38181818181818
"this+and+i",1,"this+and","i","this+and+i",1015,0.000371057513914657,0.382189239332095
"and+i+havent",1,"and+i","havent","and+i+havent",1016,0.000371057513914657,0.382560296846009
"i+havent+had",1,"i+havent","had","i+havent+had",1017,0.000371057513914657,0.382931354359924
"havent+had+one",1,"havent+had","one","havent+had+one",1018,0.000371057513914657,0.383302411873838
"had+one+that",1,"had+one","that","had+one+that",1019,0.000371057513914657,0.383673469387753
"one+that+has",1,"one+that","has","one+that+has",1020,0.000371057513914657,0.384044526901668
"that+has+changed",1,"that+has","changed","that+has+changed",1021,0.000371057513914657,0.384415584415582
"has+changed+my",1,"has+changed","my","has+changed+my",1022,0.000371057513914657,0.384786641929497
"changed+my+mind",1,"changed+my","mind","changed+my+mind",1023,0.000371057513914657,0.385157699443412
"if+its+a",1,"if+its","a","if+its+a",1024,0.000371057513914657,0.385528756957326
"its+a+show",1,"its+a","show","its+a+show",1025,0.000371057513914657,0.385899814471241
"a+show+that",1,"a+show","that","a+show+that",1026,0.000371057513914657,0.386270871985156
"show+that+your",1,"show+that","your","show+that+your",1027,0.000371057513914657,0.38664192949907
"that+your+kid",1,"that+your","kid","that+your+kid",1028,0.000371057513914657,0.387012987012985
"your+kid+wants",1,"your+kid","wants","your+kid+wants",1029,0.000371057513914657,0.3873840445269
"kid+wants+a",1,"kid+wants","a","kid+wants+a",1030,0.000371057513914657,0.387755102040814
"wants+a+show",1,"wants+a","show","wants+a+show",1031,0.000371057513914657,0.388126159554729
"a+show+about",1,"a+show","about","a+show+about",1032,0.000371057513914657,0.388497217068643
"show+about+a",1,"show+about","a","show+about+a",1033,0.000371057513914657,0.388868274582558
"about+a+book",1,"about+a","book","about+a+book",1034,0.000371057513914657,0.389239332096473
"a+book+is",1,"a+book","is","a+book+is",1035,0.000371057513914657,0.389610389610387
"book+is+always",1,"book+is","always","book+is+always",1036,0.000371057513914657,0.389981447124302
"is+always+better",1,"is+always","better","is+always+better",1037,0.000371057513914657,0.390352504638217
"always+better+than",1,"always+better","than","always+better+than",1038,0.000371057513914657,0.390723562152131
"better+than+craccc",1,"better+than","craccc","better+than+craccc",1039,0.000371057513914657,0.391094619666046
"lets+say+hypothetically",1,"lets+say","hypothetically","lets+say+hypothetically",1040,0.000371057513914657,0.391465677179961
"say+hypothetically+there",1,"say+hypothetically","there","say+hypothetically+there",1041,0.000371057513914657,0.391836734693875
"hypothetically+there+is",1,"hypothetically+there","is","hypothetically+there+is",1042,0.000371057513914657,0.39220779220779
"there+is+a",1,"there+is","a","there+is+a",1043,0.000371057513914657,0.392578849721704
"is+a+bomb",1,"is+a","bomb","is+a+bomb",1044,0.000371057513914657,0.392949907235619
"a+bomb+threat",1,"a+bomb","threat","a+bomb+threat",1045,0.000371057513914657,0.393320964749534
"bomb+threat+inside",1,"bomb+threat","inside","bomb+threat+inside",1046,0.000371057513914657,0.393692022263448
"threat+inside+an",1,"threat+inside","an","threat+inside+an",1047,0.000371057513914657,0.394063079777363
"inside+an+airport",1,"inside+an","airport","inside+an+airport",1048,0.000371057513914657,0.394434137291278
"an+airport+and",1,"an+airport","and","an+airport+and",1049,0.000371057513914657,0.394805194805192
"airport+and+there",1,"airport+and","there","airport+and+there",1050,0.000371057513914657,0.395176252319107
"and+there+is",1,"and+there","is","and+there+is",1051,0.000371057513914657,0.395547309833022
"there+is+only",1,"there+is","only","there+is+only",1052,0.000371057513914657,0.395918367346936
"minutes+remaining+it",1,"minutes+remaining","it","minutes+remaining+it",1053,0.000371057513914657,0.396289424860851
"remaining+it+will",1,"remaining+it","will","remaining+it+will",1054,0.000371057513914657,0.396660482374766
"it+will+explode",1,"it+will","explode","it+will+explode",1055,0.000371057513914657,0.39703153988868
"will+explode+inside",1,"will+explode","inside","will+explode+inside",1056,0.000371057513914657,0.397402597402595
"explode+inside+the",1,"explode+inside","the","explode+inside+the",1057,0.000371057513914657,0.397773654916509
"inside+the+building",1,"inside+the","building","inside+the+building",1058,0.000371057513914657,0.398144712430424
"the+building+there",1,"the+building","there","the+building+there",1059,0.000371057513914657,0.398515769944339
"building+there+are",1,"building+there","are","building+there+are",1060,0.000371057513914657,0.398886827458253
"there+are+few",1,"there+are","few","there+are+few",1061,0.000371057513914657,0.399257884972168
"are+few+whites",1,"are+few","whites","are+few+whites",1062,0.000371057513914657,0.399628942486083
"few+whites+blacks",1,"few+whites","blacks","few+whites+blacks",1063,0.000371057513914657,0.399999999999997
"whites+blacks+and",1,"whites+blacks","and","whites+blacks+and",1064,0.000371057513914657,0.400371057513912
"blacks+and+asianmiddle",1,"blacks+and","asianmiddle","blacks+and+asianmiddle",1065,0.000371057513914657,0.400742115027827
"and+asianmiddle+eastern",1,"and+asianmiddle","eastern","and+asianmiddle+eastern",1066,0.000371057513914657,0.401113172541741
"asianmiddle+eastern+descents",1,"asianmiddle+eastern","descents","asianmiddle+eastern+descents",1067,0.000371057513914657,0.401484230055656
"eastern+descents+and",1,"eastern+descents","and","eastern+descents+and",1068,0.000371057513914657,0.401855287569571
"descents+and+one",1,"descents+and","one","descents+and+one",1069,0.000371057513914657,0.402226345083485
"and+one+of",1,"and+one","of","and+one+of",1070,0.000371057513914657,0.4025974025974
"one+of+them",1,"one+of","them","one+of+them",1071,0.000371057513914657,0.402968460111314
"of+them+has",1,"of+them","has","of+them+has",1072,0.000371057513914657,0.403339517625229
"them+has+the",1,"them+has","the","them+has+the",1073,0.000371057513914657,0.403710575139144
"has+the+code",1,"has+the","code","has+the+code",1074,0.000371057513914657,0.404081632653058
"the+code+to",1,"the+code","to","the+code+to",1075,0.000371057513914657,0.404452690166973
"code+to+disarm",1,"code+to","disarm","code+to+disarm",1076,0.000371057513914657,0.404823747680888
"to+disarm+the",1,"to+disarm","the","to+disarm+the",1077,0.000371057513914657,0.405194805194802
"disarm+the+bomb",1,"disarm+the","bomb","disarm+the+bomb",1078,0.000371057513914657,0.405565862708717
"the+bomb+so",1,"the+bomb","so","the+bomb+so",1079,0.000371057513914657,0.405936920222632
"bomb+so+what",1,"bomb+so","what","bomb+so+what",1080,0.000371057513914657,0.406307977736546
"so+what+would",1,"so+what","would","so+what+would",1081,0.000371057513914657,0.406679035250461
"what+would+law",1,"what+would","law","what+would+law",1082,0.000371057513914657,0.407050092764375
"would+law+enforcement",1,"would+law","enforcement","would+law+enforcement",1083,0.000371057513914657,0.40742115027829
"law+enforcement+do",1,"law+enforcement","do","law+enforcement+do",1084,0.000371057513914657,0.407792207792205
"enforcement+do+in",1,"enforcement+do","in","enforcement+do+in",1085,0.000371057513914657,0.408163265306119
"do+in+a",1,"do+in","a","do+in+a",1086,0.000371057513914657,0.408534322820034
"in+a+situation",1,"in+a","situation","in+a+situation",1087,0.000371057513914657,0.408905380333949
"a+situation+like",1,"a+situation","like","a+situation+like",1088,0.000371057513914657,0.409276437847863
"situation+like+this",1,"situation+like","this","situation+like+this",1089,0.000371057513914657,0.409647495361778
"like+this+conduct",1,"like+this","conduct","like+this+conduct",1090,0.000371057513914657,0.410018552875693
"this+conduct+a",1,"this+conduct","a","this+conduct+a",1091,0.000371057513914657,0.410389610389607
"conduct+a+random",1,"conduct+a","random","conduct+a+random",1092,0.000371057513914657,0.410760667903522
"a+random+check",1,"a+random","check","a+random+check",1093,0.000371057513914657,0.411131725417437
"random+check+or",1,"random+check","or","random+check+or",1094,0.000371057513914657,0.411502782931351
"check+or+eliminate",1,"check+or","eliminate","check+or+eliminate",1095,0.000371057513914657,0.411873840445266
"or+eliminate+the",1,"or+eliminate","the","or+eliminate+the",1096,0.000371057513914657,0.41224489795918
"eliminate+the+best",1,"eliminate+the","best","eliminate+the+best",1097,0.000371057513914657,0.412615955473095
"the+best+possibilities",1,"the+best","possibilities","the+best+possibilities",1098,0.000371057513914657,0.41298701298701
"best+possibilities+by",1,"best+possibilities","by","best+possibilities+by",1099,0.000371057513914657,0.413358070500924
"possibilities+by+checking",1,"possibilities+by","checking","possibilities+by+checking",1100,0.000371057513914657,0.413729128014839
"by+checking+the",1,"by+checking","the","by+checking+the",1101,0.000371057513914657,0.414100185528754
"checking+the+middle",1,"checking+the","middle","checking+the+middle",1102,0.000371057513914657,0.414471243042668
"the+middle+eastern",1,"the+middle","eastern","the+middle+eastern",1103,0.000371057513914657,0.414842300556583
"middle+eastern+people",1,"middle+eastern","people","middle+eastern+people",1104,0.000371057513914657,0.415213358070498
"eastern+people+first",1,"eastern+people","first","eastern+people+first",1105,0.000371057513914657,0.415584415584412
"people+first+if",1,"people+first","if","people+first+if",1106,0.000371057513914657,0.415955473098327
"first+if+there",1,"first+if","there","first+if+there",1107,0.000371057513914657,0.416326530612242
"if+there+are",1,"if+there","are","if+there+are",1108,0.000371057513914657,0.416697588126156
"there+are+statistics",1,"there+are","statistics","there+are+statistics",1109,0.000371057513914657,0.417068645640071
"are+statistics+and",1,"are+statistics","and","are+statistics+and",1110,0.000371057513914657,0.417439703153985
"statistics+and+reasons",1,"statistics+and","reasons","statistics+and+reasons",1111,0.000371057513914657,0.4178107606679
"and+reasons+to",1,"and+reasons","to","and+reasons+to",1112,0.000371057513914657,0.418181818181815
"reasons+to+believe",1,"reasons+to","believe","reasons+to+believe",1113,0.000371057513914657,0.418552875695729
"to+believe+that",1,"to+believe","that","to+believe+that",1114,0.000371057513914657,0.418923933209644
"believe+that+threat",1,"believe+that","threat","believe+that+threat",1115,0.000371057513914657,0.419294990723559
"that+threat+comes",1,"that+threat","comes","that+threat+comes",1116,0.000371057513914657,0.419666048237473
"threat+comes+from",1,"threat+comes","from","threat+comes+from",1117,0.000371057513914657,0.420037105751388
"comes+from+a",1,"comes+from","a","comes+from+a",1118,0.000371057513914657,0.420408163265303
"from+a+certain",1,"from+a","certain","from+a+certain",1119,0.000371057513914657,0.420779220779217
"a+certain+race",1,"a+certain","race","a+certain+race",1120,0.000371057513914657,0.421150278293132
"certain+race+is",1,"certain+race","is","certain+race+is",1121,0.000371057513914657,0.421521335807046
"race+is+it",1,"race+is","it","race+is+it",1122,0.000371057513914657,0.421892393320961
"is+it+unlawful",1,"is+it","unlawful","is+it+unlawful",1123,0.000371057513914657,0.422263450834876
"it+unlawful+to",1,"it+unlawful","to","it+unlawful+to",1124,0.000371057513914657,0.42263450834879
"unlawful+to+profile",1,"unlawful+to","profile","unlawful+to+profile",1125,0.000371057513914657,0.423005565862705
"to+profile+them",1,"to+profile","them","to+profile+them",1126,0.000371057513914657,0.42337662337662
"profile+them+if",1,"profile+them","if","profile+them+if",1127,0.000371057513914657,0.423747680890534
"them+if+a",1,"them+if","a","them+if+a",1128,0.000371057513914657,0.424118738404449
"if+a+white",1,"if+a","white","if+a+white",1129,0.000371057513914657,0.424489795918364
"a+white+man",1,"a+white","man","a+white+man",1130,0.000371057513914657,0.424860853432278
"white+man+goes",1,"white+man","goes","white+man+goes",1131,0.000371057513914657,0.425231910946193
"man+goes+on",1,"man+goes","on","man+goes+on",1132,0.000371057513914657,0.425602968460108
"goes+on+a",1,"goes+on","a","goes+on+a",1133,0.000371057513914657,0.425974025974022
"on+a+killing",1,"on+a","killing","on+a+killing",1134,0.000371057513914657,0.426345083487937
"a+killing+spree",1,"a+killing","spree","a+killing+spree",1135,0.000371057513914657,0.426716141001851
"killing+spree+then",1,"killing+spree","then","killing+spree+then",1136,0.000371057513914657,0.427087198515766
"spree+then+should",1,"spree+then","should","spree+then+should",1137,0.000371057513914657,0.427458256029681
"then+should+we",1,"then+should","we","then+should+we",1138,0.000371057513914657,0.427829313543595
"should+we+waste",1,"should+we","waste","should+we+waste",1139,0.000371057513914657,0.42820037105751
"we+waste+time",1,"we+waste","time","we+waste+time",1140,0.000371057513914657,0.428571428571425
"waste+time+checking",1,"waste+time","checking","waste+time+checking",1141,0.000371057513914657,0.428942486085339
"time+checking+black",1,"time+checking","black","time+checking+black",1142,0.000371057513914657,0.429313543599254
"checking+black+men",1,"checking+black","men","checking+black+men",1143,0.000371057513914657,0.429684601113169
"black+men+same",1,"black+men","same","black+men+same",1144,0.000371057513914657,0.430055658627083
"men+same+goes",1,"men+same","goes","men+same+goes",1145,0.000371057513914657,0.430426716140998
"same+goes+to",1,"same+goes","to","same+goes+to",1146,0.000371057513914657,0.430797773654913
"goes+to+blacks",1,"goes+to","blacks","goes+to+blacks",1147,0.000371057513914657,0.431168831168827
"to+blacks+or",1,"to+blacks","or","to+blacks+or",1148,0.000371057513914657,0.431539888682742
"blacks+or+any",1,"blacks+or","any","blacks+or+any",1149,0.000371057513914657,0.431910946196656
"or+any+other",1,"or+any","other","or+any+other",1150,0.000371057513914657,0.432282003710571
"any+other+race",1,"any+other","race","any+other+race",1151,0.000371057513914657,0.432653061224486
"other+race+isnt",1,"other+race","isnt","other+race+isnt",1152,0.000371057513914657,0.4330241187384
"race+isnt+it",1,"race+isnt","it","race+isnt+it",1153,0.000371057513914657,0.433395176252315
"isnt+it+simple",1,"isnt+it","simple","isnt+it+simple",1154,0.000371057513914657,0.43376623376623
"it+simple+and",1,"it+simple","and","it+simple+and",1155,0.000371057513914657,0.434137291280144
"simple+and+smart",1,"simple+and","smart","simple+and+smart",1156,0.000371057513914657,0.434508348794059
"and+smart+to",1,"and+smart","to","and+smart+to",1157,0.000371057513914657,0.434879406307974
"smart+to+stay",1,"smart+to","stay","smart+to+stay",1158,0.000371057513914657,0.435250463821888
"to+stay+on",1,"to+stay","on","to+stay+on",1159,0.000371057513914657,0.435621521335803
"stay+on+facts",1,"stay+on","facts","stay+on+facts",1160,0.000371057513914657,0.435992578849717
"on+facts+and",1,"on+facts","and","on+facts+and",1161,0.000371057513914657,0.436363636363632
"facts+and+statistics",1,"facts+and","statistics","facts+and+statistics",1162,0.000371057513914657,0.436734693877547
"and+statistics+or",1,"and+statistics","or","and+statistics+or",1163,0.000371057513914657,0.437105751391461
"statistics+or+waste",1,"statistics+or","waste","statistics+or+waste",1164,0.000371057513914657,0.437476808905376
"or+waste+time",1,"or+waste","time","or+waste+time",1165,0.000371057513914657,0.437847866419291
"waste+time+and",1,"waste+time","and","waste+time+and",1166,0.000371057513914657,0.438218923933205
"time+and+money",1,"time+and","money","time+and+money",1167,0.000371057513914657,0.43858998144712
"and+money+by",1,"and+money","by","and+money+by",1168,0.000371057513914657,0.438961038961035
"money+by+trying",1,"money+by","trying","money+by+trying",1169,0.000371057513914657,0.439332096474949
"by+trying+to",1,"by+trying","to","by+trying+to",1170,0.000371057513914657,0.439703153988864
"trying+to+be",1,"trying+to","be","trying+to+be",1171,0.000371057513914657,0.440074211502779
"to+be+politically",1,"to+be","politically","to+be+politically",1172,0.000371057513914657,0.440445269016693
"be+politically+right",1,"be+politically","right","be+politically+right",1173,0.000371057513914657,0.440816326530608
"the+anc+had",1,"the+anc","had","the+anc+had",1174,0.000371057513914657,0.441187384044522
"anc+had+earlier",1,"anc+had","earlier","anc+had+earlier",1175,0.000371057513914657,0.441558441558437
"had+earlier+approached",1,"had+earlier","approached","had+earlier+approached",1176,0.000371057513914657,0.441929499072352
"earlier+approached+the",1,"earlier+approached","the","earlier+approached+the",1177,0.000371057513914657,0.442300556586266
"approached+the+south",1,"approached+the","south","approached+the+south",1178,0.000371057513914657,0.442671614100181
"the+south+gauteng",1,"the+south","gauteng","the+south+gauteng",1179,0.000371057513914657,0.443042671614096
"south+gauteng+high",1,"south+gauteng","high","south+gauteng+high",1180,0.000371057513914657,0.44341372912801
"gauteng+high+court",1,"gauteng+high","court","gauteng+high+court",1181,0.000371057513914657,0.443784786641925
"high+court+to",1,"high+court","to","high+court+to",1182,0.000371057513914657,0.44415584415584
"court+to+grant",1,"court+to","grant","court+to+grant",1183,0.000371057513914657,0.444526901669754
"to+grant+us",1,"to+grant","us","to+grant+us",1184,0.000371057513914657,0.444897959183669
"grant+us+leave",1,"grant+us","leave","grant+us+leave",1185,0.000371057513914657,0.445269016697584
"us+leave+to",1,"us+leave","to","us+leave+to",1186,0.000371057513914657,0.445640074211498
"leave+to+appeal",1,"leave+to","appeal","leave+to+appeal",1187,0.000371057513914657,0.446011131725413
"to+appeal+its",1,"to+appeal","its","to+appeal+its",1188,0.000371057513914657,0.446382189239327
"appeal+its+earlier",1,"appeal+its","earlier","appeal+its+earlier",1189,0.000371057513914657,0.446753246753242
"its+earlier+ruling",1,"its+earlier","ruling","its+earlier+ruling",1190,0.000371057513914657,0.447124304267157
"earlier+ruling+that",1,"earlier+ruling","that","earlier+ruling+that",1191,0.000371057513914657,0.447495361781071
"ruling+that+the",1,"ruling+that","the","ruling+that+the",1192,0.000371057513914657,0.447866419294986
"that+the+singing",1,"that+the","singing","that+the+singing",1193,0.000371057513914657,0.448237476808901
"the+singing+of",1,"the+singing","of","the+singing+of",1194,0.000371057513914657,0.448608534322815
"singing+of+the",1,"singing+of","the","singing+of+the",1195,0.000371057513914657,0.44897959183673
"of+the+freedom",1,"of+the","freedom","of+the+freedom",1196,0.000371057513914657,0.449350649350645
"the+freedom+song",1,"the+freedom","song","the+freedom+song",1197,0.000371057513914657,0.449721706864559
"freedom+song+was",1,"freedom+song","was","freedom+song+was",1198,0.000371057513914657,0.450092764378474
"song+was+unconstitutional",1,"song+was","unconstitutional","song+was+unconstitutional",1199,0.000371057513914657,0.450463821892388
"was+unconstitutional+and",1,"was+unconstitutional","and","was+unconstitutional+and",1200,0.000371057513914657,0.450834879406303
"unconstitutional+and+fitted",1,"unconstitutional+and","fitted","unconstitutional+and+fitted",1201,0.000371057513914657,0.451205936920218
"and+fitted+the",1,"and+fitted","the","and+fitted+the",1202,0.000371057513914657,0.451576994434132
"fitted+the+crime",1,"fitted+the","crime","fitted+the+crime",1203,0.000371057513914657,0.451948051948047
"the+crime+of",1,"the+crime","of","the+crime+of",1204,0.000371057513914657,0.452319109461962
"crime+of+incitement",1,"crime+of","incitement","crime+of+incitement",1205,0.000371057513914657,0.452690166975876
"i+have+it",1,"i+have","it","i+have+it",1206,0.000371057513914657,0.453061224489791
"have+it+on",1,"have+it","on","have+it+on",1207,0.000371057513914657,0.453432282003706
"it+on+good",1,"it+on","good","it+on+good",1208,0.000371057513914657,0.45380333951762
"on+good+authority",1,"on+good","authority","on+good+authority",1209,0.000371057513914657,0.454174397031535
