"","count","basis","prediction","word","rowCount","freq","cumFreq"
"working+for",1,"working","for","working+for",691,0.000360750360750361,0.342352092352089
"for+four",1,"for","four","for+four",692,0.000360750360750361,0.342712842712839
"years+is",1,"years","is","years+is",693,0.000360750360750361,0.34307359307359
"is+finally",1,"is","finally","is+finally",694,0.000360750360750361,0.34343434343434
"finally+mine",1,"finally","mine","finally+mine",695,0.000360750360750361,0.34379509379509
"mine+so",1,"mine","so","mine+so",696,0.000360750360750361,0.344155844155841
"so+now",1,"so","now","so+now",697,0.000360750360750361,0.344516594516591
"now+im",1,"now","im","now+im",698,0.000360750360750361,0.344877344877341
"im+in",1,"im","in","im+in",699,0.000360750360750361,0.345238095238092
"the+process",1,"the","process","the+process",700,0.000360750360750361,0.345598845598842
"process+of",1,"process","of","process+of",701,0.000360750360750361,0.345959595959592
"of+looking",1,"of","looking","of+looking",702,0.000360750360750361,0.346320346320343
"looking+for",1,"looking","for","looking+for",703,0.000360750360750361,0.346681096681093
"a+new",1,"a","new","a+new",704,0.000360750360750361,0.347041847041843
"new+job",1,"new","job","new+job",705,0.000360750360750361,0.347402597402594
"job+secondly",1,"job","secondly","job+secondly",706,0.000360750360750361,0.347763347763344
"secondly+i",1,"secondly","i","secondly+i",707,0.000360750360750361,0.348124098124094
"finally+began",1,"finally","began","finally+began",708,0.000360750360750361,0.348484848484845
"began+moving",1,"began","moving","began+moving",709,0.000360750360750361,0.348845598845595
"moving+in",1,"moving","in","moving+in",710,0.000360750360750361,0.349206349206345
"with+my",1,"with","my","with+my",711,0.000360750360750361,0.349567099567096
"my+boyfriend",1,"my","boyfriend","my+boyfriend",712,0.000360750360750361,0.349927849927846
"boyfriend+of",1,"boyfriend","of","boyfriend+of",713,0.000360750360750361,0.350288600288596
"of+four",1,"of","four","of+four",714,0.000360750360750361,0.350649350649347
"years+and",1,"years","and","years+and",715,0.000360750360750361,0.351010101010097
"and+thats",1,"and","thats","and+thats",716,0.000360750360750361,0.351370851370847
"thats+a",1,"thats","a","thats+a",717,0.000360750360750361,0.351731601731598
"bit+nervewrecking",1,"bit","nervewrecking","bit+nervewrecking",718,0.000360750360750361,0.352092352092348
"nervewrecking+as",1,"nervewrecking","as","nervewrecking+as",719,0.000360750360750361,0.352453102453098
"as+for",1,"as","for","as+for",720,0.000360750360750361,0.352813852813849
"for+reading",1,"for","reading","for+reading",721,0.000360750360750361,0.353174603174599
"reading+books",1,"reading","books","reading+books",722,0.000360750360750361,0.353535353535349
"books+the",1,"books","the","books+the",723,0.000360750360750361,0.3538961038961
"the+last",1,"the","last","the+last",724,0.000360750360750361,0.35425685425685
"last+week",1,"last","week","last+week",725,0.000360750360750361,0.3546176046176
"week+of",1,"week","of","week+of",726,0.000360750360750361,0.354978354978351
"of+april",1,"of","april","of+april",727,0.000360750360750361,0.355339105339101
"april+gave",1,"april","gave","april+gave",728,0.000360750360750361,0.355699855699851
"gave+me",1,"gave","me","gave+me",729,0.000360750360750361,0.356060606060602
"me+an",1,"me","an","me+an",730,0.000360750360750361,0.356421356421352
"an+opportunity",1,"an","opportunity","an+opportunity",731,0.000360750360750361,0.356782106782102
"to+relax",1,"to","relax","to+relax",732,0.000360750360750361,0.357142857142853
"relax+and",1,"relax","and","relax+and",733,0.000360750360750361,0.357503607503603
"and+enjoy",1,"and","enjoy","and+enjoy",734,0.000360750360750361,0.357864357864353
"enjoy+a",1,"enjoy","a","enjoy+a",735,0.000360750360750361,0.358225108225104
"few+stories",1,"few","stories","few+stories",736,0.000360750360750361,0.358585858585854
"stories+as",1,"stories","as","stories+as",737,0.000360750360750361,0.358946608946605
"as+you",1,"as","you","as+you",738,0.000360750360750361,0.359307359307355
"you+will",1,"you","will","you+will",739,0.000360750360750361,0.359668109668105
"will+see",1,"will","see","will+see",740,0.000360750360750361,0.360028860028856
"see+i",1,"see","i","see+i",741,0.000360750360750361,0.360389610389606
"have+not",1,"have","not","have+not",742,0.000360750360750361,0.360750360750356
"not+finished",1,"not","finished","not+finished",743,0.000360750360750361,0.361111111111107
"finished+much",1,"finished","much","finished+much",744,0.000360750360750361,0.361471861471857
"much+but",1,"much","but","much+but",745,0.000360750360750361,0.361832611832607
"have+successfully",1,"have","successfully","have+successfully",746,0.000360750360750361,0.362193362193358
"successfully+began",1,"successfully","began","successfully+began",747,0.000360750360750361,0.362554112554108
"began+several",1,"began","several","began+several",748,0.000360750360750361,0.362914862914858
"several+hefty",1,"several","hefty","several+hefty",749,0.000360750360750361,0.363275613275609
"hefty+novels",1,"hefty","novels","hefty+novels",750,0.000360750360750361,0.363636363636359
"novels+i",1,"novels","i","novels+i",751,0.000360750360750361,0.363997113997109
"am+happy",1,"am","happy","am+happy",752,0.000360750360750361,0.36435786435786
"happy+with",1,"happy","with","happy+with",753,0.000360750360750361,0.36471861471861
"the+progress",1,"the","progress","the+progress",754,0.000360750360750361,0.36507936507936
"progress+ive",1,"progress","ive","progress+ive",755,0.000360750360750361,0.365440115440111
"ive+made",1,"ive","made","ive+made",756,0.000360750360750361,0.365800865800861
"made+so",1,"made","so","made+so",757,0.000360750360750361,0.366161616161611
"so+far",1,"so","far","so+far",758,0.000360750360750361,0.366522366522362
"far+and",1,"far","and","far+and",759,0.000360750360750361,0.366883116883112
"the+quality",1,"the","quality","the+quality",760,0.000360750360750361,0.367243867243862
"quality+of",1,"quality","of","quality+of",761,0.000360750360750361,0.367604617604613
"of+books",1,"of","books","of+books",762,0.000360750360750361,0.367965367965363
"books+ive",1,"books","ive","books+ive",763,0.000360750360750361,0.368326118326113
"ive+picked",1,"ive","picked","ive+picked",764,0.000360750360750361,0.368686868686864
"picked+to",1,"picked","to","picked+to",765,0.000360750360750361,0.369047619047614
"read+the",1,"read","the","read+the",766,0.000360750360750361,0.369408369408364
"the+fellowship",1,"the","fellowship","the+fellowship",767,0.000360750360750361,0.369769119769115
"fellowship+of",1,"fellowship","of","fellowship+of",768,0.000360750360750361,0.370129870129865
"the+ring",1,"the","ring","the+ring",769,0.000360750360750361,0.370490620490615
"ring+is",1,"ring","is","ring+is",770,0.000360750360750361,0.370851370851366
"is+surprisingly",1,"is","surprisingly","is+surprisingly",771,0.000360750360750361,0.371212121212116
"surprisingly+easy",1,"surprisingly","easy","surprisingly+easy",772,0.000360750360750361,0.371572871572866
"easy+to",1,"easy","to","easy+to",773,0.000360750360750361,0.371933621933617
"read+considering",1,"read","considering","read+considering",774,0.000360750360750361,0.372294372294367
"considering+all",1,"considering","all","considering+all",775,0.000360750360750361,0.372655122655117
"all+my",1,"all","my","all+my",776,0.000360750360750361,0.373015873015868
"my+fears",1,"my","fears","my+fears",777,0.000360750360750361,0.373376623376618
"fears+about",1,"fears","about","fears+about",778,0.000360750360750361,0.373737373737368
"about+tolkien",1,"about","tolkien","about+tolkien",779,0.000360750360750361,0.374098124098119
"tolkien+and",1,"tolkien","and","tolkien+and",780,0.000360750360750361,0.374458874458869
"and+his",1,"and","his","and+his",781,0.000360750360750361,0.374819624819619
"his+writing",1,"his","writing","his+writing",782,0.000360750360750361,0.37518037518037
"writing+i",1,"writing","i","writing+i",783,0.000360750360750361,0.37554112554112
"am+loving",1,"am","loving","am+loving",784,0.000360750360750361,0.37590187590187
"loving+a",1,"loving","a","loving+a",785,0.000360750360750361,0.376262626262621
"a+clash",1,"a","clash","a+clash",786,0.000360750360750361,0.376623376623371
"clash+of",1,"clash","of","clash+of",787,0.000360750360750361,0.376984126984121
"of+kings",1,"of","kings","of+kings",788,0.000360750360750361,0.377344877344872
"kings+even",1,"kings","even","kings+even",789,0.000360750360750361,0.377705627705622
"even+though",1,"even","though","even+though",790,0.000360750360750361,0.378066378066372
"though+this",1,"though","this","though+this",791,0.000360750360750361,0.378427128427123
"this+season",1,"this","season","this+season",792,0.000360750360750361,0.378787878787873
"season+took",1,"season","took","season+took",793,0.000360750360750361,0.379148629148624
"took+a",1,"took","a","took+a",794,0.000360750360750361,0.379509379509374
"few+liberties",1,"few","liberties","few+liberties",795,0.000360750360750361,0.379870129870124
"liberties+concerning",1,"liberties","concerning","liberties+concerning",796,0.000360750360750361,0.380230880230875
"concerning+the",1,"concerning","the","concerning+the",797,0.000360750360750361,0.380591630591625
"the+plot",1,"the","plot","the+plot",798,0.000360750360750361,0.380952380952375
"plot+master",1,"plot","master","plot+master",799,0.000360750360750361,0.381313131313126
"master+and",1,"master","and","master+and",800,0.000360750360750361,0.381673881673876
"and+margarita",1,"and","margarita","and+margarita",801,0.000360750360750361,0.382034632034626
"margarita+is",1,"margarita","is","margarita+is",802,0.000360750360750361,0.382395382395377
"is+my",1,"is","my","is+my",803,0.000360750360750361,0.382756132756127
"my+first",1,"my","first","my+first",804,0.000360750360750361,0.383116883116877
"first+russian",1,"first","russian","first+russian",805,0.000360750360750361,0.383477633477628
"russian+novel",1,"russian","novel","russian+novel",806,0.000360750360750361,0.383838383838378
"novel+in",1,"novel","in","novel+in",807,0.000360750360750361,0.384199134199128
"a+long",1,"a","long","a+long",808,0.000360750360750361,0.384559884559879
"long+time",1,"long","time","long+time",809,0.000360750360750361,0.384920634920629
"have+to",1,"have","to","have+to",810,0.000360750360750361,0.385281385281379
"to+say",1,"to","say","to+say",811,0.000360750360750361,0.38564213564213
"say+its",1,"say","its","say+its",812,0.000360750360750361,0.38600288600288
"its+surprisingly",1,"its","surprisingly","its+surprisingly",813,0.000360750360750361,0.38636363636363
"surprisingly+refreshing",1,"surprisingly","refreshing","surprisingly+refreshing",814,0.000360750360750361,0.386724386724381
"refreshing+i",1,"refreshing","i","refreshing+i",815,0.000360750360750361,0.387085137085131
"had+to",1,"had","to","had+to",816,0.000360750360750361,0.387445887445881
"to+postpone",1,"to","postpone","to+postpone",817,0.000360750360750361,0.387806637806632
"postpone+my",1,"postpone","my","postpone+my",818,0.000360750360750361,0.388167388167382
"my+virginia",1,"my","virginia","my+virginia",819,0.000360750360750361,0.388528138528132
"virginia+woolf",1,"virginia","woolf","virginia+woolf",820,0.000360750360750361,0.388888888888883
"woolf+experience",1,"woolf","experience","woolf+experience",821,0.000360750360750361,0.389249639249633
"experience+for",1,"experience","for","experience+for",822,0.000360750360750361,0.389610389610383
"for+later",1,"for","later","for+later",823,0.000360750360750361,0.389971139971134
"later+as",1,"later","as","later+as",824,0.000360750360750361,0.390331890331884
"i+find",1,"i","find","i+find",825,0.000360750360750361,0.390692640692634
"am+just",1,"am","just","am+just",826,0.000360750360750361,0.391053391053385
"just+not",1,"just","not","just+not",827,0.000360750360750361,0.391414141414135
"not+in",1,"not","in","not+in",828,0.000360750360750361,0.391774891774885
"the+mood",1,"the","mood","the+mood",829,0.000360750360750361,0.392135642135636
"mood+for",1,"mood","for","mood+for",830,0.000360750360750361,0.392496392496386
"for+it",1,"for","it","for+it",831,0.000360750360750361,0.392857142857136
"it+i",1,"it","i","it+i",832,0.000360750360750361,0.393217893217887
"i+should",1,"i","should","i+should",833,0.000360750360750361,0.393578643578637
"should+be",1,"should","be","should+be",834,0.000360750360750361,0.393939393939387
"be+returning",1,"be","returning","be+returning",835,0.000360750360750361,0.394300144300138
"returning+to",1,"returning","to","returning+to",836,0.000360750360750361,0.394660894660888
"to+it",1,"to","it","to+it",837,0.000360750360750361,0.395021645021638
"it+a",1,"it","a","it+a",838,0.000360750360750361,0.395382395382389
"bit+later",1,"bit","later","bit+later",839,0.000360750360750361,0.395743145743139
"contains+dmae",1,"contains","dmae","contains+dmae",840,0.000360750360750361,0.396103896103889
"dmae+which",1,"dmae","which","dmae+which",841,0.000360750360750361,0.39646464646464
"which+provides",1,"which","provides","which+provides",842,0.000360750360750361,0.39682539682539
"provides+firming",1,"provides","firming","provides+firming",843,0.000360750360750361,0.39718614718614
"firming+and",1,"firming","and","firming+and",844,0.000360750360750361,0.397546897546891
"and+toning",1,"and","toning","and+toning",845,0.000360750360750361,0.397907647907641
"toning+benefits",1,"toning","benefits","toning+benefits",846,0.000360750360750361,0.398268398268391
"benefits+enhances",1,"benefits","enhances","benefits+enhances",847,0.000360750360750361,0.398629148629142
"enhances+facial",1,"enhances","facial","enhances+facial",848,0.000360750360750361,0.398989898989892
"facial+contours",1,"facial","contours","facial+contours",849,0.000360750360750361,0.399350649350643
"contours+an",1,"contours","an","contours+an",850,0.000360750360750361,0.399711399711393
"an+antiinflammatory",1,"an","antiinflammatory","an+antiinflammatory",851,0.000360750360750361,0.400072150072143
"antiinflammatory+that",1,"antiinflammatory","that","antiinflammatory+that",852,0.000360750360750361,0.400432900432894
"that+enhances",1,"that","enhances","that+enhances",853,0.000360750360750361,0.400793650793644
"enhances+the",1,"enhances","the","enhances+the",854,0.000360750360750361,0.401154401154394
"the+strength",1,"the","strength","the+strength",855,0.000360750360750361,0.401515151515145
"strength+of",1,"strength","of","strength+of",856,0.000360750360750361,0.401875901875895
"of+other",1,"of","other","of+other",857,0.000360750360750361,0.402236652236645
"other+antioxidant",1,"other","antioxidant","other+antioxidant",858,0.000360750360750361,0.402597402597396
"antioxidant+therapiesvitamin",1,"antioxidant","therapiesvitamin","antioxidant+therapiesvitamin",859,0.000360750360750361,0.402958152958146
"therapiesvitamin+c",1,"therapiesvitamin","c","therapiesvitamin+c",860,0.000360750360750361,0.403318903318896
"c+ester",1,"c","ester","c+ester",861,0.000360750360750361,0.403679653679647
"patented+a",1,"patented","a","patented+a",862,0.000360750360750361,0.404040404040397
"a+powerful",1,"a","powerful","a+powerful",863,0.000360750360750361,0.404401154401147
"powerful+antioxidant",1,"powerful","antioxidant","powerful+antioxidant",864,0.000360750360750361,0.404761904761898
"antioxidant+that",1,"antioxidant","that","antioxidant+that",865,0.000360750360750361,0.405122655122648
"that+improves",1,"that","improves","that+improves",866,0.000360750360750361,0.405483405483398
"improves+firmness",1,"improves","firmness","improves+firmness",867,0.000360750360750361,0.405844155844149
"firmness+and",1,"firmness","and","firmness+and",868,0.000360750360750361,0.406204906204899
"and+elasticity",1,"and","elasticity","and+elasticity",869,0.000360750360750361,0.406565656565649
"elasticity+diminishes",1,"elasticity","diminishes","elasticity+diminishes",870,0.000360750360750361,0.4069264069264
"diminishes+the",1,"diminishes","the","diminishes+the",871,0.000360750360750361,0.40728715728715
"the+appearance",1,"the","appearance","the+appearance",872,0.000360750360750361,0.4076479076479
"appearance+of",1,"appearance","of","appearance+of",873,0.000360750360750361,0.408008658008651
"of+fine",1,"of","fine","of+fine",874,0.000360750360750361,0.408369408369401
"fine+lines",1,"fine","lines","fine+lines",875,0.000360750360750361,0.408730158730151
"lines+wrinkles",1,"lines","wrinkles","lines+wrinkles",876,0.000360750360750361,0.409090909090902
"wrinkles+and",1,"wrinkles","and","wrinkles+and",877,0.000360750360750361,0.409451659451652
"and+discoloration",1,"and","discoloration","and+discoloration",878,0.000360750360750361,0.409812409812402
"discoloration+imparts",1,"discoloration","imparts","discoloration+imparts",879,0.000360750360750361,0.410173160173153
"imparts+a",1,"imparts","a","imparts+a",880,0.000360750360750361,0.410533910533903
"a+radiant",1,"a","radiant","a+radiant",881,0.000360750360750361,0.410894660894653
"radiant+smooth",1,"radiant","smooth","radiant+smooth",882,0.000360750360750361,0.411255411255404
"smooth+and",1,"smooth","and","smooth+and",883,0.000360750360750361,0.411616161616154
"and+luminous",1,"and","luminous","and+luminous",884,0.000360750360750361,0.411976911976904
"luminous+appearance",1,"luminous","appearance","luminous+appearance",885,0.000360750360750361,0.412337662337655
"for+i",1,"for","i","for+i",886,0.000360750360750361,0.412698412698405
"i+did",1,"i","did","i+did",887,0.000360750360750361,0.413059163059155
"did+not",1,"did","not","did+not",888,0.000360750360750361,0.413419913419906
"not+come",1,"not","come","not+come",889,0.000360750360750361,0.413780663780656
"to+condemn",1,"to","condemn","to+condemn",890,0.000360750360750361,0.414141414141406
"condemn+the",1,"condemn","the","condemn+the",891,0.000360750360750361,0.414502164502157
"world+but",1,"world","but","world+but",892,0.000360750360750361,0.414862914862907
"but+to",1,"but","to","but+to",893,0.000360750360750361,0.415223665223657
"to+save",1,"to","save","to+save",894,0.000360750360750361,0.415584415584408
"save+the",1,"save","the","save+the",895,0.000360750360750361,0.415945165945158
"lets+say",1,"lets","say","lets+say",896,0.000360750360750361,0.416305916305908
"say+hypothetically",1,"say","hypothetically","say+hypothetically",897,0.000360750360750361,0.416666666666659
"hypothetically+there",1,"hypothetically","there","hypothetically+there",898,0.000360750360750361,0.417027417027409
"a+bomb",1,"a","bomb","a+bomb",899,0.000360750360750361,0.417388167388159
"bomb+threat",1,"bomb","threat","bomb+threat",900,0.000360750360750361,0.41774891774891
"threat+inside",1,"threat","inside","threat+inside",901,0.000360750360750361,0.41810966810966
"inside+an",1,"inside","an","inside+an",902,0.000360750360750361,0.41847041847041
"an+airport",1,"an","airport","an+airport",903,0.000360750360750361,0.418831168831161
"airport+and",1,"airport","and","airport+and",904,0.000360750360750361,0.419191919191911
"is+only",1,"is","only","is+only",905,0.000360750360750361,0.419552669552662
"minutes+remaining",1,"minutes","remaining","minutes+remaining",906,0.000360750360750361,0.419913419913412
"remaining+it",1,"remaining","it","remaining+it",907,0.000360750360750361,0.420274170274162
"it+will",1,"it","will","it+will",908,0.000360750360750361,0.420634920634913
"will+explode",1,"will","explode","will+explode",909,0.000360750360750361,0.420995670995663
"explode+inside",1,"explode","inside","explode+inside",910,0.000360750360750361,0.421356421356413
"inside+the",1,"inside","the","inside+the",911,0.000360750360750361,0.421717171717164
"the+building",1,"the","building","the+building",912,0.000360750360750361,0.422077922077914
"building+there",1,"building","there","building+there",913,0.000360750360750361,0.422438672438664
"are+few",1,"are","few","are+few",914,0.000360750360750361,0.422799422799415
"few+whites",1,"few","whites","few+whites",915,0.000360750360750361,0.423160173160165
"whites+blacks",1,"whites","blacks","whites+blacks",916,0.000360750360750361,0.423520923520915
"blacks+and",1,"blacks","and","blacks+and",917,0.000360750360750361,0.423881673881666
"and+asianmiddle",1,"and","asianmiddle","and+asianmiddle",918,0.000360750360750361,0.424242424242416
"asianmiddle+eastern",1,"asianmiddle","eastern","asianmiddle+eastern",919,0.000360750360750361,0.424603174603166
"eastern+descents",1,"eastern","descents","eastern+descents",920,0.000360750360750361,0.424963924963917
"descents+and",1,"descents","and","descents+and",921,0.000360750360750361,0.425324675324667
"and+one",1,"and","one","and+one",922,0.000360750360750361,0.425685425685417
"of+them",1,"of","them","of+them",923,0.000360750360750361,0.426046176046168
"them+has",1,"them","has","them+has",924,0.000360750360750361,0.426406926406918
"has+the",1,"has","the","has+the",925,0.000360750360750361,0.426767676767668
"the+code",1,"the","code","the+code",926,0.000360750360750361,0.427128427128419
"code+to",1,"code","to","code+to",927,0.000360750360750361,0.427489177489169
"to+disarm",1,"to","disarm","to+disarm",928,0.000360750360750361,0.427849927849919
"disarm+the",1,"disarm","the","disarm+the",929,0.000360750360750361,0.42821067821067
"the+bomb",1,"the","bomb","the+bomb",930,0.000360750360750361,0.42857142857142
"bomb+so",1,"bomb","so","bomb+so",931,0.000360750360750361,0.42893217893217
"so+what",1,"so","what","so+what",932,0.000360750360750361,0.429292929292921
"what+would",1,"what","would","what+would",933,0.000360750360750361,0.429653679653671
"would+law",1,"would","law","would+law",934,0.000360750360750361,0.430014430014421
"law+enforcement",1,"law","enforcement","law+enforcement",935,0.000360750360750361,0.430375180375172
"enforcement+do",1,"enforcement","do","enforcement+do",936,0.000360750360750361,0.430735930735922
"do+in",1,"do","in","do+in",937,0.000360750360750361,0.431096681096672
"a+situation",1,"a","situation","a+situation",938,0.000360750360750361,0.431457431457423
"situation+like",1,"situation","like","situation+like",939,0.000360750360750361,0.431818181818173
"this+conduct",1,"this","conduct","this+conduct",940,0.000360750360750361,0.432178932178923
"conduct+a",1,"conduct","a","conduct+a",941,0.000360750360750361,0.432539682539674
"a+random",1,"a","random","a+random",942,0.000360750360750361,0.432900432900424
"random+check",1,"random","check","random+check",943,0.000360750360750361,0.433261183261174
"check+or",1,"check","or","check+or",944,0.000360750360750361,0.433621933621925
"or+eliminate",1,"or","eliminate","or+eliminate",945,0.000360750360750361,0.433982683982675
"eliminate+the",1,"eliminate","the","eliminate+the",946,0.000360750360750361,0.434343434343425
"best+possibilities",1,"best","possibilities","best+possibilities",947,0.000360750360750361,0.434704184704176
"possibilities+by",1,"possibilities","by","possibilities+by",948,0.000360750360750361,0.435064935064926
"by+checking",1,"by","checking","by+checking",949,0.000360750360750361,0.435425685425676
"checking+the",1,"checking","the","checking+the",950,0.000360750360750361,0.435786435786427
"the+middle",1,"the","middle","the+middle",951,0.000360750360750361,0.436147186147177
"middle+eastern",1,"middle","eastern","middle+eastern",952,0.000360750360750361,0.436507936507927
"eastern+people",1,"eastern","people","eastern+people",953,0.000360750360750361,0.436868686868678
"people+first",1,"people","first","people+first",954,0.000360750360750361,0.437229437229428
"first+if",1,"first","if","first+if",955,0.000360750360750361,0.437590187590178
"if+there",1,"if","there","if+there",956,0.000360750360750361,0.437950937950929
"are+statistics",1,"are","statistics","are+statistics",957,0.000360750360750361,0.438311688311679
"statistics+and",1,"statistics","and","statistics+and",958,0.000360750360750361,0.438672438672429
"and+reasons",1,"and","reasons","and+reasons",959,0.000360750360750361,0.43903318903318
"reasons+to",1,"reasons","to","reasons+to",960,0.000360750360750361,0.43939393939393
"to+believe",1,"to","believe","to+believe",961,0.000360750360750361,0.439754689754681
"believe+that",1,"believe","that","believe+that",962,0.000360750360750361,0.440115440115431
"that+threat",1,"that","threat","that+threat",963,0.000360750360750361,0.440476190476181
"threat+comes",1,"threat","comes","threat+comes",964,0.000360750360750361,0.440836940836932
"comes+from",1,"comes","from","comes+from",965,0.000360750360750361,0.441197691197682
"from+a",1,"from","a","from+a",966,0.000360750360750361,0.441558441558432
"a+certain",1,"a","certain","a+certain",967,0.000360750360750361,0.441919191919183
"certain+race",1,"certain","race","certain+race",968,0.000360750360750361,0.442279942279933
"race+is",1,"race","is","race+is",969,0.000360750360750361,0.442640692640683
"is+it",1,"is","it","is+it",970,0.000360750360750361,0.443001443001434
"it+unlawful",1,"it","unlawful","it+unlawful",971,0.000360750360750361,0.443362193362184
"unlawful+to",1,"unlawful","to","unlawful+to",972,0.000360750360750361,0.443722943722934
"to+profile",1,"to","profile","to+profile",973,0.000360750360750361,0.444083694083685
"profile+them",1,"profile","them","profile+them",974,0.000360750360750361,0.444444444444435
"them+if",1,"them","if","them+if",975,0.000360750360750361,0.444805194805185
"if+a",1,"if","a","if+a",976,0.000360750360750361,0.445165945165936
"a+white",1,"a","white","a+white",977,0.000360750360750361,0.445526695526686
"white+man",1,"white","man","white+man",978,0.000360750360750361,0.445887445887436
"man+goes",1,"man","goes","man+goes",979,0.000360750360750361,0.446248196248187
"goes+on",1,"goes","on","goes+on",980,0.000360750360750361,0.446608946608937
"a+killing",1,"a","killing","a+killing",981,0.000360750360750361,0.446969696969687
"killing+spree",1,"killing","spree","killing+spree",982,0.000360750360750361,0.447330447330438
"spree+then",1,"spree","then","spree+then",983,0.000360750360750361,0.447691197691188
"then+should",1,"then","should","then+should",984,0.000360750360750361,0.448051948051938
"should+we",1,"should","we","should+we",985,0.000360750360750361,0.448412698412689
"we+waste",1,"we","waste","we+waste",986,0.000360750360750361,0.448773448773439
"time+checking",1,"time","checking","time+checking",987,0.000360750360750361,0.449134199134189
"checking+black",1,"checking","black","checking+black",988,0.000360750360750361,0.44949494949494
"black+men",1,"black","men","black+men",989,0.000360750360750361,0.44985569985569
"men+same",1,"men","same","men+same",990,0.000360750360750361,0.45021645021644
"same+goes",1,"same","goes","same+goes",991,0.000360750360750361,0.450577200577191
"goes+to",1,"goes","to","goes+to",992,0.000360750360750361,0.450937950937941
"to+blacks",1,"to","blacks","to+blacks",993,0.000360750360750361,0.451298701298691
"blacks+or",1,"blacks","or","blacks+or",994,0.000360750360750361,0.451659451659442
"or+any",1,"or","any","or+any",995,0.000360750360750361,0.452020202020192
"any+other",1,"any","other","any+other",996,0.000360750360750361,0.452380952380942
"other+race",1,"other","race","other+race",997,0.000360750360750361,0.452741702741693
"race+isnt",1,"race","isnt","race+isnt",998,0.000360750360750361,0.453102453102443
"isnt+it",1,"isnt","it","isnt+it",999,0.000360750360750361,0.453463203463193
"it+simple",1,"it","simple","it+simple",1000,0.000360750360750361,0.453823953823944
"simple+and",1,"simple","and","simple+and",1001,0.000360750360750361,0.454184704184694
"and+smart",1,"and","smart","and+smart",1002,0.000360750360750361,0.454545454545444
"smart+to",1,"smart","to","smart+to",1003,0.000360750360750361,0.454906204906195
"stay+on",1,"stay","on","stay+on",1004,0.000360750360750361,0.455266955266945
"on+facts",1,"on","facts","on+facts",1005,0.000360750360750361,0.455627705627695
"facts+and",1,"facts","and","facts+and",1006,0.000360750360750361,0.455988455988446
"and+statistics",1,"and","statistics","and+statistics",1007,0.000360750360750361,0.456349206349196
"statistics+or",1,"statistics","or","statistics+or",1008,0.000360750360750361,0.456709956709946
"or+waste",1,"or","waste","or+waste",1009,0.000360750360750361,0.457070707070697
"and+money",1,"and","money","and+money",1010,0.000360750360750361,0.457431457431447
"money+by",1,"money","by","money+by",1011,0.000360750360750361,0.457792207792197
"by+trying",1,"by","trying","by+trying",1012,0.000360750360750361,0.458152958152948
"be+politically",1,"be","politically","be+politically",1013,0.000360750360750361,0.458513708513698
"politically+right",1,"politically","right","politically+right",1014,0.000360750360750361,0.458874458874448
"tis+all",1,"tis","all","tis+all",1015,0.000360750360750361,0.459235209235199
"come+join",1,"come","join","come+join",1016,0.000360750360750361,0.459595959595949
"join+us",1,"join","us","join+us",1017,0.000360750360750361,0.4599567099567
"us+next",1,"us","next","us+next",1018,0.000360750360750361,0.46031746031745
"next+tuesday",1,"next","tuesday","next+tuesday",1019,0.000360750360750361,0.4606782106782
"tuesday+february",1,"tuesday","february","tuesday+february",1020,0.000360750360750361,0.461038961038951
"st+for",1,"st","for","st+for",1021,0.000360750360750361,0.461399711399701
"for+discussion",1,"for","discussion","for+discussion",1022,0.000360750360750361,0.461760461760451
"discussion+on",1,"discussion","on","discussion+on",1023,0.000360750360750361,0.462121212121202
"on+chapter",1,"on","chapter","on+chapter",1024,0.000360750360750361,0.462481962481952
"we+will",1,"we","will","we+will",1025,0.000360750360750361,0.462842712842702
"will+talk",1,"will","talk","will+talk",1026,0.000360750360750361,0.463203463203453
"talk+about",1,"talk","about","talk+about",1027,0.000360750360750361,0.463564213564203
"about+personal",1,"about","personal","about+personal",1028,0.000360750360750361,0.463924963924953
"personal+will",1,"personal","will","personal+will",1029,0.000360750360750361,0.464285714285704
"will+self",1,"will","self","will+self",1030,0.000360750360750361,0.464646464646454
"self+control",1,"self","control","self+control",1031,0.000360750360750361,0.465007215007204
"control+and",1,"control","and","control+and",1032,0.000360750360750361,0.465367965367955
"the+ability",1,"the","ability","the+ability",1033,0.000360750360750361,0.465728715728705
"ability+to",1,"ability","to","ability+to",1034,0.000360750360750361,0.466089466089455
"stay+true",1,"stay","true","stay+true",1035,0.000360750360750361,0.466450216450206
"true+to",1,"true","to","true+to",1036,0.000360750360750361,0.466810966810956
"to+ourselves",1,"to","ourselves","to+ourselves",1037,0.000360750360750361,0.467171717171706
"ourselves+as",1,"ourselves","as","ourselves+as",1038,0.000360750360750361,0.467532467532457
"as+we",1,"as","we","as+we",1039,0.000360750360750361,0.467893217893207
"we+travel",1,"we","travel","we+travel",1040,0.000360750360750361,0.468253968253957
"travel+through",1,"travel","through","travel+through",1041,0.000360750360750361,0.468614718614708
"through+this",1,"through","this","through+this",1042,0.000360750360750361,0.468975468975458
"this+life",1,"this","life","this+life",1043,0.000360750360750361,0.469336219336208
"life+the",1,"life","the","life+the",1044,0.000360750360750361,0.469696969696959
"the+gathering",1,"the","gathering","the+gathering",1045,0.000360750360750361,0.470057720057709
"gathering+is",1,"gathering","is","gathering+is",1046,0.000360750360750361,0.470418470418459
