"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"1296","Having satisfied themselves that once again, no one in the buying public could possibly connect that commercial to any actual product, the execs at Fallon McElligott gave themselves enormous holiday bonuses and fellated each other until they felt straight enough to face their wives.","one","in","the","buying","public","c(21300, 21304, 21310)","c(1, 1, 1)","c(2860, 2860, 2860)","c(830, 8992, 20593)","c(18777, 18781, 18787)","c(22203, 30524, 33680)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.587164882544025, 0.675095898807384, 0.708446492164813)",10.75,FALSE
"1297","What’s that? You’re not going to a festival? You haven’t been asked?",NA,NA,NA,"whats","that","c(129016, 129009, 129010)","c(1, 1, 1)","c(22174, 22174, 22174)","c(23001, 10201, 16584)","c(115214, 115208, 115209)","c(16225, 16279, 19390)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.523993194619212, 0.524563832148142, 0.557438894231462)",0.190000000000509,FALSE
"1298","From 1960 to 1996, Guatemala has lived in the terror of civil war. The 36-year conflict has produced: 150.000 killed, 50.000 disappeared, 1.000000 refugees, 200.000 orphans, 40.000 widows, hundreds of villages destroyed.","","orphans","","widows","hundreds","NA","NA","NA","NA","NA","NA","NA",NA,0.639999999999418,FALSE
"1299","There is this website, who offer support for people with the condition or concerned about it. It has information about the infection and the test and treatment. It dispels a LOAD of myths with facts like GBS is not a sexually transmitted disease and a mother or father can carry it rather happily without ever knowing or ever being treated for it so it is completely innocently passed on to the baby. Simply giving the mother antibiotics in labour can stop the illness from being passed to the baby being born.","mother","or","father","can","carry","c(22445, 22437, 22355)","c(1, 1, 1)","c(2987, 2987, 2987)","c(10249, 9726, 1833)","c(19799, 19794, 19729)","c(12782, 12964, 13097)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.487609768469141, 0.489533028288866, 0.490938487387895)",3.05999999999949,FALSE
"1300","Critic’s Score: 5.7",NA,NA,NA,"critics","score","c(29202, 29204, 29206)","c(1, 1, 1)","c(4789, 4789, 4789)","c(830, 9302, 20579)","c(26145, 26147, 26148)","c(13724, 50137, 13839)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.31705453922847e-05)","c(0.497564223140464, 0.882353562786866, 0.464617329803773)",0.290000000000873,FALSE
"1301","Is worth a lifetime",NA,NA,NA,"is","worth","c(59255, 59070, 58842)","c(1, 1, 1)","c(10561, 10561, 10561)","c(15454, 10632, 5601)","c(53095, 52961, 52779)","c(9378, 9752, 9797)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451638469423296, 0.455590662679214, 0.456066193953322)",0.260000000000218,FALSE
"1302","For our first grocery trip since getting back, I wasn’t tempted while walking past the meat. When I saw the bacon next to the eggs, instead of thinking yumm, I thought about the slaughterhouse worker who beat the squealing pig, cut its snout off, and rubbed salt on it because he was angry. When walking past the rotisserie chickens I thought about the hormones injected in them and the overcrowded cages they live in and how their beaks are cut off.","their","beaks","are","cut","off","c(29654, 29646, 29629)","c(1, 1, 1)","c(4947, 4947, 4947)","c(22257, 19039, 9586)","c(26577, 26572, 26558)","c(10206, 11212, 20648)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.46038824486688, 0.471019010683601, 0.570732635183188)",3.44000000000051,FALSE
"1303","of you have read the book ""Fifty Shades of Grey""","you","have","read","the","book","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",14,FALSE
"1304","He’s a gentleman. He’ll open doors for you, make sure you’re seated comfortably, carry heavy things for you, and generally go out of his way to put YOUR needs before his own.","hell","open","doors","for","you","c(42344, 41443, 41694)","c(1, 1, 1)","c(7821, 7821, 7821)","c(23002, 1193, 8046)","c(38213, 37454, 37678)","c(9531, 9539, 9830)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453255275755262, 0.453339814648437, 0.456414916887668)",1.5,FALSE
"1305","Update: Tags added.",NA,NA,"update","tags","added","c(123851, 123848, 123847)","c(1, 1, 1)","c(21460, 21460, 21460)","c(2376, 804, 80)","c(110744, 110741, 110740)","c(27041, 37656, 37902)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.638289778191439, 0.75046232207265, 0.753061893037773)",1.34000000000015,FALSE
"1306","I would remove half the screws from the bathroom fixtures & move the toothbrush holder to the backdoor, placing it right on the ground by Fido's bowl.","the","screws","from","the","bathroom","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",4.95999999999913,FALSE
"1307","more from my days?",NA,NA,"more","from","my","c(220726, 220502, 220635)","c(1, 1, 1)","c(122309, 122309, 122309)","c(12630, 578, 8170)","c(211736, 211530, 211655)","c(9628, 10859, 10903)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.454280309835006, 0.467288732022266, 0.467753695934727)",2.6200000000008,FALSE
"1308","resurrect the passed on? Can a song, trumpeted,","on","can","a","song","trumpeted","c(278941, 278940, 278935)","c(1, 1, 1)","c(133083, 133083, 133083)","c(13936, 13836, 9701)","c(264143, 264142, 264138)","c(16102, 17179, 17185)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.522693409136651, 0.534074457630298, 0.534137861800179)",11.6299999999992,FALSE
"1309","Why not just send one, to let our defence forces know that we care about them.","that","we","care","about","them","c(180515, 180306, 180499)","c(1, 1, 1)","c(114376, 114376, 114376)","c(21791, 2827, 20293)","c(175111, 174935, 175099)","c(9533, 9581, 9871)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453276410478556, 0.453783643837604, 0.456848178715188)",6.1200000000008,FALSE
"1310","""I would encourage all Catholics to apply critical thinking to this issue.""","would","encourage","all","catholics","to","c(23366, 23369, 5501)","c(1, 1, 1)","c(3210, 3210, 640)","c(830, 20579, 18810)","c(20657, 20660, 4703)","c(51042, 57942, 9518)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.891917025077257, 0.964831820440456, 0.453117900053853)",1.26999999999862,FALSE
"1311","Yes, in 2007 the girls all wore sundresses and hats and the boys wore thrift store suits. Good times. I want to go back to the Kentucky Derby next year, it is amazingly fun. In fact, everyone should go to the Derby at least once in their lifetime.","times","i","want","to","go","c(472075, 471935, 472744)","c(1, 1, 1)","c(298742, 298742, 298742)","c(4328, 2882, 10994)","c(454300, 454200, 454812)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",24.4000000000015,FALSE
"1312","http://www.hulu.com/tiger-and-bunny Tiger & Bunny is a new show that is being simulcast on Hulu - aka subtitled and available for streaming just hours after it airs in Japan. This show is amazing! It takes place in a future city where super heroes are part of a super popular reality TV series and earn points for the things they do, while being sponsored by major companies. The animation is stunning, the pace is fast, and I am ready to order the toys. I think fans of western comics could really appreciate this show even if they don't like anime.","things","they","do","while","being","c(129559, 129564, 129614)","c(1, 1, 1)","c(22202, 22202, 22202)","c(3399, 3870, 15809)","c(115672, 115677, 115719)","c(10278, 11019, 12809)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.461149094905452, 0.468979509885761, 0.487895087233605)",11.7099999999991,FALSE
"1313","I struggled, but I finished. ‘Luctor et emergo,’ goes our national motto (I struggle and emerge). I started sending the manuscript around. I was lucky to be introduced to a number of fine agents by fellow writers. Every single one of them wrote me back a personal letter, as did some agents to whom I sent it to unsolicited. Thank you to them all! But alas, no bidding war emerged.","unsolicited","thank","you","to","them","c(472075, 471935, 472744)","c(1, 1, 1)","c(298742, 298742, 298742)","c(4328, 2882, 10994)","c(454300, 454200, 454812)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",22.75,FALSE
"1314","UM... HOLY SHNAZBALLS. This beefcake of a massage therapist is the one giving me a light bulb moment cause when she said that my exact thoughts were..","of","a","massage","therapist","is","c(115206, 69117, 69116)","c(1, 1, 1)","c(20364, 12400, 12400)","c(10715, 20593, 14197)","c(103389, 61889, 61888)","c(26855, 17763, 20260)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.31705453922847e-05)","c(0.636324248925127, 0.540245796832053, 0.549185401767691)",1.10000000000036,FALSE
"1315","I found this a pleasant enough read of the faux time-travel sort (there's no point in expecting historical accuracy), and the cat-loving girl suffering through the blahs of sixth and seventh grade would probably enjoy it a lot more.","enough","read","of","the","faux","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",6.48999999999978,FALSE
"1316","* Multiple recipes are permitted (although only one submission will be counted towards the random drawing/s).",NA,NA,"","multiple","recipes","c(73213, 73210, 73214)","c(1, 1, 1)","c(13301, 13301, 13301)","c(20823, 5446, 22330)","c(65640, 65637, 65641)","c(36978, 8805, 26306)","c(1.05673616468176e-05, 1.31705453922847e-05, 1.31705453922847e-05)","c(0.743297650876093, 0.398316804298967, 0.628814519209498)",0.309999999999491,FALSE
"1317","a hover of crows,",NA,NA,NA,"a","hover","c(1142, 542, 757)","c(1, 1, 1)","c(81, 81, 81)","c(9103, 4182, 5798)","c(953, 456, 636)","c(9420, 9455, 9497)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452082298612463, 0.452452156270102, 0.45289598545927)",0.300000000001091,FALSE
"1318","In the music I hear- You whisper to me…",NA,NA,"in","the","music","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",3.30999999999949,FALSE
"1319","Perhaps I’m a” strong independent woman” after all, or just a women trying to make sense of the world around her before she falls down the rabbit hole again.","of","the","world","around","her","c(365789, 365792, 365777)","c(1, 1, 1)","c(279253, 279253, 279253)","c(9021, 9408, 3502)","c(358725, 358726, 358714)","c(12732, 14817, 16269)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.487081400386799, 0.509114349420461, 0.524458158531673)",26.4499999999989,FALSE
"1320","We borrowed a house in a small town outside of Reykjavik called Vogar à Vatnsleysuströnd for five days where we recorded our album. We had one microphone and a computer and just pressed the red button. It was not professional at all but that was never the intention anyway, nevertheless we","we","recorded","our","album","we","c(5186, 5180, 5191)","c(1, 1, 1)","c(608, 608, 608)","c(9336, 830, 20579)","c(4426, 4420, 4431)","c(10200, 13704, 26680)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.460324840696999, 0.497352875907528, 0.634474960636929)",1.29000000000087,FALSE
"1321","""You sleep in the clock?""",NA,NA,"you","sleep","in","c(100177, 100192, 100187)","c(1, 1, 1)","c(18568, 18568, 18568)","c(10715, 22408, 20460)","c(90305, 90316, 90313)","c(21214, 21252, 21970)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.576713761875299, 0.577115321617879, 0.584702687280311)",0.75,FALSE
"1322","Put the chicken in a large pot and add the stock. If the liquid doesn't quite cover the bird, top it up with water from the kettle. Bring to a boil. Lower the heat and simmer, partially covered. Cook gently for 40-ish minutes (I like my chicken slow-cooked and tender, but be careful: if you let it go too long it will become stringy and mealy. Yuck). Remove the chicken from the pot to a platter.","but","be","careful","if","you","c(55135, 55142, 55228)","c(1, 1, 1)","c(9915, 9915, 9915)","c(638, 962, 17055)","c(49494, 49498, 49566)","c(9819, 10261, 10950)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456298675909552, 0.460969449757456, 0.468250361932129)",6.42000000000007,FALSE
"1323","There undoubtedly was some element of chauvinism in the works of Marx and Engels, which was inevitable in the times that they were writing. It is also true that Marx and Engels themselves concluded that they had overstated the revolutionary potential of the times. In fact, as they were later to state, in 1848, Britain was the only country where capitalism was dominant, and, as they believed that socialism was impossible without capitalism first developing and socialising the productive forces, a socialist revolution was clearly impossible in 1848.","where","capitalism","was","dominant","and","c(33423, 33422, 33424)","c(1, 1, 1)","c(5941, 5941, 5941)","c(6569, 2893, 8811)","c(30048, 30047, 30049)","c(23161, 28572, 43473)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.597288415001698, 0.654468408872752, 0.811932664772321)",1.38999999999942,FALSE
"1324","So, I am ready and exited to get back to class! Tomorrow I will introduce ""Go Fish--Parts of Speech Edition"". I think the students will love it! It is my original idea, so if you're interested, I have placed it on my ""Free Printables"" page.","original","idea","so","if","you're","c(232280, 232287, 232373)","c(1, 1, 1)","c(124160, 124160, 124160)","c(620, 928, 16536)","c(221869, 221873, 221941)","c(9819, 10261, 10950)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456298675909552, 0.460969449757456, 0.468250361932129)",4.84000000000015,FALSE
"1325","In the midst of all my knitting projects (Gzilla's 2009 Christmas sweater... still about 60% done... my ""Ireland Cardigan"" isn't finished... and I'm making a comfort shawl for my sister out of the yarn I purchased for her baby blanket. I'm dying it first, since I don't think she wants a PEACH shawl) I am taking on another one that needs to be finished SOON.","isn't","finished","and","i'm","making","c(231205, 231261, 231233)","c(1, 1, 1)","c(124104, 124104, 124104)","c(11009, 18860, 15479)","c(221062, 221106, 221085)","c(13641, 14144, 15510)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.496687132123777, 0.502002515032137, 0.516437531041721)",7.32999999999993,FALSE
"1326","I sit idling for a while.",NA,NA,"i","sit","idling","c(277019, 277025, 277018)","c(1, 1, 1)","c(132703, 132703, 132703)","c(13836, 22004, 9894)","c(262393, 262397, 262392)","c(14298, 17666, 20114)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.503629888725751, 0.539220762752309, 0.565089664063775)",2.25,FALSE
"1327","Next I’m going to detour off the track for a bit and begin to examine the field events.","the","track","for","a","bit","c(178287, 177687, 177902)","c(1, 1, 1)","c(114326, 114326, 114326)","c(8832, 4048, 5625)","c(173328, 172831, 173011)","c(9420, 9455, 9497)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452082298612463, 0.452452156270102, 0.45289598545927)",16,FALSE
"1328","When The Boy woke up he was REALLY hot. I never take a temperature on a kid unless it lasts more than a day, or they are so hot they can’t move. I just give them something for it. So now, I am in the house with a hot kid and a smelly dog. I REALLY am starting to wonder if having the perfect bunny is going to make up for this. I’m a mess. I can’t even decide what I want for dinner.","are","so","hot","they","cant","c(115887, 115955, 115896)","c(1, 1, 1)","c(20383, 20383, 20383)","c(18356, 22726, 18853)","c(103948, 104000, 103955)","c(9453, 12257, 12328)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452431021546809, 0.482061903604549, 0.482812186281475)",6.61000000000058,FALSE
"1329","Here are just three of the many projects that caught my eye this week:","projects","that","caught","my","eye","c(250876, 250826, 250691)","c(1, 1, 1)","c(127623, 127623, 127623)","c(7677, 6859, 2408)","c(238489, 238449, 238327)","c(9395, 9817, 9837)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451818114571292, 0.456277541186259, 0.456488888419195)",5.69000000000051,FALSE
"1330","Today’s Question for Reflection:",NA,NA,NA,"todays","question","c(120564, 120559, 120558)","c(1, 1, 1)","c(20641, 20641, 20641)","c(21978, 3132, 2881)","c(107740, 107735, 107734)","c(22935, 28721, 38494)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.594900191269512, 0.656042945758131, 0.759317771132703)",0.279999999998836,FALSE
"1331","Cheaper than hair dye/going to a salon, no chemicals",NA,"cheaper","than","hair","dyegoing","c(48016, 48013, 48022)","c(1, 1, 1)","c(8946, 8946, 8946)","c(13662, 7006, 22677)","c(43387, 43384, 43393)","c(18935, 18947, 33777)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.55263074468215, 0.552757553021912, 0.709471526244556)",0.860000000000582,FALSE
"1332","just keep awaiting for your next eruption",NA,NA,NA,"just","keep","c(62394, 62217, 62470)","c(1, 1, 1)","c(10946, 10946, 10946)","c(18264, 6424, 22239)","c(55785, 55642, 55846)","c(10452, 10634, 11108)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.462987815832002, 0.464911075651727, 0.46992000507233)",0.280000000000655,FALSE
"1333","e. A lobster costume to celebrate her heritage.",NA,"e","a","lobster","costume","c(1142, 542, 757)","c(1, 1, 1)","c(81, 81, 81)","c(9103, 4182, 5798)","c(953, 456, 636)","c(9420, 9455, 9497)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452082298612463, 0.452452156270102, 0.45289598545927)",0.699999999998909,FALSE
"1334","Light the color of oyster shells seeped into the small cell, the eastern light of a Vietnamese dawn hitting the slopes of the Dãy Trường Sơn. Rainer stopped, eggshell in hand, watching the little window grow brighter. The hot plate at the end of the counter hissed softly. Out of the corner of his eye, he saw the pale blue gas ring capering like a small spirit under the battered aluminum tea kettle perched on the burner. Spirits. Ghosts. He struggled to recall what the natives called them. Ma? Bong ma? The words slipped away like fish in the river.","the","end","of","the","counter","c(466266, 467016, 466394)","c(1, 1, 1)","c(298441, 298441, 298441)","c(15304, 18340, 15811)","c(449440, 450053, 449546)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",37.1599999999999,FALSE
"1335","Aside from that, there’s the whole ebooks thing which will hopefully be a positive game-changer for libraries, rather than a reason to no longer have them. We’re hoping to start providing ebooks in my school next year through Overdrive, and it would be great to make some connections with other librarians, and find out what ebooks models they think will work in the long term.","reason","to","no","longer","have","c(244002, 244016, 243999)","c(1, 1, 1)","c(126133, 126133, 126133)","c(9024, 19950, 6331)","c(232208, 232222, 232205)","c(12663, 21068, 24559)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.486352252433167, 0.575170927074861, 0.612061586583981)",11.8900000000012,FALSE
"1336","The tracker rolled over and pushed his dead companion away in disgust. Most of the man’s head was missing. Brains and blood had spattered everywhere. The second of the two deserters was writhing in pain a few feet away. A quick look revealed that a chunk of his skull and jaw were missing. In the tracker’s opinion, the man didn’t have long. In the mean time … he could provide a necessary diversion.","a","chunk","of","his","skull","c(229326, 229173, 229026)","c(1, 1, 1)","c(123716, 123716, 123716)","c(14846, 8286, 2074)","c(219387, 219252, 219123)","c(9341, 9347, 9349)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451247477042363, 0.451310881212244, 0.451332015935537)",11.2799999999988,FALSE
"1337","""Digga Digga Do"" - The Asylum Street Spankers. I digga digga life. Yes I do. ""You love me and I love you."" Sounds about right. He's pretty goddamn amazing. But he has a tendency to get a big head, so I can't tell him that too much. Stop reading this, honey. I mean, you evil bastard.","he's","pretty","goddamn","amazing","but","c(6489, 6478, 6480)","c(1, 1, 1)","c(742, 742, 742)","c(10099, 2819, 5034)","c(5579, 5568, 5570)","c(9400, 9694, 10814)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451870951379526, 0.454977755703697, 0.466813200748159)",2.52000000000044,FALSE
"1338","So next time those seemingly vacant eyes roll over you, consider them. Look back with intent. Just stare at one eye, it’s impossible to look into both. And, when you see what looks like your reflection in that unflinching iris, remember that it’s not. It is what you look like in the mind’s eye of that goat. I don’t think there is reason for alarm, but I don’t think it wants to be your friend, either. It’s just a goat, putting off its tomorrows.","friend","either","its","just","a","c(239539, 239362, 239615)","c(1, 1, 1)","c(125191, 125191, 125191)","c(17713, 6236, 21576)","c(228160, 228017, 228221)","c(10452, 10634, 11108)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.462987815832002, 0.464911075651727, 0.46992000507233)",5.28000000000065,FALSE
"1339","Use a pencil, dowel, or pen.",NA,NA,NA,"use","a","c(124264, 124261, 124211)","c(1, 1, 1)","c(21517, 21517, 21517)","c(19212, 18386, 958)","c(111100, 111098, 111056)","c(11764, 15119, 16671)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.476852194312657, 0.512305692637807, 0.528706237913703)",0.869999999998981,FALSE
"1340","Claire has created some of the best sentiment sets...","claire","has","created","some","of","c(101311, 101212, 101390)","c(1, 1, 1)","c(18809, 18809, 18809)","c(9693, 2046, 16165)","c(91339, 91245, 91407)","c(9389, 10201, 10413)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451754710401411, 0.460335408058645, 0.462575688727776)",3.82999999999993,FALSE
"1341","In the poetry world longevity and a lasting contribution are always paramount. What we think now fades: tastes and expectations change; very often what is thought fifty, even one hundred, years henceforth (very often by critics and harvardisers, as Harry Clifton, newly appointed Irish Professor of Poetry coined it) is what fixes one writer above another; or conversely what resurrects a writer from ignominy. The view becomes more complete the further you stand away. Perhaps, in part, this may be one reason why the latest addition to the family tree of Irish modern anthologies is an edition from abroad.","in","part","this","may","be","c(69352, 69333, 69337)","c(1, 1, 1)","c(12471, 12471, 12471)","c(10748, 5382, 7163)","c(62107, 62091, 62095)","c(9822, 13412, 14313)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.456330377994493, 0.49426720630665, 0.503788399150453)",3.97000000000116,FALSE
"1342","Garnish with cheese and I used almond slivers for my portion and the roasted squash seeds for husband's plate. (The roasted squash seeds though nice to eat on their own, did not go well with the risotto). The reason for all the fuss is because we do not like pine nuts too much.","seeds","for","husband's","plate","the","c(86852, 86856, 53847)","c(1, 1, 1)","c(15237, 15237, 9824)","c(830, 22470, 19147)","c(77906, 77909, 48508)","c(20039, 45688, 25042)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.564297111940262, 0.835339370820073, 0.617165622259405)",1.27999999999884,FALSE
"1343","09 Do You Really Want To Hurt Me?","you","really","want","to","hurt","c(472075, 471935, 472744)","c(1, 1, 1)","c(298742, 298742, 298742)","c(4328, 2882, 10994)","c(454300, 454200, 454812)","c(9598, 9617, 9624)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453963288985601, 0.454164068856891, 0.454238040388418)",31.5500000000011,FALSE
"1344","- The dogs scared the hell out of me when I was younger. In fact, that may be a deep psychological reason why I didn't like dogs then. Makes you think...","reason","why","i","didn't","like","c(385439, 385450, 385447)","c(1, 1, 1)","c(283710, 283710, 283710)","c(11069, 13558, 12874)","c(376806, 376814, 376812)","c(10763, 11383, 11626)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.46627426530417, 0.472826029525211, 0.475393898405393)",18.0299999999988,FALSE
"1345","They make me laugh. Especially Trevin this morning.",NA,NA,NA,"they","make","c(115887, 115955, 115896)","c(1, 1, 1)","c(20383, 20383, 20383)","c(18356, 22726, 18853)","c(103948, 104000, 103955)","c(9453, 12257, 12328)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452431021546809, 0.482061903604549, 0.482812186281475)",0.190000000000509,FALSE
"1346","Not that. But it is something I'm trying to feel satisfied about, something I want to let be an ending in the best narrative sense of the world. This blog was an important part of a narrative for me. It was the first blog I ever paid real serious attention to. It informed so very many of my opinions while I was a grad student. On things like this and this and this, just to name a few. It was through this blog that I met my first ever internet people in real life. And hey, remember when we did this? Ah, the times.","and","this","and","this","just","c(293851, 293799, 293669)","c(1, 1, 1)","c(134670, 134670, 134670)","c(13315, 11472, 5075)","c(277006, 276962, 276845)","c(9724, 9998, 10118)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.455294776553102, 0.458190233644337, 0.459458317041958)",8.55999999999949,FALSE
"1347","MASS DEATH IS “GOOD FOR THE ENVIRONMENT”","mass","death","is","good","for","c(223310, 223307, 223226)","c(1, 1, 1)","c(122799, 122799, 122799)","c(10635, 9772, 1519)","c(214060, 214057, 213988)","c(9374, 9820, 10158)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451596199976708, 0.456309243271199, 0.459881011507831)",4.38000000000102,FALSE
"1348","That's what he said. I was disappointed because I knew the power of this observation in the hands of countless blinkered theologians; its power to back up fundamentally stupid dogma of all sorts when they didn't have a clue what he was on about – rather like me at that time anyway. Not a blind clue that Einstein's vision of God wasn't that of a puppet-master but something vaster than the universe itself, which at least we now know isn't anything like what we can imagine. Much larger even than space, time, nothingness and any","blind","clue","that","einstein's","vision","c(108705, 107908, 108830)","c(1, 1, 1)","c(20319, 20319, 20319)","c(20656, 3080, 22832)","c(98091, 97427, 98191)","c(9356, 9458, 9557)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451405987467065, 0.452483858355043, 0.45353002715808)",0.799999999999272,FALSE
"1349","Or go not.",NA,NA,"or","go","not","c(222858, 222784, 222744)","c(1, 1, 1)","c(122742, 122742, 122742)","c(21662, 8092, 620)","c(213672, 213608, 213573)","c(9473, 10149, 10764)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452642368779746, 0.45978590525301, 0.466284832665817)",2.78000000000065,FALSE
"1350","The Wild West scene started at around 4:40pm Thursday, when a young mom's car was hijacked while she was pulled up in front of her children's nursery school in the leafy Pretoria suburb of Pierre van Ryneveld.","of","her","children's","nursery","school","c(24557, 24558, 24556)","c(1, 1, 1)","c(3506, 3506, 3506)","c(19067, 19069, 11964)","c(21778, 21779, 21777)","c(29086, 29111, 38663)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.659900032759228, 0.660164216800399, 0.761103655251019)",0.75,FALSE
"1351","my weakness. Crave Him...not things of this world. Crave His word to fill my","his","word","to","fill","my","c(217056, 217053, 217052)","c(1, 1, 1)","c(121722, 121722, 121722)","c(20019, 13760, 13134)","c(208414, 208411, 208410)","c(12632, 29167, 32576)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.486024664222115, 0.660755989052622, 0.696780124906701)",5.61999999999898,FALSE
"1352","Even trying to relive the dream in the shower didn't help. What do you mean, I'll have to imagine and write the ending? Oh, right. I'm a writer.","shower","didn't","help","what","do","c(128774, 128872, 128763)","c(1, 1, 1)","c(22170, 22170, 22170)","c(3407, 13429, 1752)","c(115031, 115101, 115020)","c(9587, 11992, 12389)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453847048007485, 0.479261552768137, 0.483456795341932)",1.38000000000102,FALSE
