"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"64","""I kept pitching like it was a one-run game,"" he said. ""I never even looked at the scoreboard.""","said","i","never","even","looked","c(1199, 1197, 1198)","c(1, 1, 1)","c(550, 550, 550)","c(1764, 1223, 1741)","c(1163, 1161, 1162)","c(1021, 1370, 1589)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.438147668393784, 0.55116580310881, 0.622085492227981)",0.0200000000000031,FALSE
"65","""We always know teams are gonna come out more fired up in the second game, and we accept the challenge,"" Dick said.",NA,"we","always","know","teams","c(2154, 2159, 2163)","c(1, 1, 1)","c(917, 917, 917)","c(761, 1739, 1923)","c(2068, 2073, 2077)","c(264, 916, 1261)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.193005181347151, 0.404145077720208, 0.51586787564767)",0.0499999999999972,FALSE
"66","The U.S.-led coalition routinely reports each time an American or other foreign soldier is killed by an Afghan in uniform, but the military is under-reporting the number of overall attacks. The Associated Press reported earlier this month that the International Security Assistance Force, or ISAF, does not report attacks in which the Afghan wounds  or misses  his U.S. or allied target. It also doesn't report the wounding of troops who were attacked alongside those who were killed.","time","an","american","or","other","c(2823, 2830, 2837)","c(1, 1, 1)","c(1196, 1196, 1196)","c(95, 874, 1741)","c(2709, 2716, 2723)","c(457, 522, 540)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.255505181347151, 0.276554404145078, 0.28238341968912)",0.0300000000000011,FALSE
"67","People close to the Edwardses, speaking privately, say they have been torn about whom to support. The former North Carolina senator is concerned that Obama may not be ready for the presidency and that his health care plan is inferior. But Edwards was highly critical of Clinton -- her policies, her ties to special interests and her character -- during his campaign, making it more difficult to support her now.","her","policies","her","ties","to","c(1655, 1651, 1648)","c(1, 1, 1)","c(759, 759, 759)","c(1700, 617, 71)","c(1598, 1594, 1591)","c(306, 1199, 2145)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.206606217616581, 0.495790155440416, 0.802137305699484)",0.00999999999999801,FALSE
"68","San Diego 22, Crawford 0. Amberg (SD) 2-3, 2 runs; Acosta (SD) 2-2, 1 run; Mills (SD) HR.","runs","acosta","sd","","","NA","NA","NA","NA","NA","NA","NA",NA,0.0200000000000031,FALSE
"69","Bon Jovi is in the middle of a stadium tour to support its latest album, “The Circle.” And tonight’s show — the first of four to be held at New Meadowlands Stadium this summer — might simply feel like “the next important one” to a group accustomed to playing shows of import.","the","first","of","four","to","c(7590, 7594, 7607)","c(1, 1, 1)","c(5522, 5522, 5522)","c(758, 935, 1279)","c(7474, 7478, 7490)","c(272, 296, 452)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.19559585492228, 0.203367875647669, 0.253886010362695)",0.140000000000001,FALSE
"70","He is on trial in U.S. District court with Gabor, who served as Dimora's driver and is one of the former commissioner's closest friends. Gabor's lawyer will return today to give his closing arguments and jurors could begin deliberating by the afternoon.","commissioner's","closest","friends","gabor's","lawyer","c(1402, 1401)","c(1, 1)","c(662, 662)","c(1938, 1901)","c(1359, 1358)","c(1677, 411)","c(0.000323834196891192, 0.00158478605388273)","c(0.650582901554406, 0.678288431061804)",0.00999999999999801,FALSE
"71","While most of the wines are from Napa Valley and elsewhere in California, the international selections round out the list nicely. On any given night, 26 wines are offered by the glass (plus 17 dessert offerings), with a good selection of half bottles.","list","nicely","on","any","given","c(407, 2763, 2766)","c(1, 1, 1)","c(81, 1180, 1180)","c(1181, 274, 671)","c(390, 2653, 2656)","c(341, 502, 504)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.217940414507773, 0.270077720207255, 0.270725388601037)",0.0399999999999991,FALSE
"72","DK: And therefore it should be privileged?","therefore","it","should","be","privileged","c(5498, 5507, 5489)","c(1, 1, 1)","c(4516, 4516, 4516)","c(801, 1786, 65)","c(5462, 5471, 5453)","c(455, 513, 523)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.254857512953369, 0.273639896373058, 0.27687823834197)",0.0700000000000003,FALSE
"73","But board members also expressed concerns about reducing how much schools get per student, saying a time when the general fund budget is going to be cut is the wrong time to thin the soup on Title I funding, too.","reducing","how","much","schools","get","c(2472, 2475, 2477)","c(1, 1, 1)","c(1106, 1106, 1106)","c(111, 252, 1712)","c(2378, 2380, 2382)","c(313, 976, 2522)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.208873056994819, 0.42357512953368, 0.924222797927464)",0,FALSE
"74","The declaration would permit the Federal Emergency Management Agency to supplement state and local relief efforts.",NA,NA,NA,"the","declaration","c(3904, 3809, 3736)","c(1, 1, 1)","c(1718, 1718, 1718)","c(1980, 1190, 661)","c(3767, 3677, 3609)","c(199, 202, 217)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.171955958549223, 0.172927461139897, 0.177784974093265)",0,FALSE
"75","Set designer Bjorn G. Amelan has supplied transparent room-dividers and a sofa, wryly suggesting that Jones’ memories resemble mental furniture. Much of this brilliant work, set to an eclectic score by Ted Coffey, depends upon a tension between the immediacy of lived experience—dancing, or biting into a juicy, green apple—and our subsequent need to measure, re-arrange and transmit our impressions before they vanish forever.","amelan","has","supplied","transparent","roomdividers","NA","NA","NA","NA","NA","NA","NA",NA,0.0399999999999991,FALSE
"76","The picks are doled out on the basis of a team's net loss in free agency the previous year: unrestricted free agents lost vs. unrestricted free agents signed. Salary, playing time and postseason honors also factor in. In 2011, the Browns lost Abe Elam, Matt Roth, Chansi Stuckey, Jason Trusnik, Lawrence Vickers, Floyd Womack and Eric Wright. They signed Brandon Jackson, Dimitri Patterson and Usama Young.","lost","abe","elam","matt","roth","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"77","323 Weber Dr, $55,440",NA,NA,"","weber","dr","NA","NA","NA","NA","NA","NA","NA",NA,0.00999999999999801,FALSE
"78","""She's happy for me, but she's still on me with the grades,"" Williams said. ""She's glad I'm getting a scholarship so she doesn't have to pay for anything. I have a 3.0 GPA, and for the NCAA (Clearing House) the only thing left to do is send my SAT scores. The academic advisor (at USF) said I am on track for admission.""","for","anything","i","have","a","c(6497, 6500, 6505)","c(1, 1, 1)","c(5094, 5094, 5094)","c(1124, 1603, 1906)","c(6433, 6436, 6440)","c(973, 977, 1303)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.422603626943006, 0.423898963730571, 0.5294689119171)",0.0800000000000054,FALSE
"79","When you meet someone special... you'll know. Your heart will beat more rapidly and you'll smile for no reason.","rapidly","and","you'll","smile","for","NA","NA","NA","NA","NA","NA","NA",NA,0.00999999999999801,FALSE
"80","So Tired D; Played Lazer Tag & Ran A LOT D; Ughh Going To Sleep Like In 5 Minutes ;)","","ran","a","lot","d","c(4939, 4918, 4905)","c(1, 1, 1)","c(4352, 4352, 4352)","c(656, 295, 166)","c(4925, 4906, 4895)","c(326, 345, 422)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.213082901554405, 0.219235751295337, 0.244170984455959)",0.0700000000000003,FALSE
"81","I'm coo... Jus at work hella tired r u ever in cali","jus","at","work","hella","tired","c(4601, 4604, 4603)","c(1, 1, 1)","c(1928, 1928, 1928)","c(943, 1938, 1781)","c(4428, 4431, 4430)","c(220, 663, 1186)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.178756476683938, 0.322215025906737, 0.491580310880831)",0.00999999999999801,FALSE
"82","such a great picture! The green shirt totally brings out your eyes!","green","shirt","totally","brings","out","723","1","232","1193","696","344","0.000323834196891192","0.218911917098446",0.0300000000000011,FALSE
"83","Desk put together, room all set up. Oh boy, oh boy","put","together","room","all","set","c(205, 201, 193)","c(1, 1, 1)","c(47, 47, 47)","c(1986, 1570, 918)","c(195, 191, 184)","c(410, 569, 606)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.240284974093265, 0.291774611398965, 0.303756476683939)",0.0399999999999991,FALSE
"84","I'm doing it!👦",NA,NA,NA,"i'm","doing","1738:1740","c(1, 1, 1)","c(802, 802, 802)","c(1171, 1185, 1195)","1680:1682","c(1192, 1267, 716)","c(0.000323834196891192, 0.000323834196891192, 0.000665335994677312)","c(0.493523316062178, 0.517810880829017, 0.535595475715242)",0.00999999999999801,FALSE
"85","Beauty Brainstorming in the Alchemy office with and Sally Walker!","brainstorming","in","the","alchemy","office","c(8806, 8711, 8638)","c(1, 1, 1)","c(6069, 6069, 6069)","c(1900, 1142, 637)","c(8659, 8569, 8501)","c(199, 202, 217)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.171955958549223, 0.172927461139897, 0.177784974093265)",0.0300000000000011,FALSE
"86","Looking for a new band to blog for the month. anyone interested?","band","to","blog","for","the","c(1371, 1341, 1356)","c(1, 1, 1)","c(640, 640, 640)","c(1991, 110, 1150)","c(1328, 1302, 1316)","c(591, 604, 893)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.298898963730571, 0.303108808290156, 0.396696891191711)",0.0500000000000043,FALSE
"87","Don't care what others think of you, and you will save yourself a lot of mental energy that instead can be used to push you towards success.","to","push","you","towards","success","c(4199, 4695, 4693)","c(1, 1, 1)","c(1780, 1963, 1963)","c(1226, 1219, 1141)","c(4044, 4517, 4515)","c(1474, 331, 411)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.584844559585494, 0.214702072538861, 0.240608808290156)",0.029999999999994,FALSE
"88","This Ron Artest interview... is it possible to die from laughter?","this","ron","artest","interview","is","NA","NA","NA","NA","NA","NA","NA",NA,0.0200000000000031,FALSE
"89","Linda! Just looked at my sched & I have to hustle back to Chula for P.M. meetings, so no time 4 lunch. :( Do u meet every Fri?","for","pm","meetings","so","no","c(3386, 3380, 3375)","c(1, 1, 1)","c(1560, 1560, 1560)","c(1781, 1175, 597)","c(3270, 3264, 3259)","c(638, 928, 989)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.314119170984457, 0.408031088082903, 0.427784974093266)",0.00999999999999801,FALSE
"90","I love you, and I'm so proud of you. From sitting on those stairs on The X Factor, to now. You boys are my inspiration.♥ :) xx","the","x","factor","to","now","c(4088, 4149, 4069)","c(1, 1, 1)","c(1759, 1759, 1759)","c(770, 1859, 438)","c(3938, 3995, 3924)","c(329, 386, 555)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.214054404145078, 0.232512953367876, 0.287240932642488)",0.0300000000000011,FALSE
"91","Maybe some other time I can't slow down, right across that state line right about now","time","i","can't","slow","down","803","1","260","1389","772","1918","0.000323834196891192","0.728626943005184",0.0200000000000031,FALSE
"92","i Love Reading your magazine (: it always cheers me up","it","always","cheers","me","up","c(2383, 2388, 2385)","c(1, 1, 1)","c(1055, 1055, 1055)","c(68, 1781, 1193)","c(2292, 2297, 2294)","c(960, 1910, 2005)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.418393782383421, 0.726036269430054, 0.756800518134717)",0.019999999999996,FALSE
"93","ya ik and i never asked him to follow me i only mentioned him once in one of my tweets- i didnt do anything else","one","of","my","tweets","i","c(7410, 7395, 7393)","c(1, 1, 1)","c(5466, 5466, 5466)","c(1598, 550, 222)","c(7305, 7290, 7288)","c(717, 899, 942)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.339702072538861, 0.398639896373058, 0.412564766839379)",0.0300000000000011,FALSE
"94","Sing it!",NA,NA,NA,"sing","it","NA","NA","NA","NA","NA","NA","NA",NA,0.0200000000000031,FALSE
"95","it comes on tonight!! not tomorrow!!","comes","on","tonight","not","tomorrow","c(2622, 2600, 2628)","c(1, 1, 1)","c(1157, 1157, 1157)","c(1199, 439, 1674)","c(2519, 2500, 2525)","c(333, 560, 729)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.215349740932643, 0.288860103626944, 0.343588082901555)",0.0300000000000011,FALSE
"96","Thanks for the #FF! Awfully good company to be in.","for","the","ff","awfully","good","NA","NA","NA","NA","NA","NA","NA",NA,0.00999999999999801,FALSE
"97","""The longer we live the more we find we are like other persons."" ~ Oliver Wendell Holmes","the","more","we","find","we","c(4402, 4404, 4413)","c(1, 1, 1)","c(1865, 1865, 1865)","c(1028, 1141, 1931)","c(4237, 4239, 4247)","c(268, 509, 535)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.194300518134715, 0.272344559585493, 0.280764248704664)",0.0300000000000011,FALSE
"98","made my list for top 99 women.","made","my","list","for","top","c(1371, 1341, 1356)","c(1, 1, 1)","c(640, 640, 640)","c(1991, 110, 1150)","c(1328, 1302, 1316)","c(591, 604, 893)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.298898963730571, 0.303108808290156, 0.396696891191711)",0.0399999999999991,FALSE
"99","GOP line on Obama gay marriage stance seems to be that he flip-flopped. Really want to use that with Romney as your presidential candidate?",NA,NA,NA,"gop","line","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"100","its sounds good",NA,NA,NA,"its","sounds","c(2078, 2075, 2072)","c(1, 1, 1)","c(868, 868, 868)","c(1694, 1162, 904)","c(1992, 1989, 1986)","c(1043, 1231, 1362)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.44527202072539, 0.506152849740934, 0.54857512953368)",0,FALSE
"101","How (un??)fortunate that those days when every status update was a song lyrics were also the days when I first discovered New Wave...","update","was","a","song","lyrics","c(4939, 4918, 4905)","c(1, 1, 1)","c(4352, 4352, 4352)","c(656, 295, 166)","c(4925, 4906, 4895)","c(326, 345, 422)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.213082901554405, 0.219235751295337, 0.244170984455959)",0.0300000000000011,FALSE
"102","I had a bomb ass day Chillin' with friends.","a","bomb","ass","day","chillin'","c(1026, 1025, 489)","c(1, 1, 1)","c(428, 428, 111)","c(1257, 1185, 986)","c(993, 992, 467)","c(2446, 70, 371)","c(0.000323834196891192, 0.00158478605388273, 0.00158478605388273)","c(0.899611398963734, 0.137876386687797, 0.614896988906497)",0.0399999999999991,FALSE
"103","Hey Nate! Thanks for dropping by yesterday. How was your meal?","thanks","for","dropping","by","yesterday","c(776, 778, 785)","c(1, 1, 1)","c(248, 248, 248)","c(971, 1172, 1935)","c(746, 748, 754)","c(304, 442, 676)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.205958549222798, 0.250647668393783, 0.326424870466322)",0.019999999999996,FALSE
"104",". many things can happen. Only YOU can control your reaction to it. Practice this good","you","can","control","your","reaction","c(4712, 4708, 4710)","c(1, 1, 1)","c(1966, 1966, 1966)","c(729, 468, 585)","c(4533, 4529, 4531)","c(335, 400, 1538)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.215997409326425, 0.237046632124353, 0.60556994818653)",0.0200000000000031,FALSE
"105","and somedays youre the windshield wiper",NA,"and","somedays","youre","the","c(4723, 4725, 4724)","c(1, 1, 1)","c(1967, 1967, 1967)","c(1005, 1822, 1469)","c(4544, 4546, 4545)","c(1619, 2576, 2612)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.631800518134717, 0.941709844559589, 0.953367875647672)",0.00999999999999801,FALSE
"106","lets do this",NA,NA,"lets","do","this","c(1093, 1091, 1096)","c(1, 1, 1)","c(477, 477, 477)","c(1741, 1582, 1986)","c(1059, 1057, 1062)","c(537, 637, 1259)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.281411917098446, 0.313795336787566, 0.515220207253888)",0.0200000000000031,FALSE
"107","#Inspiring RT : Great minds must be ready not only to take opportunities, but to make them. --Colton","rt","","great","minds","must","c(1528, 1530, 1529)","c(1, 1, 1)","c(718, 718, 718)","c(475, 1775, 1714)","c(1477, 1479, 1478)","c(171, 178, 235)","c(0.00158478605388273, 0.00158478605388273, 0.00158478605388273)","c(0.297939778129953, 0.309033280507133, 0.399366085578449)",0.00999999999999801,FALSE
"108","med school...wow! I could never do that. Am too OCD to be around blood and sick people for long periods of time ;)","around","blood","and","sick","people","c(354, 319, 383)","c(1, 1, 1)","c(72, 72, 72)","c(1293, 789, 1860)","c(338, 305, 366)","c(205, 215, 243)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.17389896373057, 0.177137305699482, 0.186204663212436)",0.0500000000000043,FALSE
"109","Sleeping? Not likely. RT : Sleeping to",NA,NA,NA,"sleeping","not","NA","NA","NA","NA","NA","NA","NA",NA,0.00999999999999801,FALSE
"110","This humidity is not sitting well with me at all !! #NeedACInSchool D:","is","not","sitting","well","with","c(4437, 4439, 4438)","c(1, 1, 1)","c(1881, 1881, 1881)","c(815, 1193, 1175)","c(4270, 4272, 4271)","c(1266, 1521, 1714)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.517487046632126, 0.60006476683938, 0.66256476683938)",0,FALSE
"111","Do u know whats creepily??? I Hate Cheesecake. Its Cake with Cheese in front of it!","u","know","whats","creepily","i","NA","NA","NA","NA","NA","NA","NA",NA,0.019999999999996,FALSE
"112","Still haven't seen #Super8? Every 88th check-in wins a free movie ticket. 45,347 check-ins so far!!","th","checkin","wins","a","free","c(37, 16, 3)","c(1, 1, 1)","c(1, 1, 1)","c(682, 303, 172)","c(33, 14, 3)","c(326, 345, 422)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.213082901554405, 0.219235751295337, 0.244170984455959)",0.0200000000000031,FALSE
"113","RT Congratulations to the for advancing in the #stanleycup Playoffs! They defeated the #Sens in a 4-3 series.","defeated","the","sens","in","a","c(1889, 1886, 1904)","c(1, 1, 1)","c(825, 825, 825)","c(1196, 1077, 1760)","c(1816, 1813, 1829)","c(347, 353, 391)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.21988341968912, 0.221826424870467, 0.234132124352332)",0.0399999999999991,FALSE
"114","Ghost Hunters makes me cry :( <3","hunters","makes","me","cry","","c(2383, 2388, 2385)","c(1, 1, 1)","c(1055, 1055, 1055)","c(68, 1781, 1193)","c(2292, 2297, 2294)","c(960, 1910, 2005)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.418393782383421, 0.726036269430054, 0.756800518134717)",0.0300000000000011,FALSE
"115","just waking up but #therave last night though>>>>>>","but","therave","last","night","though","c(2576, 2575, 2179)","c(1, 1, 1)","c(1145, 1145, 930)","c(1514, 268, 1902)","c(2477, 2476, 2093)","c(1700, 1917, 955)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.658031088082904, 0.728303108808293, 0.416774611398965)",0.019999999999996,FALSE
"116","They're not applauding because you don't have a button!",NA,"they're","not","applauding","because","c(2622, 2600, 2628)","c(1, 1, 1)","c(1157, 1157, 1157)","c(1199, 439, 1674)","c(2519, 2500, 2525)","c(333, 560, 729)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.215349740932643, 0.288860103626944, 0.343588082901555)",0.0300000000000011,FALSE
"117","Where my meatballs at? and Naomi :)",NA,NA,"where","my","meatballs","c(2508, 2493, 2491)","c(1, 1, 1)","c(1115, 1115, 1115)","c(1667, 571, 230)","c(2413, 2398, 2396)","c(717, 899, 942)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.339702072538861, 0.398639896373058, 0.412564766839379)",0.0200000000000031,FALSE
"118","I just think that the zooming is overused. It needs to be done tastefully. And it's not the point.","it","needs","to","be","done","c(5498, 5507, 5489)","c(1, 1, 1)","c(4516, 4516, 4516)","c(801, 1786, 65)","c(5462, 5471, 5453)","c(455, 513, 523)","c(0.000323834196891192, 0.000323834196891192, 0.000323834196891192)","c(0.254857512953369, 0.273639896373058, 0.27687823834197)",0.0700000000000003,FALSE
